Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,300.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,865.92
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,517.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,422.4
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,422.4
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,411.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,390.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,359.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,316.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,95.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,982.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,42.24
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,31/10/2023,380.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,105.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,1034.88
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,1034.88
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,887.04
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,601.92
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,369.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,285.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,781.44
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,781.44
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,950.4
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,908.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,823.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,633.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,63.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,HARBEX NURSING & CARE,Services to People,Care Payments,31/10/2023,781.56
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,496.32
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,675.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,633.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,332.64
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,485.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,31/10/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,696.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,696.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,696.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,675.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,675.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,623.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,528
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,528
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,528
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,506.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,448.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,438.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,411.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,369.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,359.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,359.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,353.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,353.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,337.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,285.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,279.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,274.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,242.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,216.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,184.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,163.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,95.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,31.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,31.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,15.09
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,11.31
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,580.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,580.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,549.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,549.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,512.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,396
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,253.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,232.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,121.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,79.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,52.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,15
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,675.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,143.1
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,143.1
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,143.1
Social Care Services,Abacus Homecare,Services to People,Care Payments,31/10/2023,143.1
