Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,12124.74
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,111889.66
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,21628.92
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,18879.36
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,1917625.29
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,9826
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,9826
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,5790.25
Childcare Provision,Clare Andrea Rowe - Childminder,Services to People,Third party payments - Private/Voluntary Sector,05/07/2023,1670.4
Building Services,LEE WIDDOWSON & SONS,Services to Place,Capital Expenditure - Works,06/07/2023,5260
Social Care Services,Mind Professionals Ltd,Services to People,Legal Fees,05/07/2023,2715.5
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,11904.59
Social Care Services,Domain Care North West Ltd,Services to People,Care Payments,13/07/2023,4640.12
Social Care Services,Domain Care North West Ltd,Services to People,Care Payments,13/07/2023,712.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Travelling Expenses,05/07/2023,800.48
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,6794.73
Property Management,Mark Wilson,Services to People,Care Payments,12/07/2023,800
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,13/07/2023,2682.24
Financial Services,Prepaid Financial Services Ltd,Services to People,Fees and Charges,06/07/2023,2701.67
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,13/07/2023,680
Translation / Interpreter,Safaa Elhanfy,Services to People,Professional Fees,05/07/2023,2330
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,575.05
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,632.06
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,817.17
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,513.78
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,581.87
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,878.29
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,748.66
Advisory Services,Civica Election Services,Corporate and Support Services,Printing and Photocopying,05/07/2023,16377.11
Advisory Services,Civica Election Services,Corporate and Support Services,Printing and Photocopying,05/07/2023,18213.42
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,3634.65
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,7826.4
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,18916.71
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,26323.21
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,2305.36
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,2309.69
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,3414.13
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,315.92
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,1141.19
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,23885.81
Recruitment / Staffing,PS Recruitment Specialists,Services to People,Care Payments,07/07/2023,745.5
Recruitment / Staffing,PS Recruitment Specialists,Services to People,Care Payments,07/07/2023,988
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,981.6
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,16647.89
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,19950
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,1440.72
Recruitment / Staffing,PS Recruitment Specialists,Services to People,Care Payments,07/07/2023,676
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,10/07/2023,3619.5
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,10/07/2023,5547.39
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,10/07/2023,14797.47
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,10/07/2023,1766.52
Social Care Services,DM Senior Homecare Ltd t/a Right at,Services to People,Care Payments,05/07/2023,744
Social Care Services,DM Senior Homecare Ltd t/a Right at,Services to People,Care Payments,05/07/2023,2250.98
Childcare Provision,Sports Cool Cheshire,Services to People,Third party payments - Private/Voluntary Sector,07/07/2023,17200
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,9780.31
Books / Magazines / Media,ULVERSCROFT LARGE PRINT BOOKS LTD,Corporate and Support Services,Library Equipment,05/07/2023,655.3
NHS Organisation,Northumbria Healthcare,Corporate and Support Services,Furniture and Equipment,05/07/2023,2847.28
Education Services,Clecia Burton,Services to People,Publicity and Promotion,13/07/2023,708.75
Psychology / Assessment Services,Forensic Testing Service,Services to People,Legal Fees,06/07/2023,1531.2
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,10/07/2023,1632.66
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,10/07/2023,1632.66
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,10/07/2023,501.17
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Furniture and Equipment,10/07/2023,654.53
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,10/07/2023,3715.54
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,10/07/2023,10882.49
Education Services,Strive Academy Limited,Services to People,Fees and Charges,10/07/2023,1560
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,13/07/2023,2610.86
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,1359.86
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,19143.37
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,608.69
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,64826.26
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,15541.56
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,10878.62
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,2550.9
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,26044.52
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,06/07/2023,9203.34
Communications and Technology,Virgin Media Business,Corporate and Support Services,Information and Communications Technology,20/07/2023,1658.1
Communications and Technology,VIRGIN MEDIA PAYMENTS LTD,Corporate and Support Services,Information and Communications Technology,20/07/2023,1875.1
Books / Magazines / Media,ASKEWS & Holts,Corporate and Support Services,Library Equipment,05/07/2023,671.7
Other Public Sector Organisation,LOCAL GOVERNMENT ASSOCIATION,Corporate and Support Services,Staff Training,11/07/2023,667.08
Insurance Services,MYI Limited,Corporate and Support Services,Insurance,11/07/2023,552.5
Central Government Department,NHS Pensions,Services to People,Other Payments,12/07/2023,5600.91
,*Redact - Personal Information,Services to Place,Capital Expenditure - Works,06/07/2023,20570
Building Services,Rhodar Industrial Services Ltd,Services to Place,Capital Expenditure - Works,06/07/2023,9724.21
Building Services,Rhodar Industrial Services Ltd,Services to Place,Capital Expenditure - Works,11/07/2023,1520
Childcare Provision,COMPUTERSHARE VOUCHER SERVICES,#N/A,Other Payments,05/07/2023,13114.91
Education Services,Strive Academy Limited,Services to People,Fees and Charges,10/07/2023,6500
Childcare Provision,COMPUTERSHARE VOUCHER SERVICES,#N/A,Other Payments,05/07/2023,6257
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,2376
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1404
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1674
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1620
,*Redact - Personal Information,Services to Place,Repairs and Maintenance,06/07/2023,4400
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1512
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1566
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1620
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1512
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1512
Social Care Services,React Healthcare Professionals,Services to People,Care Payments,06/07/2023,1512
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,24.75
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,10.15
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,36.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,3.15
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,41.85
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,36.13
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,411.3
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,46.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,46.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,7.42
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,19.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,24.3
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,05/07/2023,12.45
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,05/07/2023,14.4
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,48.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,14.13
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,18.45
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,39.15
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,53.55
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,9.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,14.32
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,4.5
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,2.69
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,37.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,9.45
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Corporate and Support Services,Agency Staff,05/07/2023,2803.15
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,05/07/2023,1470.03
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,05/07/2023,1431.11
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1578.72
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1579.53
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1507.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,262.71
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,225.18
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1921.53
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1414.84
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1204.72
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1281.02
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,321.31
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1579.46
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1211.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1112.09
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1205.47
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1803.24
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1803.24
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,1395.64
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,05/07/2023,981.9
