Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name ,Pro Class ID,Pro Class Description,Description of Goods or Service,Directorate / Service / Department,Expense Type,Expense Area,Net Order Value
17.12.2014,7500167667,1,139523,Liquidlogic Ltd,271600,ICT : Software,LAS annual suport &,CFW,EXT PROJECT MAN,Capital Schemes,"�49,030.00"
18.12.2014,7500167668,1,141268,Greater Manchester West NHS,321000,SOCIAL CARE SERVICES : Adult,Crisis Team,CFW,PAYMENTS TO HA'S,CRISIS RESOLUTION,"�310,242.00"
18.12.2014,7500167669,1,141268,Greater Manchester West NHS,321000,SOCIAL CARE SERVICES : Adult,Management Costs,CFW,PAYMENTS TO HA'S,SP:SERVICE MANAGER -,"�85,854.00"
18.12.2014,7500167672,1,134900,Trafford Housing Trust,321000,SOCIAL CARE SERVICES : Adult,Telecare Pledge Nov,CFW,CAPITAL - PURCHASE OF FURNITURE & EQUIPMENT,Capital Schemes,"�21,413.41"
18.12.2014,7500167716,1,139005,National Teaching & Adv Service Ltd,171100,EDUCATION : Supplies,NTAS August 14: 9817,CFW,CONT VOL BODIES,NTAS,�897.50
18.12.2014,7500167716,2,139005,National Teaching & Adv Service Ltd,171100,EDUCATION : Supplies,NTAS September 14: 9,CFW,CONT VOL BODIES,NTAS,"�40,129.75"
18.12.2014,7500167716,3,139005,National Teaching & Adv Service Ltd,171100,EDUCATION : Supplies,NTAS October 14: 981,CFW,CONT VOL BODIES,NTAS,"�40,733.00"
18.12.2014,7500167738,1,152585,Footsteps a Path to Change 08 Ltd,321117,SOCIAL CARE SERVICES : Children : Residential Care,Redacted Personal Data,CFW,EXT RES CARE FEES,CHILDREN'S HOMES,"�15,000.00"
18.12.2014,7500167738,2,152585,Footsteps a Path to Change 08 Ltd,321117,SOCIAL CARE SERVICES : Children : Residential Care,Redacted Personal Data,CFW,EXT RES CARE FEES,CHILDREN'S HOMES,"�15,500.00"
18.12.2014,7500167744,1,141775,Wargrave House School,171011,EDUCATION : Services : Children,Redacted Personal Data,CFW,NON MAINT SCH FEES,OTHER L.E.A. & IN,"�4,595.36"
18.12.2014,7500167744,2,141775,Wargrave House School,171011,EDUCATION : Services : Children,Redacted Personal Data,CFW,NON MAINT SCH FEES,OTHER L.E.A. & IN,"�4,595.36"
18.12.2014,7500167744,3,141775,Wargrave House School,171011,EDUCATION : Services : Children,Redacted Personal Data,CFW,NON MAINT SCH FEES,OTHER L.E.A. & IN,"�1,860.18"
18.12.2014,7500167751,1,142118,Rossendale School Priory,171011,EDUCATION : Services : Children,Redacted Personal Data,CFW,NON MAINT SCH FEES,OTHER L.E.A. & IN,"�17,412.00"
18.12.2014,7500167762,1,129754,Groundwork Landscapes Ltd,391310,WORKS - CONSTRUCTION : Open Spaces : Construction,Longford Park Play A,EGEI,LANDSCAPING WORKS,Capital Schemes,"�46,409.00"
18.12.2014,7500167763,1,129754,Groundwork Landscapes Ltd,391310,WORKS - CONSTRUCTION : Open Spaces : Construction,Davyhulme Park Play,EGEI,LANDSCAPING WORKS,Capital Schemes,"�31,883.50"
19.12.2014,7500167783,1,143055,Kelway UK Ltd,271600,ICT : Software,2 x 1240b Fortigate,T & R ,IT MAINT SOFTWARE,EG:ICT SYSTEM SUPPT,"�13,017.30"
19.12.2014,7500167785,1,133954,Urban Vision Partnership Ltd,152200,CONSULTANCY : Technical & Feasibility,URBAN VISION ENFORCE,EGEI,CONSULTANTS,PB:Planning Control,"�30,000.00"
19.12.2014,7500167798,1,136171,The Together Trust,321117,SOCIAL CARE SERVICES : Children : Residential Care,Redacted Personal Data,CFW,EXT RES CARE FEES,CHILDREN'S HOMES,"�10,174.50"
19.12.2014,7500167802,1,139595,AT Nolan Ltd,391113,WORKS - CONSTRUCTION : Buildings : Repair,Old Trafford Youth C,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,"�38,583.14"
19.12.2014,7500167804,1,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Wellfield Junior Sch,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�334.50
19.12.2014,7500167804,2,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Worthington Primary,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�454.00
19.12.2014,7500167804,3,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Firs Primary School,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�535.75
19.12.2014,7500167804,4,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,St Matthews Primary,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�325.00
19.12.2014,7500167804,5,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Davyhulme Primary Sc,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�469.25
19.12.2014,7500167804,6,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Wellgreen Primary Sc,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�341.25
19.12.2014,7500167804,7,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,St Teresas Primary S,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�347.25
19.12.2014,7500167804,8,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,St Michaels CE Prima,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�297.25
19.12.2014,7500167804,9,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Partington Primary S,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�551.00
19.12.2014,7500167804,10,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Urmston Junior Schoo,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�512.50
19.12.2014,7500167804,11,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Victoria Park Junior,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�361.75
19.12.2014,7500167804,12,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Broadeath Primary Sc,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�571.25
19.12.2014,7500167804,13,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Old Trafford Communi,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�517.25
19.12.2014,7500167804,14,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Navigation Primary S,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�616.00
19.12.2014,7500167804,15,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,St Margaret Ward Pri,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�483.00
19.12.2014,7500167804,16,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,Cherry Manor Junior,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�575.50
19.12.2014,7500167804,17,136908,HAWKESWORTH APPLIANCE TESTING LTD,271300,ICT : Maintenance,St Vincents Primary,EGEI,EXTERNAL DAY-TO-DAY,CN:Bldg Serv Schemes,�779.25
19.12.2014,7500167810,1,152585,Footsteps a Path to Change 08 Ltd,321117,SOCIAL CARE SERVICES : Children : Residential Care,Redacted Personal Data,CFW,EXT RES CARE FEES,CHILDREN'S HOMES,"�15,500.00"
21.12.2014,7500167823,1,106560,Bethell Construction Ltd,391111,WORKS - CONSTRUCTION : Buildings : Maintenance,"Br No 165, Woodlands",EGEI,A&M PAY TO CONTRACTO,Capital Schemes,"�200,000.00"
22.12.2014,7500167828,1,152510,Lets Connect IT Solutions Ltd,271200,ICT : Hardware,Lets Connect,T & R ,S Sacrifice Cash Adv,Home Techhology,"�23,404.50"
22.12.2014,7500167833,1,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,"�1,315.00"
22.12.2014,7500167833,2,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�192.50
22.12.2014,7500167833,3,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�372.50
22.12.2014,7500167833,4,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�29.50
22.12.2014,7500167833,5,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�204.00
22.12.2014,7500167833,6,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�118.50
22.12.2014,7500167833,7,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�154.00
22.12.2014,7500167833,8,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�373.50
22.12.2014,7500167833,9,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�525.69
22.12.2014,7500167833,10,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�240.75
22.12.2014,7500167833,11,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�266.00
22.12.2014,7500167833,12,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�764.50
22.12.2014,7500167833,13,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�43.00
22.12.2014,7500167833,14,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�384.00
22.12.2014,7500167833,15,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�25.00
22.12.2014,7500167833,16,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.00
22.12.2014,7500167833,17,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�266.00
22.12.2014,7500167833,18,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�41.00
22.12.2014,7500167833,19,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�34.00
22.12.2014,7500167833,20,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�62.00
22.12.2014,7500167833,21,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�143.00
22.12.2014,7500167833,22,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�425.00
22.12.2014,7500167833,23,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�62.00
22.12.2014,7500167833,24,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�220.50
22.12.2014,7500167833,25,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�121.00
22.12.2014,7500167833,26,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�284.00
22.12.2014,7500167833,27,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�34.00
22.12.2014,7500167833,28,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�90.00
22.12.2014,7500167833,29,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�420.50
22.12.2014,7500167833,30,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�320.00
22.12.2014,7500167833,31,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
22.12.2014,7500167833,32,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�201.50
22.12.2014,7500167833,33,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�201.50
22.12.2014,7500167833,34,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�91.50
22.12.2014,7500167833,35,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
22.12.2014,7500167833,36,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�315.00
22.12.2014,7500167833,37,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�157.50
22.12.2014,7500167833,38,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�210.00
22.12.2014,7500167833,39,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
22.12.2014,7500167833,40,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�315.00
22.12.2014,7500167833,41,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�44.00
22.12.2014,7500167833,42,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�108.00
22.12.2014,7500167833,43,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�160.00
22.12.2014,7500167833,44,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
22.12.2014,7500167833,45,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�469.00
22.12.2014,7500167833,46,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�85.00
22.12.2014,7500167833,47,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�91.50
22.12.2014,7500167833,48,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.00
22.12.2014,7500167833,49,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�113.50
22.12.2014,7500167833,50,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�95.00
22.12.2014,7500167833,51,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.50
22.12.2014,7500167833,52,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�96.00
22.12.2014,7500167833,53,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�572.50
22.12.2014,7500167833,54,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�387.00
22.12.2014,7500167833,55,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�201.50
22.12.2014,7500167833,56,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�40.00
22.12.2014,7500167833,57,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�120.00
22.12.2014,7500167833,58,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�71.00
22.12.2014,7500167833,59,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�34.00
22.12.2014,7500167833,60,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�62.00
22.12.2014,7500167833,61,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.50
22.12.2014,7500167833,62,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�195.00
22.12.2014,7500167833,63,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�40.00
22.12.2014,7500167833,64,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�32.00
22.12.2014,7500167833,65,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.00
22.12.2014,7500167833,66,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�86.50
22.12.2014,7500167833,67,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�40.00
22.12.2014,7500167833,68,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�32.00
22.12.2014,7500167833,69,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�83.25
22.12.2014,7500167833,70,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�106.00
22.12.2014,7500167833,71,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�52.50
22.12.2014,7500167833,72,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�53.00
22.12.2014,7500167833,73,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.25
22.12.2014,7500167833,74,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�36.00
22.12.2014,7500167833,75,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�59.50
22.12.2014,7500167833,76,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�53.00
22.12.2014,7500167833,77,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�58.00
22.12.2014,7500167833,78,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�112.00
22.12.2014,7500167833,79,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�41.00
22.12.2014,7500167833,80,153150,Enterprise (AOL) Ltd,231400,HIGHWAY EQUIPMENT & MATERIALS : Street Lighting,Street Lighting Work,EGEI,ELECT - STREET LIGHT,EN:WORKS MGT- ST LIG,�36.00
22.12.2014,7500167840,1,136039,VIRGIN MEDIA PAYMENTS LTD,271700,ICT : Telecommunications - Fixed,01612158000 ISDN30 L,T & R ,TELEPHONES - RENTALS,EG:VOICE NETWORK COR,"�1,278.33"
22.12.2014,7500167840,2,136039,VIRGIN MEDIA PAYMENTS LTD,271700,ICT : Telecommunications - Fixed,01612158000 ISDN30 C,T & R ,TELEPHONES - CALLS,EG:VOICE NETWORK COR,"�4,479.35"
