DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193976,"1,331.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4194123,717.60,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193129,"1,045.44",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193551,873.76,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,14/03/2023,4188799,555.08,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180485,"1,322.76",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180876,"1,034.76",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180637,869.68,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180241,"1,428.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180606,757.44,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180986,"1,030.68",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180716,542.21,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180717,703.68,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180286,"1,336.04",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180411,"1,421.86",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193385,"2,383.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193663,529.60,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,FOSSE HEALTHCARE LTD,1675473,07/03/2023,4180424,529.60,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193270,"1,144.72",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4181102,"1,152.32",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193210,529.60,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193682,769.44,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193969,769.44,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180538,763.08,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180296,769.44,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193386,"1,260.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193882,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194184,"1,727.80",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194185,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194186,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193209,"4,158.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193524,"1,727.80",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193525,"4,107.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193526,"1,260.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193527,"1,304.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193208,"1,369.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193467,"1,369.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193661,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193612,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193613,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194113,"1,369.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194049,"4,107.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194050,"6,930.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4194051,"6,930.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,21/03/2023,4193784,"1,304.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188628,586.80,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188995,"1,304.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188802,"2,934.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4189068,"1,369.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188532,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4187915,"1,304.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188996,"1,369.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188095,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,14/03/2023,4188088,558.86,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,07/03/2023,4180646,520.14,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,FOSSE HEALTHCARE LTD,1675473,07/03/2023,4180543,"1,324.00",0.00,N/A,N/A
People Services - Adults and Health,Sensory Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180725,569.40,0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193383,505.28,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193248,"1,124.52",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193249,"1,138.56",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,14/03/2023,4188794,582.74,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180884,"1,146.44",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180299,"1,141.32",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193943,587.56,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4181103,588.80,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,21/03/2023,4193384,992.68,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,FOSSE HEALTHCARE LTD,1675472,07/03/2023,4180540,990.00,0.00,N/A,N/A
People Services - Adults and Health,Emergency Planning,Commissioning,FOSSE HEALTHCARE LTD,1675471,14/03/2023,4191373,"44,019.29",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213392,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213393,"3,991.12",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213394,"6,258.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213191,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213192,"3,485.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213657,"3,484.88",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213845,"3,683.16",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213846,"6,258.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213477,"3,163.92",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213568,"5,724.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213566,"3,238.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213567,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213844,"3,639.16",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213295,"4,282.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213296,"5,162.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213297,"5,253.92",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,28/03/2023,4213768,"3,238.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185329,"4,282.56",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185330,"5,162.28",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185331,"6,258.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185154,"1,711.36",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185155,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185156,"6,258.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185062,"3,484.88",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185060,"3,163.92",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185061,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185063,"3,683.16",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185423,"3,639.16",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185421,"3,322.72",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185422,"3,485.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185424,"5,253.92",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4184881,"3,991.12",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4184882,"5,724.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4184960,"3,238.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTER CARE ASSOCIATES LTD fca,1109506,07/03/2023,4185241,"3,238.20",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING DIMENSIONS LTD,1109507,28/03/2023,4213814,"2,802.80",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING DIMENSIONS LTD,1109507,28/03/2023,4213815,"2,802.80",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING DIMENSIONS LTD,1109507,07/03/2023,4185032,"2,802.80",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING DIMENSIONS LTD,1109507,07/03/2023,4185215,"2,802.80",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213327,"3,575.60",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213121,"1,487.91",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213122,"3,207.24",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213125,"3,471.80",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213126,"4,120.92",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213403,"3,175.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213594,"2,093.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213595,"3,255.84",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,FOSTERING PEOPLE LTD,1109510,28/03/2023,4213781,"3,175.48",0.00,N/A,N/A
