DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170273,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170276,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4171037,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170060,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170061,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169567,"3,314.44",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169568,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169946,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169952,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169955,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169956,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169957,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169619,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169623,"5,788.08",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169768,"2,366.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169769,"2,454.16",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169781,"2,366.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170219,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170349,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170350,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170355,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170356,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170903,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170133,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170290,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170291,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170829,"5,649.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170832,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170833,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4171003,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170505,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170073,"3,314.44",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170386,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170774,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170775,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170933,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170934,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170130,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170131,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170132,"3,314.44",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169849,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169850,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169587,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169588,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170985,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170993,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170492,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169788,"7,106.72",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169685,"2,454.16",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169686,"5,649.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169688,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169828,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169829,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169830,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169832,"5,649.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169833,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169575,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169576,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169581,"5,788.08",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169582,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169863,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169966,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170960,"3,314.44",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170968,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4171018,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4171019,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4171027,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170209,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170097,"2,454.16",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170099,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170100,"6,846.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170103,"5,649.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170106,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170107,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170108,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170260,"3,314.44",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170262,"2,454.16",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170269,"5,581.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170558,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170559,"1,009.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170564,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170648,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170649,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170650,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170795,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170052,"4,907.58",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169604,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169613,"2,366.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169614,"2,454.16",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169615,"5,649.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169765,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169660,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169665,"1,463.52",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169666,"1,657.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169667,"5,788.08",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4169812,740.76,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170781,"5,788.08",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170782,"7,369.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170941,"5,788.08",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170373,521.64,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170088,"2,927.04",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170255,"9,555.96",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170785,"6,627.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CREATIVE SUPPORT LTD,1430480,21/02/2023,4170954,"9,555.96",0.00,N/A,N/A
