DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MELLOWCARE LTD,09/04/2024,91712,384738,"1,049.08",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,09/04/2024,91731,384739,"1,190.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,09/04/2024,91731,384740,"1,190.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384741,711.44,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384742,711.44,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384743,"1,238.04",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MELLOWCARE LTD,09/04/2024,91712,384745,"1,012.28",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MELLOWCARE LTD,09/04/2024,91712,384746,"1,012.28",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384747,"1,286.60",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384748,"1,286.60",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384751,"1,100.61",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,CITIZENS ADVICE MID MERCIA,09/04/2024,91756,384752,"61,446.50",Carers Grant - Management,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384753,"1,199.02",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384756,520.24,West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384757,574.44,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384761,520.24,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384762,"2,043.06",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384763,"1,213.99",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384764,"1,213.99",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384767,"1,076.52",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384768,616.32,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384769,"4,354.56",Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384770,"1,238.03",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384771,780.36,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MELLOWCARE LTD,09/04/2024,91712,384772,"1,031.27",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384774,"1,218.02",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384775,"1,218.02",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384776,539.84,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384778,"1,092.07",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MELLOWCARE LTD,09/04/2024,91712,384779,"1,031.27",West OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384781,"1,092.07",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MELLOWCARE LTD,09/04/2024,91712,384785,576.64,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MELLOWCARE LTD,09/04/2024,91712,384786,576.64,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384789,"1,236.08",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384790,799.96,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,MELLOWCARE LTD,09/04/2024,91712,384792,"1,457.77",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384793,809.95,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384794,"1,088.55",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384796,"1,096.12",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384798,"1,423.66",Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Early Years Sufficiency & Access,THE BLACKFISH GROUP LIMITED,09/04/2024,91759,384799,"3,034.00",EY Sufficiency and Access,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384800,694.86,Central Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384803,"1,298.62",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,09/04/2024,91712,384804,"1,226.54",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384806,840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384807,840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384809,-840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384810,840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384811,-840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384812,840,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384813,"5,850.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384815,720,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384818,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384819,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384820,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384821,"-2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384823,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384824,"2,490.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384825,"-2,490.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384827,680,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384828,"2,400.00",Ordinary Lives PD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384829,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384830,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384831,-680,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384832,"2,184.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384833,"1,800.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384834,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384835,646,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384836,680,West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384837,680,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384838,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384839,"-1,360.00",West Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384842,"1,440.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384843,"1,440.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384844,"-1,440.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384845,546,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384846,"1,440.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Libraries,ALLSIGNS INTERNATIONAL LTD. ALLSIGNS,09/04/2024,91534,384847,993.45,Community Managed Libraries,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384848,"1,008.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,COMMUNITY LINKS SUPPORT LTD,09/04/2024,91882,384849,"2,730.00",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
