DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BUCHANAN COMPUTING LTD,12/09/2024,00133786,559389,"2,317.46",Casualty Reduction Scheme Option Development,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,FRAMEWORK HOUSING ASSOCIATION,12/09/2024,00133915,559391,"11,050.00",Integrated Substance Misuse Service,65 - Voluntary,Voluntary
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,DISABILITY DIRECT,12/09/2024,00133714,559393,789.12,Central OP (over 65) LD - DP/Mgd,40 - SME,SME
Communities & Place,Communities,Regulatory Services,Bereavement Services,DERBY MEDICALS DIRECT,12/09/2024,00133867,559395,518,Crematorium,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,ARRIVING LTD,12/09/2024,00133860,559414,"2,470.00",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",CALOR GAS LTD,17/09/2024,00134228,296656,953.68,Derby Live Catering - Markeaton Park,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BABY T WORKSHOPS LTD,17/09/2024,00134332,399462,"1,920.00",Post 16 LDD,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BABY T WORKSHOPS LTD,17/09/2024,00134332,405754,"2,040.00",Post 16 LDD,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,YELDALL MANOR,17/09/2024,00134342,411949,"-2,718.48",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,YELDALL MANOR,17/09/2024,00134342,411951,"-2,706.74",Drugs & Alcohol,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,T C HARRISON JCB,17/09/2024,00134391,487312,680,Vehicle Maintenance,10 - Company,Company
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,AVISON YOUNG,17/09/2024,00134817,492401,"2,302.45",Central Traffic Management,40 - SME,SME
People Services - Children & Young People,Schools Block,Transitions and Ordinary Lives,STEPS - Schools Block,NHS DERBY AND DERBYSHIRE ICB,17/09/2024,00135139,503589,"11,931.20",Technical Aids,20 - Public/Government Agency,Public/Government Agency
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,17/09/2024,00135142,505078,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,17/09/2024,00135142,505080,"-3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,EAGLE CITY CARS,17/09/2024,00134382,508699,680,Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ADT SITE SERVICES LTD,17/09/2024,00134811,511210,865.75,Vehicle Maintenance,40 - SME,SME
People Services - Children & Young People,Schools Block,Transitions and Ordinary Lives,STEPS - Schools Block,NHS DERBY AND DERBYSHIRE ICB,17/09/2024,00135139,516380,"19,730.34",Technical Aids,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,EMS SECURITY SERVICES LTD,17/09/2024,00134640,521675,"1,512.00",Parking Services,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,17/09/2024,00135301,522254,880,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,FAST AND FRIENDLY REMOVALS,17/09/2024,00134233,525163,"1,080.00",Kedleston Team,60 - Sole Trader,Sole Trader
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",CPC,17/09/2024,00134308,530569,984.96,Derby Live - Outdoor Events,40 - SME,SME
Communities & Place,Communities,Streetpride,Cleansing,HB INSULATIONS (NOTTS) LTD,17/09/2024,00135231,530856,"1,050.00",Clearances and Cleans Derby Homes,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,T C HARRISON JCB,17/09/2024,00134391,531152,780,Vehicle Maintenance,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,SUNBELT RENTALS LIMITED,17/09/2024,00134912,534980,"1,010.40",Nottingham Rd/Lodge Ln Crossing Refurbishment,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",CALOR GAS LTD,17/09/2024,00134228,535072,607.38,Derby Live Catering - Markeaton Park,10 - Company,Company
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,COMMERCIAL SERVICES KENT LTD,17/09/2024,00135192,538388,947,HR Shared Services,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,COMMERCIAL SERVICES KENT LTD,17/09/2024,00135192,538392,"1,640.00",HR Shared Services,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TARGETED PROVISION LTD,17/09/2024,00135047,538470,"1,820.00",Pupil Premium Grant,40 - SME,SME
Chief Executives,Finance & Business Support,Business Support & Information Governance,Business Support,ANTALIS LIMITED,17/09/2024,00134831,539773,"2,005.20",Business Support,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,COUNTY PRIVATE CLIENT LTD,17/09/2024,00135406,543997,"16,565.00",Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TARGETED PROVISION LTD,17/09/2024,00135047,544132,"1,365.00",Pupil Premium Grant,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIM SHORT STAYS LTD,17/09/2024,00135235,544848,"10,360.00",Housing Options (Private),40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,CLOSOMAT LTD,17/09/2024,00134797,544974,"5,070.00",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE HOUSING NETWORK,17/09/2024,00135179,545022,"9,300.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE HOUSING NETWORK,17/09/2024,00135179,545023,"9,300.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE HOUSING NETWORK,17/09/2024,00135179,545024,"9,610.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Regulatory Services,Bereavement Services,FACULTATIEVE TECHNOLOGIES,17/09/2024,00134142,549398,"29,460.79",Crematorium,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE HOUSING NETWORK,17/09/2024,00135179,549464,"9,610.00",Housing Options (Private),40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,BUNZL CLEANING AND HYGIENE SUPPLIES,17/09/2024,00134143,550040,968.86,Outdoor Amenities,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,PARTSPLUS,17/09/2024,00134925,551198,956.64,Vehicle Maintenance,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AVERY WEIGH TRONIX,17/09/2024,00134278,552569,761.88,Highways - Winter Maintenance,40 - SME,SME
Communities & Place,Communities,Regulatory Services,Bereavement Services,EMS SECURITY SERVICES LTD,17/09/2024,00134640,552598,766.72,Cemeteries,40 - SME,SME
Communities & Place,Communities,Regulatory Services,Bereavement Services,FACULTATIEVE TECHNOLOGIES,17/09/2024,00134142,552619,"29,460.79",Crematorium,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ICE HOTELS LTD T/A TYGER INN,17/09/2024,00135218,556849,"2,720.00",Housing Options (Private),10 - Company,Company
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,NPOWER COMMERCIAL GAS LIMITED.,17/09/2024,00135182,557006,"1,069.52",Parking Services,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Human Resources,COMMERCIAL SERVICES KENT LTD,17/09/2024,00135192,557181,"2,885.50",HR Shared Services,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LIMITED.,17/09/2024,00134711,557399,"2,040.00",Parks & Open Spaces Rolling Programme,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,ATLOW CONTRACTING LIMITED.,17/09/2024,00134711,557401,"5,380.00",Parks & Open Spaces Rolling Programme,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,17/09/2024,00134399,557455,"2,761.71",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AVERY WEIGH TRONIX,17/09/2024,00134278,557468,761.88,Highways - Winter Maintenance,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,JC BALLS AND SONS,17/09/2024,00134474,557486,880,Highways Maintenance Reactionary Works,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,PODARIS LIMITED,17/09/2024,00135220,557539,"10,000.00",Passenger Transport Procurement & Operations,10 - Company,Company
Chief Executives,Finance & Business Support,Finance,TSC & Revenue Collection,ST PETERS QUARTER DERBY LTD,17/09/2024,00134430,557829,"7,335.60",Non Domestic Rates Billing & Recovery,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,Leisure,SIEMENS FINANCIAL SERVICES LIMITED,17/09/2024,00134770,557895,"7,565.75",Springwood Centre DSO,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,MAGFERN RECYCLING 2018 LTD,17/09/2024,00134804,557922,700.36,Grounds Maintenance Derby Homes,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Integrated Disabled Children's Service,SOUTHERN DERBYSHIRE LIFT PROJECT COMPANY (NO 1) LTD,17/09/2024,00134781,557923,"5,865.15",IDCS Admin,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Regeneration Projects,FREETHS LLP,17/09/2024,00134627,558200,"6,273.80",BRRP Strategic Partner Procurement,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,I CARE GB LTD,17/09/2024,00134633,559200,"5,060.55",Extra Care - Handyside Court,10 - Company,Company
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,I CARE GB LTD,17/09/2024,00134633,559218,"10,701.74",Extra Care - Handyside Court,10 - Company,Company
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,I CARE GB LTD,17/09/2024,00134633,559249,"5,060.55",Extra Care - Handyside Court,10 - Company,Company
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,I CARE GB LTD,17/09/2024,00134633,559252,"10,701.74",Extra Care - Handyside Court,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Planning,Spatial Planning,AMBER VALLEY BOROUGH COUNCIL,17/09/2024,00134141,559315,"9,342.66",Spatial Planning,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,AC EDUCATION LTD,17/09/2024,00134675,559408,"2,400.00",Pupil Premium Grant,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559416,"1,680.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Regulatory Services,Bereavement Services,BT PLC S98 1BT,17/09/2024,00134154,559422,986.21,Crematorium,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559427,840,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559449,"1,680.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559456,720,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,THREE QUEENS HOTEL TQ HOTELS LTD,17/09/2024,00134903,559461,"1,050.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559464,840,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,17/09/2024,00134851,559486,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559489,"1,680.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,17/09/2024,00134851,559493,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559499,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559504,840,Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,559510,"1,260.00",Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MELLOWCARE LTD,17/09/2024,00134838,559513,"43,037.61",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
