DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST.,01/10/2024,137783,573989,708.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573991,792.48,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573992,678.48,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573993,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573994,906.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573995,798.88,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573997,708.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573998,708.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,573999,567.56,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,01/10/2024,137820,574000,577.22,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574001,"1,082.88",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574002,"1,208.52",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574003,"2,249.20",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574004,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574005,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574006,708.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574007,"1,403.92",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574008,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574009,"1,173.00",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574011,573.32,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574012,916.05,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,01/10/2024,137753,574013,916.05,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,01/10/2024,137969,574016,684,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,01/10/2024,137969,574017,860.72,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,01/10/2024,137969,574018,866.84,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,01/10/2024,137341,574020,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,01/10/2024,137341,574021,541.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,01/10/2024,137341,574022,"1,107.68",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,01/10/2024,137341,574023,"1,110.04",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574026,"1,264.60",High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574027,587.1,High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574028,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574029,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574030,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WALTER EVANS CE PRIMARY,01/10/2024,137650,574031,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,01/10/2024,137765,574034,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,01/10/2024,137765,574035,"1,059.36",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,01/10/2024,137765,574037,"1,510.27",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,01/10/2024,137765,574039,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST. CHERRY TREE HILL PRIMARY SCHOOL,01/10/2024,137855,574040,709.64,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST. CHERRY TREE HILL PRIMARY SCHOOL,01/10/2024,137855,574041,952.2,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST. CHERRY TREE HILL PRIMARY SCHOOL,01/10/2024,137855,574042,862.28,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST. CHERRY TREE HILL PRIMARY SCHOOL,01/10/2024,137855,574043,678.44,Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST. CHERRY TREE HILL PRIMARY SCHOOL,01/10/2024,137855,574044,"1,059.44",Element 3 Funding,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOSEPHS CATHOLIC VOLUNTARY ACAD,01/10/2024,137805,574046,"1,132.44",High Needs Contingency,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOSEPHS CATHOLIC VOLUNTARY ACAD,01/10/2024,137805,574047,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOSEPHS CATHOLIC VOLUNTARY ACAD,01/10/2024,137805,574048,"1,019.00",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON INFANT SCHOOL,01/10/2024,137883,574053,792.64,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON INFANT SCHOOL,01/10/2024,137883,574054,"1,162.68",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON INFANT SCHOOL,01/10/2024,137883,574055,942.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON INFANT SCHOOL,01/10/2024,137883,574056,"1,059.44",Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON INFANT SCHOOL,01/10/2024,137883,574057,708.44,Element 3 Funding,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574119,825.44,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574120,591.44,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574121,708.44,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574122,708.44,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574124,708.44,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574136,574.14,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574137,574.14,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAD ACADEMY TRUST DA VINCI ACADEMY,01/10/2024,137967,574141,574.14,Element 3 Funding,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,01/10/2024,137537,574143,"1,442.88",High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,01/10/2024,137537,574145,572.11,High Needs Contingency,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,01/10/2024,137537,574146,888.44,Element 3 Funding,40 - SME,SME
