DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,14/05/2024,101112,426178,701.88,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,14/05/2024,101112,426181,708.48,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,14/05/2024,101112,426182,708.48,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,14/05/2024,101112,426189,502.96,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PATHWAY TO CARE LIMITED,14/05/2024,101112,426190,502.96,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426193,819.76,Central OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426200,706.82,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426203,567.7,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426209,637.26,South OP (over 65) Memory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426228,770.4,Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426243,696.3,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426244,696.3,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426249,637.26,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426250,637.26,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426280,557.2,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426292,558.14,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426297,776.38,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BWA HEALTH AND CARE SERVICES LTD,14/05/2024,100599,426298,776.38,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SENTRICARE EAST MIDS LTD,14/05/2024,100618,426299,844.04,West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SENTRICARE EAST MIDS LTD,14/05/2024,100618,426302,990.01,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SENTRICARE EAST MIDS LTD,14/05/2024,100618,426303,990.01,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SENTRICARE EAST MIDS LTD,14/05/2024,100618,426306,530.14,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SENTRICARE EAST MIDS LTD,14/05/2024,100618,426307,530.14,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,14/05/2024,101135,426310,-542.19,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,14/05/2024,101135,426311,746.96,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,14/05/2024,101135,426312,760.56,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426313,809.44,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426315,942.08,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426328,"1,512.16",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BHANDAL CARE LIMITED,14/05/2024,101271,426330,835.8,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426333,613.41,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426340,637.26,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426343,851.55,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426347,851.55,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426355,851.55,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426360,940.14,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426361,940.14,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BHANDAL CARE LIMITED,14/05/2024,101271,426364,710.43,South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426372,926.7,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426377,"1,172.64",East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426378,"1,172.64",East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426381,626.85,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426384,703.68,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426391,626.85,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426394,835.8,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426397,637.26,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,14/05/2024,100890,426400,567.7,South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,14/05/2024,100890,426401,567.7,South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,EDEN SUPPORTED LIVING LTD,14/05/2024,101307,426424,705.6,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,EDEN SUPPORTED LIVING LTD,14/05/2024,101307,426426,705.6,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,EDEN SUPPORTED LIVING LTD,14/05/2024,101307,426428,"1,511.16",West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LAM SERVICES LIMITED,14/05/2024,101035,426430,504,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LAM SERVICES LIMITED,14/05/2024,101035,426432,"1,666.56",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LAM SERVICES LIMITED,14/05/2024,101035,426435,833.28,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LAM SERVICES LIMITED,14/05/2024,101035,426436,892.32,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,14/05/2024,100890,426450,595.51,East Adults (under 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,14/05/2024,100890,426451,595.51,East Adults (under 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426457,660.1,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426458,"2,121.00",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426463,851.55,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BHANDAL CARE LIMITED,14/05/2024,101271,426464,851.55,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,14/05/2024,101135,426467,677.89,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426473,795.06,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426474,795.06,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426476,795.06,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426481,795.06,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426482,795.06,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426484,844.51,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426489,795.06,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426490,795.06,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426492,712.41,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426497,844.25,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426498,844.25,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426509,599.97,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426514,877.8,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426519,585.27,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426527,849.12,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426532,657.06,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426533,657.06,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426536,892.5,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROFAD CARE AGENCY LIMITED,14/05/2024,101163,426537,892.5,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
