DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",DEBIT FINANCE COLLECTIONS PLC,25/07/2024,00121439,511666,"1,080.04",Sport & Leis Mgmt Unit M&A,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,JS HUBS AND CO LTD,25/07/2024,00121443,511669,"6,000.00",Agency Residential,40 - SME,SME
People Services - Adults and Health,Integration & Prevention,Home First,Social Care Activities,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,25/07/2024,00121257,511670,"813,245.57",Home First: Community & Perth House,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,WESTERN CARS CO,25/07/2024,00121155,511673,"2,000.50",Fostering Allowances,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,WESTERN CARS CO,25/07/2024,00121155,511674,"1,815.00",Fostering Allowances,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Services Locality 2,ARRIVA MIDLANDS LTD,25/07/2024,00121246,511675,725.00,Ashtree House,10 - Company,Company
People Services - Children & Young People,Non-Schools,Commissioning,Commissioned Providers,ACTION FOR CHILDREN SERVICES LTD,25/07/2024,00121283,511676,"59,000.00",Emotional Health and Wellbeing Service,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Legal Services,Legal Services,MARTIN LEE & CO SOLICITORS,25/07/2024,00121486,511679,"1,634.84",Corporate Services - Legal,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Residential Children's Homes,PHS GROUP PLC,25/07/2024,00121192,511681,"1,209.28",Limestone House,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Waste Disposal,FLINT BISHOP LLP,25/07/2024,00121188,511683,"9,012.50",Sinfin Waste Plant,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,WEIGHTMANS LLP,25/07/2024,00121270,511685,"1,199.00",Special Education Needs Support,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,WEIGHTMANS LLP,25/07/2024,00121270,511686,"1,018.00",Special Education Needs Support,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,BUNZL CLEANING AND HYGIENE SUPPLIES,25/07/2024,00121157,511689,952.60,Outdoor Amenities,40 - SME,SME
Chief Executives,Finance & Business Support,Finance,Accountancy,CIPFA BUSINESS,25/07/2024,00121265,511692,"2,130.00",Finance Department - Accountancy,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,COMPASS MINERALS UK LTD,25/07/2024,00121292,511696,"1,904.29",Highways - Winter Maintenance,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511698,"3,149.90",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,HUWS GRAY LIMITED,25/07/2024,00121278,511699,696.50,Highways Maintenance Reactionary Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511700,750.67,Highways Maintenance Works,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TEACHING PERSONNEL LTD.,25/07/2024,00121161,511704,"3,345.54",Pupil Premium Grant,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511706,"2,949.62",Highways Maintenance Works,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Integrated Disabled Children's Service,SAYMEZ CARS,25/07/2024,00121429,511707,"3,411.00",IDCS Fieldwork,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ALKMONTON TRACTORS LTD,25/07/2024,00121158,511708,"3,543.11",Vehicle Maintenance,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511709,"5,143.50",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511711,952.83,Highways Maintenance Works,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TEACHING PERSONNEL LTD.,25/07/2024,00121161,511713,"3,481.17",Pupil Premium Grant,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511714,"1,570.92",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511715,"1,448.55",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511716,"4,224.70",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511717,"6,741.77",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511718,"4,848.69",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,25/07/2024,00121383,511719,"1,582.20",Highways Maintenance Works,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WEST PARK SCHOOL,25/07/2024,00121217,511730,"1,740.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST ASTERDALE PRIMARY SCHOOL,25/07/2024,00121368,511731,525.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,SAYMEZ CARS,25/07/2024,00121429,511732,"1,271.00",Haddon Team,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,25/07/2024,00121343,511742,"1,215.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,25/07/2024,00121343,511743,"1,615.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE DE FERRERS TRUST RICHARD WAKEFIELD C OF E PRIMARY SCHOOL,25/07/2024,00121477,511744,615.00,Pupil Premium Grant,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,25/07/2024,00121362,511745,760.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SAINT PIUS X CATHOLIC HIGH SCHOOL,25/07/2024,00121390,511750,585.00,Pupil Premium Grant,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERRYMOUNT SCHOOL,25/07/2024,00121398,511755,900.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,25/07/2024,00121344,511762,840.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,COLEMAN PRIMARY SCHOOL,25/07/2024,00121433,511763,"2,125.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHFIELD SCHOOL,25/07/2024,00121315,511764,960.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHFIELD SCHOOL,25/07/2024,00121315,511797,773.00,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,30/07/2024,00121644,395439,"5,202.00",TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,30/07/2024,00121644,431842,"3,996.00",TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,30/07/2024,00121644,458955,"4,536.00",TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,481958,"1,821.88",Projects Water & Flood Risk Management,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,482049,"1,746.03",Engineering Section,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Parking Services,INTEGRITY PRINT LIMITED T/A PARKING AND SECURE DOCUMENTS,30/07/2024,00122041,487218,"3,160.00",Parking Services,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,ACCESS UK LTD,30/07/2024,00122356,487381,"4,392.50",Mobile Caretakers,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,WATERMAN ASPEN LTD,30/07/2024,00121644,492182,"3,456.00",Projects Water & Flood Risk Management,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,30/07/2024,00122085,492480,"1,850.00",Valuation,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,492784,"1,746.03",Engineering Section,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,492791,"1,871.12",Projects Water & Flood Risk Management,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,JC BALLS AND SONS,30/07/2024,00121841,495448,788.80,Highways Maintenance Reactionary Works,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,JC BALLS AND SONS,30/07/2024,00121841,495452,788.80,Planned Carriageway Maintenance (condition surveys),40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,ICS AI LTD,30/07/2024,00122580,495459,"9,274.19",AI Implementation,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,SWALLOW EVACUATION AND MOBILITY PRODUCTS LTD,30/07/2024,00121900,495583,"1,191.00",Council House,40 - SME,SME
Communities & Place,Communities,Streetpride,Refuse Collection,INDUSTRIAL NOISE & VIBRATION CENTRE LIMITED,30/07/2024,00122844,497057,610.00,Street Cleaning,10 - Company,Company
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,497064,"1,746.03",Engineering Section,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,497066,"1,981.91",Projects Water & Flood Risk Management,40 - SME,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,GREENHATCH GROUP LIMITED,30/07/2024,00122290,503427,675.00,UPRN 10150 - Our City Our River,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,FAYE SWANWICK CONSULTANCY,30/07/2024,00122131,503513,"1,091.00",DASH Project,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,COMMERCE STREET COMMUNITY CENTRE,30/07/2024,00122464,508862,750.00,Neighbourhood Boards,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,COMMERCE STREET COMMUNITY CENTRE,30/07/2024,00122464,508996,750.00,Neighbourhood Boards,40 - SME,SME
Chief Executives,Corporate Management,"Comms, Website & Engagement",Communication,HICKLING AND SQUIRES LTD,30/07/2024,00121765,509070,865.00,Corporate Communications,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,INSPECT EAST MIDLANDS LTD,30/07/2024,00122072,509075,"1,572.30",DASH Project,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,509117,"1,846.50",Projects Water & Flood Risk Management,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,XYLEM WATER SOLUTIONS UK LTD,30/07/2024,00121797,509143,"6,468.32",Projects Water & Flood Risk Management,40 - SME,SME
Communities & Place,City Sustainability,Highways Assest and Engineering,Engineering,MATCHTECH GROUP PLC,30/07/2024,00121716,509169,"1,746.03",Engineering Section,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MURRAY PARK COMMUNITY SCHOOL.,30/07/2024,00121637,509208,"173,468.75",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,PERRYS EAST MIDLANDS LIMITED,30/07/2024,00122599,509233,879.10,Vehicle Maintenance,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PHILLIP DOUGHTY CONSULTANCY,30/07/2024,00121753,509238,"3,312.71",DASH Project,60 - Sole Trader,Sole Trader
