DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Adults and Health,Support with Memory and Cognition,Community Support,UP24 SEVEN SERVICES LTD,1166483,17/01/2023,4141033,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,UP24 SEVEN SERVICES LTD,1166483,10/01/2023,4135924,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,UP24 SEVEN SERVICES LTD,1166483,10/01/2023,4137048,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VALORUM CARE LTD,1186478,20/01/2023,4144420,"4,284.96",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VALORUM CARE LTD,1186478,20/01/2023,4144421,"4,284.96",0.00,N/A,N/A
People Services - Adults and Health,Social Care Activities,Home First,VALTECH LIMITED,1006474,19/01/2023,4134014,525.76,0.00,Blue Badge and Appointeeship,Management and Business Professionals an
People Services - Adults and Health,Finance,Commissioning,VALUATION OFFICE AGENCY,1751495,10/01/2023,4129598,"1,100.00",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,VICTORIA PARK CARE HOME,1533521,20/01/2023,4144344,"2,254.56",0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,VICTORIA PARK HOTEL,5329,26/01/2023,4143351,"2,714.00",0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,VICTORIA PARK HOTEL,5329,24/01/2023,4143377,"1,466.67",0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,VIEWTEC SIGNS LTD,247424,31/01/2023,4152227,"14,240.00",0.00,Highways Maintenance Works,Structures and Building and Construction
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,26/01/2023,4147973,"1,824.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,17/01/2023,4139366,"1,860.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,17/01/2023,4139367,"1,725.00",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,VILLAGE VIEW N/H,10884,10/01/2023,4134518,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,VILLAGE VIEW N/H,10884,10/01/2023,4134566,"3,063.24",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VILLAGE VIEW N/H,10884,10/01/2023,4134603,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VILLAGE VIEW N/H,10884,10/01/2023,4134519,600.00,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VILLAGE VIEW N/H,10884,10/01/2023,4134547,"1,864.20",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VINEGAR HOUSE,26709,10/01/2023,4134399,"1,822.44",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VINEGAR HOUSE,26709,10/01/2023,4134428,"2,031.08",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VINEGAR HOUSE,26709,10/01/2023,4134499,812.00,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VIP TRAVEL MANAGEMENT,1615490,10/01/2023,4129376,"2,238.60",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,VIRGIN MEDIA BUSINESS,850451,05/01/2023,4129019,"1,214.85",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,VIVACITY LABS LIMITED,1926468,24/01/2023,4143293,"15,768.00",0.00,N/A,N/A
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,VODAFONE LTD,924468,31/01/2023,4151453,"15,602.63",0.00,IT Infrastructure,Information Technology Broadcasting and
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,VODAFONE LTD,924468,03/01/2023,4129123,"15,706.01",0.00,IT Infrastructure,Information Technology Broadcasting and
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,VODAFONE LTD,1491505,26/01/2023,4148307,505.76,0.00,N/A,N/A
Children and Young People,Children and Young People,Children and Young People,VODAFONE LTD,1491505,31/01/2023,4152223,"2,500.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 1 LTD,186765,10/01/2023,4134400,"7,280.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,20/01/2023,4144439,"7,034.96",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134443,"6,484.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134327,"4,723.28",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134429,"6,465.48",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134359,"7,053.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134468,"6,384.04",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE 2 LTD,125994,10/01/2023,4134381,"8,505.48",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,VOYAGE 2 LTD,125994,10/01/2023,4134380,"8,257.32",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE CARE LTD,1699479,20/01/2023,4144568,"8,433.96",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE CARE LTD,1699479,20/01/2023,4144569,"5,403.48",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VOYAGE LTD,1454515,10/01/2023,4135620,527.36,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VOYAGE LTD,1454515,10/01/2023,4136052,"1,653.28",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE LTD,1454515,10/01/2023,4136440,"4,261.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE LTD,1454515,10/01/2023,4136842,"2,590.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE LTD,1454515,10/01/2023,4135774,"2,769.48",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE LTD,1454515,10/01/2023,4136279,"5,966.24",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,VOYAGE LTD,10645,10/01/2023,4134511,"6,368.40",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,VOYAGE LTD,10645,10/01/2023,4134510,"4,070.64",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VOYAGE LTD,1454515,10/01/2023,4136053,"1,369.92",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,VOYAGE LTD,1454515,10/01/2023,4135781,"1,369.40",0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",W F HOWES LTD,5359,24/01/2023,4139787,556.80,0.00,City Book Fund,Published Products
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",W F HOWES LTD,5359,10/01/2023,4129283,630.40,0.00,City Book Fund,Published Products
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,24/01/2023,4145722,"1,264.52",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,24/01/2023,4145854,"1,183.56",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,24/01/2023,4145855,"1,264.60",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,WARD,1649491,24/01/2023,4142815,"13,833.66",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,WARD,1649491,05/01/2023,4129030,"18,963.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,WARING CLOSE,414407,10/01/2023,4134430,"7,827.28",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,WARING CLOSE,414407,10/01/2023,4134448,"1,366.20",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,WASTE PARTS UK LTD,1501519,10/01/2023,4128585,500.36,0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,WASTEWISE,1589474,24/01/2023,4138288,"27,899.09",0.00,N/A,N/A
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,19/01/2023,4134084,"2,353.44",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,19/01/2023,4134079,"4,392.72",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,19/01/2023,4134078,"2,843.74",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,10/01/2023,4129028,"4,392.72",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,24/01/2023,4111998,"1,354.72",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,Highways Assest and Engineering,Planning & Transportation,WATERMAN ASPEN LTD,5381,24/01/2023,4111998,"6,661.69",0.00,Engineering Section,Management and Business Professionals an
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,WATERMAN ASPEN LTD,5381,19/01/2023,4134082,"3,611.40",0.00,Highways Maintenance - General,Management and Business Professionals an
Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,5381,26/01/2023,4134083,"1,936.08",0.00,Our City Our River - Package 2,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,WATERMAN ASPEN LTD,5381,31/01/2023,4134080,"2,752.25",0.00,TCF Tranche 2 - Bus & Rapid Transit Links,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,WATERMAN ASPEN LTD,5381,03/01/2023,4111999,"3,815.00",0.00,TCF Tranche 2 - Bus & Rapid Transit Links,Management and Business Professionals an
Neighbourhoods,Neighbourhoods,Neighbourhoods,WATES CONSTRUCTION LTD,605445,19/01/2023,4143693,"286,715.17",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,WB POWER SERVICES LTD,1949468,19/01/2023,4143705,585.00,0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,WB POWER SERVICES LTD,1949468,12/01/2023,4138970,610.00,0.00,N/A,N/A
Corporate Resources,"Legal, Procurement and Democratic Services","Legal, Procurement and Democratic Services",WEIGHTMANS LLP,127207,10/01/2023,4129566,"2,680.40",0.00,Insurance Premium Account,Management and Business Professionals an
Corporate Resources,Human Resources and Organisational Development,Human Resources and Organisational Development,WEIGHTMANS LLP,127207,17/01/2023,4134028,"1,530.00",0.00,Job Evaluation Reserve Project,Management and Business Professionals an
Corporate Resources,Human Resources and Organisational Development,Human Resources and Organisational Development,WEIGHTMANS LLP,127207,17/01/2023,4134025,"1,464.50",0.00,Job Evaluation Reserve Project,Management and Business Professionals an
Corporate Resources,Human Resources and Organisational Development,Human Resources and Organisational Development,WEIGHTMANS LLP,127207,17/01/2023,4134027,559.50,0.00,Job Evaluation Reserve Project,Management and Business Professionals an
Corporate Resources,Human Resources and Organisational Development,Human Resources and Organisational Development,WEIGHTMANS LLP,127207,17/01/2023,4134026,"12,048.00",0.00,Job Evaluation Reserve Project,Management and Business Professionals an
Corporate Resources,Human Resources and Organisational Development,Human Resources and Organisational Development,WEIGHTMANS LLP,127207,17/01/2023,4134029,682.50,0.00,Job Evaluation Reserve Project,Management and Business Professionals an
People Services - Adults and Health,Public Health,Public Health,WELFARE PHARMACY,194498,05/01/2023,4129724,537.90,0.00,N/A,N/A
People Services - Adults and Health,Public Health,Public Health,WELFARE PHARMACY,194498,05/01/2023,4129737,"1,054.50",0.00,N/A,N/A
People Services - Adults and Health,Public Health,Public Health,WELFARE PHARMACY,194498,05/01/2023,4129737,790.50,0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,WELLINGTON HOUSE CC PRIORY,1491490,10/01/2023,4137770,"18,126.00",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,WEST HALLAM RESIDENTIAL HOME,10963,20/01/2023,4144324,"2,254.56",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,WEST HALLAM RESIDENTIAL HOME,10963,20/01/2023,4144325,"2,485.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WEST PARK SCHOOL,1683480,24/01/2023,4145636,708.44,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139790,"1,725.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139365,850.00,0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139368,"1,360.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139363,"1,020.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139362,930.00,0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139358,560.00,0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139356,"1,265.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139355,580.00,0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139354,"1,375.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139353,"1,040.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139350,"1,360.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139349,"1,040.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139348,"1,020.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139347,"1,020.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139346,765.00,0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139345,"1,040.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139338,"1,360.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,WESTERN CARS CO,5202,17/01/2023,4139337,"1,040.00",0.00,Home To School Transport - SEN,Commercial and Military and Private Vehi
