Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comment
321126,Foster Care,422181,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089587,202305,16/08/2023,514.50,
321126,Foster Care,407586,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089289,202305,16/08/2023,506.61,
321126,Foster Care,426165,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089674,202305,16/08/2023,634.01,
321126,Foster Care,418848,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089675,202305,16/08/2023,892.44,
321126,Foster Care,417970,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089615,202305,16/08/2023,577.81,
321126,Foster Care,415556,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089452,202305,16/08/2023,533.70,
321126,Foster Care,418738,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089501,202305,16/08/2023,905.80,
321126,Foster Care,425100,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089712,202305,16/08/2023,672.04,
321126,Foster Care,418738,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089501,202305,16/08/2023,987.56,
321126,Foster Care,415839,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089709,202305,16/08/2023,680.35,
321126,Foster Care,407573,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089270,202305,16/08/2023,653.74,
321126,Foster Care,416817,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089461,202305,16/08/2023,740.67,
321126,Foster Care,407743,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089456,202305,16/08/2023,"1,093.37",
321126,Foster Care,407778,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089316,202305,16/08/2023,950.83,
321126,Foster Care,425375,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R5007,Private contractors,20089654,202305,16/08/2023,642.08,
321126,Foster Care,417896,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089664,202305,16/08/2023,680.35,
321126,Foster Care,422181,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089587,202305,16/08/2023,740.67,
321126,Foster Care,415166,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089428,202305,16/08/2023,"1,234.45",
321126,Foster Care,407967,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089693,202305,16/08/2023,680.35,
321126,Foster Care,407870,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089299,202305,16/08/2023,740.67,
321126,Foster Care,426529,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R6290,Client Support,20089697,202305,16/08/2023,562.40,
321126,Foster Care,417987,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089534,202305,16/08/2023,697.83,
321126,Foster Care,415748,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089437,202305,16/08/2023,729.33,
321126,Foster Care,425375,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R6290,Client Support,20089654,202305,16/08/2023,781.56,
321126,Foster Care,407662,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089338,202305,16/08/2023,538.85,
321126,Foster Care,407873,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089616,202305,16/08/2023,753.60,
321126,Foster Care,415636,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089645,202305,16/08/2023,891.48,
321126,Foster Care,419595,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089518,202305,16/08/2023,740.67,
321126,Foster Care,426037,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089717,202305,16/08/2023,567.86,
321126,Foster Care,416843,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089470,202305,16/08/2023,859.22,
321126,Foster Care,415696,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089689,202305,16/08/2023,636.09,
321126,Foster Care,416372,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089666,202305,16/08/2023,538.85,
321126,Foster Care,416929,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089462,202305,16/08/2023,514.50,
321126,Foster Care,407743,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089322,202305,16/08/2023,649.13,
321126,Foster Care,420186,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089546,202305,16/08/2023,522.16,
321126,Foster Care,418818,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089504,202305,16/08/2023,638.74,
321126,Foster Care,419321,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089591,202305,16/08/2023,680.35,
321126,Foster Care,421593,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089561,202305,16/08/2023,680.35,
321126,Foster Care,415553,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R5007,Private contractors,20089436,202305,16/08/2023,963.12,
321126,Foster Care,407998,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089268,202305,16/08/2023,734.30,
321126,Foster Care,407650,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089698,202305,16/08/2023,828.93,
321126,Foster Care,408021,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089259,202305,16/08/2023,591.48,
321126,Foster Care,407535,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089280,202305,16/08/2023,"1,262.29",
321126,Foster Care,417979,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R3204,Travel Costs - Non Employees,20089480,202305,16/08/2023,595.80,
321126,Foster Care,422926,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R6290,Client Support,20089595,202305,16/08/2023,681.67,
321126,Foster Care,416817,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089461,202305,16/08/2023,514.50,
321126,Foster Care,420572,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089532,202305,16/08/2023,729.33,
321126,Foster Care,421892,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089687,202305,16/08/2023,763.34,
321126,Foster Care,415687,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089502,202305,16/08/2023,863.75,
321126,Foster Care,421425,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089601,202305,16/08/2023,887.80,
321126,Foster Care,421389,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089550,202305,16/08/2023,740.67,
321126,Foster Care,422929,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089594,202305,16/08/2023,680.35,
321126,Foster Care,420572,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089532,202305,16/08/2023,740.67,
321126,Foster Care,415748,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089437,202305,16/08/2023,740.67,
321126,Foster Care,407743,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089456,202305,16/08/2023,759.50,
321126,Foster Care,420191,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089528,202305,16/08/2023,502.59,
321126,Foster Care,423764,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089641,202305,16/08/2023,793.28,
321126,Foster Care,421389,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089550,202305,16/08/2023,538.45,
321126,Foster Care,409455,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089357,202305,16/08/2023,560.55,
321126,Foster Care,408960,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089363,202305,16/08/2023,529.58,
321126,Foster Care,407728,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R4405,Client Costs,20089263,202305,16/08/2023,"1,544.77",
321126,Foster Care,424699,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089642,202305,16/08/2023,514.50,
321126,Foster Care,415553,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R6290,Client Support,20089436,202305,16/08/2023,"1,339.39",
321126,Foster Care,407600,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089272,202305,16/08/2023,834.19,
321126,Foster Care,419595,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089518,202305,16/08/2023,538.45,
321126,Foster Care,415497,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089432,202305,16/08/2023,740.67,
321126,Foster Care,416929,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089462,202305,16/08/2023,640.67,
321126,Foster Care,422943,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089597,202305,16/08/2023,"1,199.18",
321126,Foster Care,407600,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089272,202305,16/08/2023,987.56,
321126,Foster Care,416738,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089637,202305,16/08/2023,890.39,
321126,Foster Care,421766,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R6290,Client Support,20089564,202305,16/08/2023,977.41,
321126,Foster Care,419527,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089565,202305,16/08/2023,807.66,
321126,Foster Care,418148,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089529,202305,16/08/2023,538.45,
321126,Foster Care,409726,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089361,202305,16/08/2023,880.99,
321126,Foster Care,415899,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089447,202305,16/08/2023,734.31,
321126,Foster Care,408032,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089287,202305,16/08/2023,576.93,
321126,Foster Care,416071,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089443,202305,16/08/2023,709.95,
321126,Foster Care,407870,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089299,202305,16/08/2023,729.33,
321126,Foster Care,407967,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089317,202305,16/08/2023,518.63,
321126,Foster Care,418963,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089507,202305,16/08/2023,841.95,
321126,Foster Care,415899,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089447,202305,16/08/2023,740.67,
321126,Foster Care,418818,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089504,202305,16/08/2023,740.67,
321126,Foster Care,423621,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089649,202305,16/08/2023,544.20,
321126,Foster Care,417979,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089667,202305,16/08/2023,"1,796.29",
321126,Foster Care,415166,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089428,202305,16/08/2023,"1,072.57",
321126,Foster Care,414418,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089412,202305,16/08/2023,581.08,
321126,Foster Care,413067,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089411,202305,16/08/2023,"1,327.73",
321126,Foster Care,412405,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089383,202305,16/08/2023,517.51,
321126,Foster Care,422029,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089651,202305,16/08/2023,"1,461.22",
321126,Foster Care,407573,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089270,202305,16/08/2023,538.85,
321126,Foster Care,422943,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089597,202305,16/08/2023,"1,044.65",
321126,Foster Care,407998,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089268,202305,16/08/2023,740.67,
321126,Foster Care,413245,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089391,202305,16/08/2023,740.67,
321126,Foster Care,421766,REDACTED PERSONAL DATA,People,11178,Connected Persons Fees,R5007,Private contractors,20089564,202305,16/08/2023,642.08,
321126,Foster Care,415497,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R6290,Client Support,20089432,202305,16/08/2023,586.35,
321126,Foster Care,418089,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089640,202305,16/08/2023,652.52,
321126,Foster Care,411434,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089387,202305,16/08/2023,665.99,
321126,Foster Care,425087,REDACTED PERSONAL DATA,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,20089669,202305,16/08/2023,539.92,
321126,Foster Care,415663,REDACTED PERSONAL DATA,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,20089512,202305,16/08/2023,680.00,
321126,Foster Care,418148,REDACTED PERSONAL DATA,People,11129,Internal Fostering Fees,R5007,Private contractors,20089529,202305,16/08/2023,740.67,
321126,Foster Care,417507,REDACTED PERSONAL DATA,People,11319,Specialist Fostering,R5007,Private contractors,20089477,202305,16/08/2023,"1,131.50",
