Proclass,Proclass(T),Supplier,Supplier (T),Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
349999,Not Elsewhere Classified,421337,People Potential Possibilities T/A P3 Charity,People,10225,Housing - B&B Accommodation,R5008,Other agencies,3745030,202311,30/12/2023,"62,705.00"
361510,Taxi Services - Non Staff,418323,Alpha Taxis Warwickshire Ltd,People,11768,ASC Transport General,R3204,Travel Costs - Non Employees,3752010,202311,29/12/2023,"1,064.00"
361600,Home to School,418323,Alpha Taxis Warwickshire Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3749146,202311,29/12/2023,"3,476.00"
361600,Home to School,418323,Alpha Taxis Warwickshire Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3751095,202311,29/12/2023,"1,900.00"
361600,Home to School,418323,Alpha Taxis Warwickshire Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3751096,202311,29/12/2023,"2,052.00"
321311,Disabled Equipment,403766,Nottingham Rehab Supplies,People,10141,E & TS Integrated Community Equipment Service,R4000,Equipment & Tools - Purchase,3742034,202311,29/12/2023,769.51
150000,Consultancy,427871,Palantir Technologies UK Ltd,People,11847,ICT & Digital,C6002,Fees - External Staff,3751740,202311,29/12/2023,"9,999.00"
152200,Technical & Feasibility Consultancy,418937,Rider Levett Bucknall UK Ltd,People,10596,"Education Capital, Planning & Development",C6002,Fees - External Staff,3750509,202311,29/12/2023,"2,776.00"
321123,Schools and Academies,404097,SCHOOL,People,10609,Schools income holding code,R4704,LEA Payments,3748230,202311,29/12/2023,700.00
201700,Grants,401235,Coventry Refugee & Migrant Centre,People,11409,Hong Kong British National (Overseas) UK Welcome Programme,R4701,External Funding (Grants) to external bodies,3749493,202311,28/12/2023,"15,200.00"
381210,Vehicle Hire,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3203,Hire of Vehicles,3750539,202311,28/12/2023,"8,662.46"
301200,Postage,403677,Quadient UK Ltd,People,11282,Post and Fastprint,R4503,Comms - Postages,3742749,202311,28/12/2023,"19,240.51"
281200,Legal Services,411318,Weightmans LLP ,Place,10704,Legal Services,R4400,Services - Professional Fees,3749098,202311,28/12/2023,"6,000.00"
261400,Temporary & Agency Staff,404138,Proactive Personnel Ltd,Place,11179,Passenger Transport,R1100,Agency Staff,3751717,202311,27/12/2023,715.35
321050,"Temporary Accommodation, Short Stay",427973,Contento Social Homes CIC,People,10291,Section17 Payments Central,R2202,Rent - Client Accomodation,3748413,202311,26/12/2023,"1,129.83"
261200,Professional & Advisory Services,420699,Taylorcare Ltd T/A People Partners,People,10084,Section17 Payments West,R4400,Services - Professional Fees,3753740,202311,26/12/2023,"8,776.58"
261400,Temporary & Agency Staff,405074,Teacheractive Ltd,People,10541,Alternative Provision School: Coventry Extended Learning Centre,R1100,Agency Staff,3748514,202311,26/12/2023,"1,292.50"
321040,"Temporary Accommodation, Long Stay",405832,Anjuman Ltd,People,10296,MH Other Services,R2202,Rent - Client Accomodation,3749427,202311,24/12/2023,895.40
201700,Grants,402451,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748195,202311,24/12/2023,"2,758.56"
201700,Grants,404831,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748200,202311,24/12/2023,"2,758.56"
201700,Grants,420203,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748201,202311,24/12/2023,"2,758.56"
201700,Grants,413576,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748202,202311,24/12/2023,"2,758.56"
201700,Grants,410655,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748203,202311,24/12/2023,"2,758.56"
201700,Grants,413575,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748205,202311,24/12/2023,"5,517.12"
201700,Grants,420326,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748207,202311,24/12/2023,"2,758.56"
201700,Grants,413558,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748208,202311,24/12/2023,"5,517.12"
201700,Grants,416396,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748209,202311,24/12/2023,"8,275.68"
201700,Grants,416395,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748212,202311,24/12/2023,"2,758.56"
201700,Grants,416394,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748215,202311,24/12/2023,"2,758.56"
201700,Grants,417460,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748216,202311,24/12/2023,"2,758.56"
201700,Grants,416294,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748219,202311,24/12/2023,"5,517.12"
201700,Grants,418953,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748220,202311,24/12/2023,"2,758.56"
201700,Grants,413483,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748221,202311,24/12/2023,"5,517.12"
201700,Grants,416166,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748222,202311,24/12/2023,"8,275.68"
201700,Grants,413555,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748225,202311,24/12/2023,"2,758.56"
201700,Grants,404958,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4701,External Funding (Grants) to external bodies,3748229,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,400186,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748184,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,400664,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748185,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,400778,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748186,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,401145,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748187,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,402052,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748188,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,402485,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748189,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,404271,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748190,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,404271,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748191,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,404781,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748192,202311,24/12/2023,"8,275.68"
321123,Schools and Academies,404942,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748193,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,401851,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748194,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,403857,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748196,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,403908,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748197,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,404777,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748198,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,404825,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748199,202311,24/12/2023,"8,275.68"
321123,Schools and Academies,404857,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748204,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,405628,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748206,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,401738,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748210,202311,24/12/2023,"8,275.68"
321123,Schools and Academies,402226,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748211,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,402429,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748213,202311,24/12/2023,"8,275.68"
321123,Schools and Academies,402852,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748214,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,403168,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748217,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,403539,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748218,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,404940,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748223,202311,24/12/2023,"2,758.56"
321123,Schools and Academies,405609,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748224,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,405611,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748226,202311,24/12/2023,"5,517.12"
321123,Schools and Academies,405688,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748227,202311,24/12/2023,"13,792.80"
321123,Schools and Academies,402479,SCHOOL,People,10401,High Needs Top Up - Mainstream,R4704,LEA Payments,3748228,202311,24/12/2023,"2,758.56"
381400,Vehicle Maintenance,421015,JPH Transport Services Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3750362,202311,22/12/2023,"1,290.00"
361600,Home to School,412996,Leas Travel Ltd,People,10809,Transport Special Schools,R3204,Travel Costs - Non Employees,3751098,202311,22/12/2023,"4,512.00"
321050,"Temporary Accommodation, Short Stay",414545,M & N Estates Ltd,People,10103,Section17 Payments East,R2202,Rent - Client Accomodation,3749703,202311,22/12/2023,700.00
192110,Room Hire,410455,Willenhall Community Forum Ltd,Place,11255,Adult Ed Admin & Management,R2201,Venue Hire,3748294,202311,22/12/2023,"2,901.18"
201700,Grants,427284,2 Hills Consultancy Ltd,Place,11503,Community Safety External Funding,R4701,External Funding (Grants) to external bodies,3749882,202311,21/12/2023,"4,855.00"
391114,Buildings Surveys,418438,Rapleys LLP,People,10596,"Education Capital, Planning & Development",C1005,Surveyors Fees,3747232,202311,21/12/2023,"1,500.00"
150000,Consultancy,417639,Wardell Armstrong LLP,Place,11111,Sports Organisations,R4403,Services - Consultancy fees,3753736,202311,21/12/2023,"15,029.65"
150000,Consultancy,417639,Wardell Armstrong LLP,Place,11111,Sports Organisations,R4403,Services - Consultancy fees,3753736,202311,21/12/2023,"16,448.05"
201700,Grants,424126,3MS Gold Services Ltd,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3753104,202311,20/12/2023,"4,997.00"
201700,Grants,426630,JCT- Joining Communities Together,People,11797,Health Access for Refugees Programme (HARP),R4701,External Funding (Grants) to external bodies,3749550,202311,20/12/2023,"3,750.00"
181500,Pest & Animal Control,424744,Matthew Barnes T/A Godiva Landscapes,Place,11492,CPR City Centre Service Areas,R2702,Pest Control,3747018,202311,20/12/2023,680.00
1900ZE,Employment,422963,NHS Coventry & Warwickshire ICB (QWU),People,11274,Public Health Staffing & Overheads,R4400,Services - Professional Fees,3748324,202311,20/12/2023,"6,377.32"
1900ZE,Employment,422963,NHS Coventry & Warwickshire ICB (QWU),People,11274,Public Health Staffing & Overheads,R4400,Services - Professional Fees,3748325,202311,20/12/2023,"4,330.12"
1900ZE,Employment,422963,NHS Coventry & Warwickshire ICB (QWU),People,11274,Public Health Staffing & Overheads,R4400,Services - Professional Fees,3748326,202311,20/12/2023,"4,641.53"
391450,Highways Guard Rails & Signs,403788,Nuneaton Signs,Place,10122,Minor Asset Management,R2076,Highways Work,3741602,202311,20/12/2023,"4,050.23"
201700,Grants,416919,Premier Mobility (UK) Limited,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3749222,202311,20/12/2023,"23,744.00"
291300,Performing Arts,426166,Wild Kids Science,People,10779,Participation Service,R4400,Services - Professional Fees,3744575,202311,20/12/2023,500.00
320000,Social Community Care Supplies & Services,405630,Willenhall Community Forum Ltd - TRADING,Place,10207,Adult Ed Support/Access Fund,R5007,Private contractors,3753156,202311,20/12/2023,972.00
261200,Professional & Advisory Services,408575,Abbott Toxicology Limited,People,10416,LAC Permanency,R4400,Services - Professional Fees,3749804,202311,19/12/2023,867.00
321117,Childrens Residential Care,424764,Aylesbury College,People,11904,High Needs Top Up - Further Education,R5008,Other agencies,3749275,202311,19/12/2023,"2,000.00"
391410,Highways Construction,422853,Breheny Civil Engineering Ltd,Place,10653,Strategic Transportation,C1100,Construction,3748604,202311,19/12/2023,"1,544.98"
391410,Highways Construction,422853,Breheny Civil Engineering Ltd,Place,10653,Strategic Transportation,C1100,Construction,3749317,202311,19/12/2023,"503,858.72"
391411,Highways Repair & Maintenance,422853,Breheny Civil Engineering Ltd,Place,10653,Strategic Transportation,C1108,Capitalised Repairs & Maintenance,3748604,202311,19/12/2023,"12,051.36"
192110,Room Hire,401187,Coventry Central Hall,People,11381,Homes for Ukraine,R2201,Venue Hire,3750530,202311,19/12/2023,"4,125.00"
321050,"Temporary Accommodation, Short Stay",401235,Coventry Refugee & Migrant Centre,People,10788,NRPF - No Recourse To Public Funds,R2202,Rent - Client Accomodation,3754421,202311,19/12/2023,"1,223.45"
321017,Residential Care,406706,Life Path Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20134261,202311,19/12/2023,621.08
321017,Residential Care,406706,Life Path Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20134261,202311,19/12/2023,621.08
321017,Residential Care,406706,Life Path Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20134261,202311,19/12/2023,621.08
321017,Residential Care,406706,Life Path Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20134261,202311,19/12/2023,621.08
