Proclass,Proclass(T),Supplier,Supplier(T)2,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321014,Domiciliary Care,408672,Fine Futures Limited,People,10722,OP Home Care,R5008,Other agencies,20071319,202303,30/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20071323,202303,30/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20071323,202303,30/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20071323,202303,30/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20071323,202303,30/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075701,202303,30/05/2023,817.15,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075701,202303,30/05/2023,817.15,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075701,202303,30/05/2023,817.15,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071320,202303,30/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071320,202303,30/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071320,202303,30/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071320,202303,30/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071321,202303,30/05/2023,1723.68,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071321,202303,30/05/2023,1723.68,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071318,202303,30/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071318,202303,30/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071318,202303,30/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071318,202303,30/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075701,202303,30/05/2023,817.15,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071316,202303,30/05/2023,1404.48,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071316,202303,30/05/2023,1404.48,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071321,202303,30/05/2023,1723.68,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071321,202303,30/05/2023,1723.68,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071322,202303,30/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071322,202303,30/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071322,202303,30/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071322,202303,30/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071316,202303,30/05/2023,1404.48,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071316,202303,30/05/2023,1404.48,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071317,202303,30/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071317,202303,30/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071317,202303,30/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20071317,202303,30/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10722,OP Home Care,R5008,Other agencies,20075696,202303,02/05/2023,1814.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10722,OP Home Care,R5008,Other agencies,20075696,202303,02/05/2023,1814.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10722,OP Home Care,R5008,Other agencies,20075696,202303,02/05/2023,1819.44,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10722,OP Home Care,R5008,Other agencies,20075696,202303,02/05/2023,1814.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20075700,202303,02/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20075700,202303,02/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20075700,202303,02/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10805,MH Home Care,R5008,Other agencies,20075700,202303,02/05/2023,547.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075695,202303,02/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075695,202303,02/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075699,202303,02/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075699,202303,02/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075699,202303,02/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075693,202303,02/05/2023,1244.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075694,202303,02/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075697,202303,02/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075697,202303,02/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075697,202303,02/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075697,202303,02/05/2023,1915.2,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075699,202303,02/05/2023,1149.12,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075694,202303,02/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075694,202303,02/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075694,202303,02/05/2023,2042.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075695,202303,02/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075695,202303,02/05/2023,638.4,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075693,202303,02/05/2023,1258.56,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075693,202303,02/05/2023,1244.88,
321014,Domiciliary Care,408672,Fine Futures Limited,People,10949,LD Home Care,R5008,Other agencies,20075693,202303,02/05/2023,1244.88,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20074299,202303,19/06/2023,595.28,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20074299,202303,19/06/2023,595.28,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20074299,202303,19/06/2023,595.28,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20073835,202303,16/06/2023,652.74,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071324,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071324,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071324,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071324,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071024,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071024,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071024,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071024,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071021,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071022,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071022,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071022,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071018,202303,30/05/2023,763.35,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071018,202303,30/05/2023,763.35,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071018,202303,30/05/2023,763.35,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071018,202303,30/05/2023,763.35,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071021,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071022,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071021,202303,30/05/2023,610.68,
321014,Domiciliary Care,425101,FirstCare (GB) Ltd - Macy’s Court,People,10805,MH Home Care,R5008,Other agencies,20071021,202303,30/05/2023,610.68,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077923,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077922,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20077921,202303,25/06/2023,1412.23,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076606,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076738,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076738,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076738,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076738,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076744,202303,25/06/2023,1491.23,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076606,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076606,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076744,202303,25/06/2023,1491.23,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076604,202303,25/06/2023,1502.11,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076606,202303,25/06/2023,1167.21,
321016,Nursing Homes,416143,Fitzroy Support,People,11947,OP Residential Care Placements,R5008,Other agencies,20076604,202303,25/06/2023,1502.11,
