Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
192300,Storage,422740,Access Self Storage 1 Ltd,People,10676,Housing Supported Accommodation,R4401,Services - Fees and Charges,3728575,202308,18/10/2023,3390
192300,Storage,422740,Access Self Storage 1 Ltd,People,10676,Housing Supported Accommodation,R4401,Services - Fees and Charges,3728576,202308,18/10/2023,4189.08
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113318,202308,13/11/2023,2288.56
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113388,202308,13/11/2023,2069.08
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113030,202308,13/11/2023,1922.34
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113371,202308,13/11/2023,1134.2
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113433,202308,13/11/2023,581.29
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113495,202308,13/11/2023,1253.5
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113433,202308,13/11/2023,581.29
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113318,202308,13/11/2023,2288.56
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113036,202308,13/11/2023,1945.51
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113388,202308,13/11/2023,2069.08
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113068,202308,13/11/2023,2762.79
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113377,202308,13/11/2023,2996.04
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113036,202308,13/11/2023,1945.51
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113388,202308,13/11/2023,2069.08
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113068,202308,13/11/2023,2762.79
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113036,202308,13/11/2023,1945.51
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113371,202308,13/11/2023,1134.2
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113365,202308,13/11/2023,1085.37
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113433,202308,13/11/2023,581.29
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113495,202308,13/11/2023,1253.5
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113390,202308,13/11/2023,774
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113318,202308,13/11/2023,2288.56
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113068,202308,13/11/2023,2762.79
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113371,202308,13/11/2023,1134.2
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113390,202308,13/11/2023,774
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113318,202308,13/11/2023,2288.56
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113377,202308,13/11/2023,2996.04
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113068,202308,13/11/2023,2762.79
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113036,202308,13/11/2023,1945.51
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113377,202308,13/11/2023,2996.04
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113030,202308,13/11/2023,1922.34
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113371,202308,13/11/2023,1134.2
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113495,202308,13/11/2023,1253.5
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113390,202308,13/11/2023,774
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113365,202308,13/11/2023,1085.37
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113030,202308,13/11/2023,1922.34
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113365,202308,13/11/2023,1085.37
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113433,202308,13/11/2023,581.29
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113495,202308,13/11/2023,1253.5
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113390,202308,13/11/2023,774
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113388,202308,13/11/2023,2069.08
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113377,202308,13/11/2023,2996.04
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113365,202308,13/11/2023,1085.37
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20113030,202308,13/11/2023,1922.34
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20111843,202308,26/10/2023,1697.07
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20111843,202308,26/10/2023,-2375.9
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,527.77
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,527.77
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20114062,202308,13/11/2023,2048.98
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20114062,202308,13/11/2023,2048.98
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114057,202308,13/11/2023,594.3
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114033,202308,13/11/2023,2164.28
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114106,202308,13/11/2023,749.51
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114106,202308,13/11/2023,749.51
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,527.77
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114033,202308,13/11/2023,2164.28
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114033,202308,13/11/2023,2164.28
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114124,202308,13/11/2023,-514.46
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20114066,202308,13/11/2023,656.38
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114057,202308,13/11/2023,594.3
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20114066,202308,13/11/2023,656.38
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114057,202308,13/11/2023,594.3
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,527.77
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20114033,202308,13/11/2023,2164.28
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20112920,202308,13/11/2023,614.94
