Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
320000,Social Community Care Supplies & Services,424840,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099161,202306,16/09/2023,776.53,
320000,Social Community Care Supplies & Services,417075,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099306,202306,16/09/2023,604.66,
320000,Social Community Care Supplies & Services,417075,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099306,202306,16/09/2023,604.66,
320000,Social Community Care Supplies & Services,417075,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099306,202306,16/09/2023,604.66,
320000,Social Community Care Supplies & Services,417075,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099306,202306,16/09/2023,604.66,
320000,Social Community Care Supplies & Services,425211,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099275,202306,16/09/2023,771.75,
320000,Social Community Care Supplies & Services,425211,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099275,202306,16/09/2023,771.75,
320000,Social Community Care Supplies & Services,425211,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099275,202306,16/09/2023,771.75,
320000,Social Community Care Supplies & Services,425211,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099275,202306,16/09/2023,771.75,
320000,Social Community Care Supplies & Services,414202,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099251,202306,16/09/2023,1575,
320000,Social Community Care Supplies & Services,414202,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099251,202306,16/09/2023,1575,
320000,Social Community Care Supplies & Services,414202,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099251,202306,16/09/2023,1575,
320000,Social Community Care Supplies & Services,414202,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099251,202306,16/09/2023,1575,
320000,Social Community Care Supplies & Services,426233,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099298,202306,16/09/2023,540,
320000,Social Community Care Supplies & Services,426233,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099298,202306,16/09/2023,540,
320000,Social Community Care Supplies & Services,426233,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099298,202306,16/09/2023,540,
320000,Social Community Care Supplies & Services,426233,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099298,202306,16/09/2023,540,
320000,Social Community Care Supplies & Services,407493,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099261,202306,16/09/2023,1447.58,
320000,Social Community Care Supplies & Services,407493,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099261,202306,16/09/2023,1447.58,
320000,Social Community Care Supplies & Services,407493,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099261,202306,16/09/2023,1447.58,
320000,Social Community Care Supplies & Services,407493,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099261,202306,16/09/2023,1447.58,
320000,Social Community Care Supplies & Services,406158,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099368,202306,16/09/2023,567.34,
320000,Social Community Care Supplies & Services,406158,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099368,202306,16/09/2023,567.34,
320000,Social Community Care Supplies & Services,406158,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099368,202306,16/09/2023,567.34,
320000,Social Community Care Supplies & Services,406158,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099368,202306,16/09/2023,567.34,
320000,Social Community Care Supplies & Services,412751,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099179,202306,16/09/2023,533.75,
320000,Social Community Care Supplies & Services,412751,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099179,202306,16/09/2023,533.75,
320000,Social Community Care Supplies & Services,412751,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099179,202306,16/09/2023,533.75,
320000,Social Community Care Supplies & Services,412751,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099179,202306,16/09/2023,533.75,
320000,Social Community Care Supplies & Services,405974,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099129,202306,16/09/2023,2065.68,
320000,Social Community Care Supplies & Services,405974,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099129,202306,16/09/2023,2065.68,
320000,Social Community Care Supplies & Services,405974,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099129,202306,16/09/2023,2065.68,
320000,Social Community Care Supplies & Services,405974,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099129,202306,16/09/2023,2065.68,
320000,Social Community Care Supplies & Services,423013,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099369,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423013,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099369,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423013,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099369,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423013,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099369,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,406052,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099404,202306,16/09/2023,1857.76,
320000,Social Community Care Supplies & Services,406052,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099404,202306,16/09/2023,1857.76,
320000,Social Community Care Supplies & Services,406052,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099404,202306,16/09/2023,1857.76,
320000,Social Community Care Supplies & Services,406052,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099404,202306,16/09/2023,1857.76,
320000,Social Community Care Supplies & Services,425166,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099448,202306,16/09/2023,770,
320000,Social Community Care Supplies & Services,425166,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099448,202306,16/09/2023,770,
320000,Social Community Care Supplies & Services,425166,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099448,202306,16/09/2023,770,
320000,Social Community Care Supplies & Services,425166,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099448,202306,16/09/2023,770,
320000,Social Community Care Supplies & Services,406100,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099332,202306,16/09/2023,565.58,
320000,Social Community Care Supplies & Services,406100,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099332,202306,16/09/2023,565.58,
320000,Social Community Care Supplies & Services,406100,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099332,202306,16/09/2023,565.58,
320000,Social Community Care Supplies & Services,406100,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099332,202306,16/09/2023,565.58,
320000,Social Community Care Supplies & Services,407599,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099402,202306,16/09/2023,717.54,
320000,Social Community Care Supplies & Services,407599,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099402,202306,16/09/2023,717.54,
320000,Social Community Care Supplies & Services,407599,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099402,202306,16/09/2023,717.54,
320000,Social Community Care Supplies & Services,407599,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099402,202306,16/09/2023,717.54,
320000,Social Community Care Supplies & Services,422793,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099424,202306,16/09/2023,850,
320000,Social Community Care Supplies & Services,422793,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099424,202306,16/09/2023,850,
320000,Social Community Care Supplies & Services,422793,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099424,202306,16/09/2023,850,
320000,Social Community Care Supplies & Services,422793,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099424,202306,16/09/2023,850,
320000,Social Community Care Supplies & Services,411031,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099442,202306,16/09/2023,610,
320000,Social Community Care Supplies & Services,411031,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099442,202306,16/09/2023,610,
320000,Social Community Care Supplies & Services,411031,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099442,202306,16/09/2023,610,
320000,Social Community Care Supplies & Services,411031,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099442,202306,16/09/2023,610,
320000,Social Community Care Supplies & Services,423242,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099140,202306,16/09/2023,549.68,
320000,Social Community Care Supplies & Services,423242,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099140,202306,16/09/2023,549.68,
320000,Social Community Care Supplies & Services,423242,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099140,202306,16/09/2023,549.68,
320000,Social Community Care Supplies & Services,423242,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099140,202306,16/09/2023,549.68,
320000,Social Community Care Supplies & Services,414112,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099392,202306,16/09/2023,612.13,
320000,Social Community Care Supplies & Services,414112,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099392,202306,16/09/2023,612.13,
320000,Social Community Care Supplies & Services,414112,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099392,202306,16/09/2023,612.13,
320000,Social Community Care Supplies & Services,414112,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099392,202306,16/09/2023,612.13,
320000,Social Community Care Supplies & Services,406223,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099358,202306,16/09/2023,1080.94,
320000,Social Community Care Supplies & Services,406223,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099358,202306,16/09/2023,1080.94,
320000,Social Community Care Supplies & Services,406223,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099358,202306,16/09/2023,1080.94,
320000,Social Community Care Supplies & Services,406223,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099358,202306,16/09/2023,1080.94,
320000,Social Community Care Supplies & Services,412801,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099238,202306,16/09/2023,898.66,
320000,Social Community Care Supplies & Services,412801,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099238,202306,16/09/2023,898.66,
320000,Social Community Care Supplies & Services,412801,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099238,202306,16/09/2023,898.66,
320000,Social Community Care Supplies & Services,412801,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099238,202306,16/09/2023,898.66,
320000,Social Community Care Supplies & Services,420213,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099375,202306,16/09/2023,1800,
320000,Social Community Care Supplies & Services,420213,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099375,202306,16/09/2023,1800,
320000,Social Community Care Supplies & Services,420213,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099375,202306,16/09/2023,1800,
320000,Social Community Care Supplies & Services,420213,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099375,202306,16/09/2023,1800,
320000,Social Community Care Supplies & Services,414758,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099380,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,414758,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099380,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,414758,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099380,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,414758,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099380,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,407207,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099204,202306,16/09/2023,907.04,
320000,Social Community Care Supplies & Services,407207,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099204,202306,16/09/2023,907.04,
320000,Social Community Care Supplies & Services,407207,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099204,202306,16/09/2023,907.04,
320000,Social Community Care Supplies & Services,407207,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099204,202306,16/09/2023,907.04,
320000,Social Community Care Supplies & Services,418443,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099382,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,418443,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099382,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,418443,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099382,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,418443,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099382,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,423011,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099353,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423011,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099353,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423011,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099353,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,423011,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099353,202306,16/09/2023,630,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,-628.99,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,-628.99,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,805.51,
320000,Social Community Care Supplies & Services,413073,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099459,202306,16/09/2023,-628.99,
320000,Social Community Care Supplies & Services,416882,REDACTED PERSONAL DATA,People,11036,Carers Support & Services,R6290,Client Support,20100950,202306,16/09/2023,500,
320000,Social Community Care Supplies & Services,407320,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099378,202306,16/09/2023,2080,
320000,Social Community Care Supplies & Services,407320,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099378,202306,16/09/2023,2080,
320000,Social Community Care Supplies & Services,407320,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099378,202306,16/09/2023,2080,
320000,Social Community Care Supplies & Services,407320,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099378,202306,16/09/2023,2080,
320000,Social Community Care Supplies & Services,427200,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099415,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,427200,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099415,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,427200,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099415,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,427200,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099415,202306,16/09/2023,700,
320000,Social Community Care Supplies & Services,417203,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099361,202306,16/09/2023,985,
320000,Social Community Care Supplies & Services,417203,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099361,202306,16/09/2023,985,
320000,Social Community Care Supplies & Services,417203,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099361,202306,16/09/2023,985,
320000,Social Community Care Supplies & Services,417203,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099361,202306,16/09/2023,985,
320000,Social Community Care Supplies & Services,407204,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099189,202306,16/09/2023,889.95,
320000,Social Community Care Supplies & Services,407204,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099189,202306,16/09/2023,889.95,
320000,Social Community Care Supplies & Services,407204,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099189,202306,16/09/2023,889.95,
320000,Social Community Care Supplies & Services,407204,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099189,202306,16/09/2023,889.95,
320000,Social Community Care Supplies & Services,406463,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099348,202306,16/09/2023,578.54,
320000,Social Community Care Supplies & Services,406463,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099348,202306,16/09/2023,578.54,
320000,Social Community Care Supplies & Services,406463,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099348,202306,16/09/2023,578.54,
320000,Social Community Care Supplies & Services,406463,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099348,202306,16/09/2023,578.54,
320000,Social Community Care Supplies & Services,412749,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099188,202306,16/09/2023,732.9,
320000,Social Community Care Supplies & Services,412749,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099188,202306,16/09/2023,732.9,
320000,Social Community Care Supplies & Services,412749,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099188,202306,16/09/2023,732.9,
320000,Social Community Care Supplies & Services,412749,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099188,202306,16/09/2023,732.9,
320000,Social Community Care Supplies & Services,407119,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099443,202306,16/09/2023,789.58,
320000,Social Community Care Supplies & Services,407119,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099443,202306,16/09/2023,789.58,
320000,Social Community Care Supplies & Services,407119,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099443,202306,16/09/2023,789.58,
320000,Social Community Care Supplies & Services,407119,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099443,202306,16/09/2023,789.58,
320000,Social Community Care Supplies & Services,406464,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099416,202306,16/09/2023,1809,
320000,Social Community Care Supplies & Services,406464,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099416,202306,16/09/2023,1809,
320000,Social Community Care Supplies & Services,406464,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099416,202306,16/09/2023,1809,
320000,Social Community Care Supplies & Services,406464,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099416,202306,16/09/2023,1809,
320000,Social Community Care Supplies & Services,414146,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099252,202306,16/09/2023,1824.35,
320000,Social Community Care Supplies & Services,414146,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099252,202306,16/09/2023,1824.35,
320000,Social Community Care Supplies & Services,414146,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099252,202306,16/09/2023,1824.35,
320000,Social Community Care Supplies & Services,414146,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099252,202306,16/09/2023,1824.35,
320000,Social Community Care Supplies & Services,415262,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099418,202306,16/09/2023,878.49,
320000,Social Community Care Supplies & Services,415262,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099418,202306,16/09/2023,878.49,
320000,Social Community Care Supplies & Services,415262,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099418,202306,16/09/2023,878.49,
320000,Social Community Care Supplies & Services,415262,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099418,202306,16/09/2023,878.49,
320000,Social Community Care Supplies & Services,406614,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099428,202306,16/09/2023,746.5,
320000,Social Community Care Supplies & Services,406614,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099428,202306,16/09/2023,746.5,
320000,Social Community Care Supplies & Services,406614,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099428,202306,16/09/2023,746.5,
320000,Social Community Care Supplies & Services,406614,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099428,202306,16/09/2023,746.5,
320000,Social Community Care Supplies & Services,416870,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099364,202306,16/09/2023,522.55,
320000,Social Community Care Supplies & Services,416870,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099364,202306,16/09/2023,522.55,
320000,Social Community Care Supplies & Services,416870,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099364,202306,16/09/2023,522.55,
320000,Social Community Care Supplies & Services,416870,REDACTED PERSONAL DATA,People,11174,OP Direct Payments,R6290,Client Support,20099364,202306,16/09/2023,522.55,
320000,Social Community Care Supplies & Services,422336,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099303,202306,16/09/2023,2077.35,
320000,Social Community Care Supplies & Services,422336,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099303,202306,16/09/2023,2077.35,
320000,Social Community Care Supplies & Services,422336,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099303,202306,16/09/2023,2077.35,
320000,Social Community Care Supplies & Services,422336,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099303,202306,16/09/2023,2077.35,
320000,Social Community Care Supplies & Services,406671,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099200,202306,16/09/2023,1522.2,
320000,Social Community Care Supplies & Services,406671,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099200,202306,16/09/2023,1522.2,
320000,Social Community Care Supplies & Services,406671,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099200,202306,16/09/2023,1522.2,
320000,Social Community Care Supplies & Services,406671,REDACTED PERSONAL DATA,People,11965,PI Direct Payments,R6290,Client Support,20099200,202306,16/09/2023,1522.2,
320000,Social Community Care Supplies & Services,407835,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099347,202306,16/09/2023,507.62,
320000,Social Community Care Supplies & Services,407835,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099347,202306,16/09/2023,507.62,
320000,Social Community Care Supplies & Services,407835,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099347,202306,16/09/2023,507.62,
320000,Social Community Care Supplies & Services,407835,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099347,202306,16/09/2023,507.62,
320000,Social Community Care Supplies & Services,412839,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099260,202306,16/09/2023,640.64,
320000,Social Community Care Supplies & Services,412839,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099260,202306,16/09/2023,640.64,
320000,Social Community Care Supplies & Services,412839,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099260,202306,16/09/2023,640.64,
320000,Social Community Care Supplies & Services,412839,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099260,202306,16/09/2023,640.64,
320000,Social Community Care Supplies & Services,405885,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099258,202306,16/09/2023,671.5,
320000,Social Community Care Supplies & Services,405885,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099258,202306,16/09/2023,671.5,
320000,Social Community Care Supplies & Services,405885,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099258,202306,16/09/2023,671.5,
320000,Social Community Care Supplies & Services,405885,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099258,202306,16/09/2023,671.5,
320000,Social Community Care Supplies & Services,421744,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099296,202306,16/09/2023,1571.03,
320000,Social Community Care Supplies & Services,421744,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099296,202306,16/09/2023,1571.03,
320000,Social Community Care Supplies & Services,421744,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099296,202306,16/09/2023,1571.03,
320000,Social Community Care Supplies & Services,421744,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099296,202306,16/09/2023,1571.03,
320000,Social Community Care Supplies & Services,412828,REDACTED PERSONAL DATA,People,10554,LD Direct Payments,R6290,Client Support,20099344,202306,16/09/2023,610.75,
