Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965087,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965090,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965092,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965094,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965098,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965109,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45041,2215965111,725.12,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45042,2215965460,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45042,2215965493,1252.48,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45042,2215965507,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944595,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944597,948.6,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944607,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944621,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944626,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944641,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944645,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45030,2215944648,632.4,R,DISABILITY INITIATIVE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North East,Payments to Voluntary bodies,45027,2215940097,1950.55,R,PARITY FOR DISABILITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Private Contractors,45036,2215958843,540.64,R,DIAMOND QUALITY CARE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45041,2215965074,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45041,2215965075,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45041,2215965076,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45041,2215965088,791.04,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45041,2215965096,725.12,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-North West,Payments to Voluntary bodies,45042,2215965548,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Private Contractors,45019,2215934499,830.4,R,Admiral Care Day Centre
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Private Contractors,45019,2215934526,621.12,R,Admiral Care Day Centre
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Private Contractors,45029,2215942785,1140,R,SUNSHINE DAY CENTRE LTD
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Private Contractors,45029,2215942786,912,R,SUNSHINE DAY CENTRE LTD
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Private Contractors,45029,2215942794,684,R,SUNSHINE DAY CENTRE LTD
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45027,2215940504,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45027,2215940507,593.28,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965080,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965083,1214.72,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965085,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965095,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965110,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215965112,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965452,791.04,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965464,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965484,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965495,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965501,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965505,1318.4,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965599,583.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45042,2215965612,527.36,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963175,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963178,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963181,789.25,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963195,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963199,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963200,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963202,854,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45040,2215963204,574,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South East,Payments to Voluntary bodies,45041,2215964452,502.25,R,ONE COMMUNITY
Hampshire County Council,Adults' Health and Care,OA-Day Care-South West,Payments to Private Contractors,45034,2215954053,2020.4,R,Burrows and Walker Ltd
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45021,2215937285,11288.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45021,2215937299,6047.4,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45029,2215942506,2050.87,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45029,2215942582,817.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950244,998.24,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950307,871.9,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950370,2081.87,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950371,1494.82,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950374,1440.57,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950421,3893.25,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950451,5677.52,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950469,4523.43,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950542,5287.71,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950583,588.11,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950655,661.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215950848,2241.92,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951062,1243.14,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951102,2685.8,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951170,1321.49,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951248,555.83,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951250,2626.94,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951380,858.86,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951390,6456.77,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951461,868,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951504,1367.06,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951555,1092.13,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951632,2469.15,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951763,2426.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951767,725.87,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951779,4789.19,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951933,4388.05,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215951972,736.12,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952005,4654.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952144,2889.11,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952150,882.17,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952236,749.59,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952238,984.97,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952266,529.3,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952313,5718.3,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952450,1188.27,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952475,723.15,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952649,722.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952792,4302,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952907,3758.53,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952928,9465.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-North East,Social Care - Direct Payments,45034,2215952941,615.97,R,PERSONAL PAYMENTS
