Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45061,2215986980,501.5,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45069,2216005910,636.5,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45069,2216005917,779,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45050,2215976285,584.1,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45055,2215980476,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45056,2215981178,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45064,2216000148,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45050,2215975982,552,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45051,2215976916,1294,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45057,2215984203,4256,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45062,2215988918,2778,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216011203,1200,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45077,2216013595,1685,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216004627,3896,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45069,2216006096,643,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45058,2215986620,678,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216004124,4372,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216009155,1697,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216009235,2584,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216010038,2997,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45076,2216012319,871,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45050,2215976294,566,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45055,2215979993,515,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45055,2215980006,674,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45058,2215986136,2148,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45061,2215986964,4384.6,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45061,2215987886,620,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45061,2215987893,895,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216003584,662,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45076,2216012327,895,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216009731,925.18,R,LAERDAL MEDICAL LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216009738,1796.54,R,LAERDAL MEDICAL LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45058,2215986670,1172,R,MANGAR INTERNATIONAL LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216011955,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216012100,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45050,2215976008,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45077,2216013440,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45077,2216013538,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216003590,580.8,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216004195,1535.48,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216011949,940.75,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45069,2216006090,743,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45071,2216009242,730,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216011959,2333,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45056,2215981194,1022.45,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45061,2215988329,980.08,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45072,2216010864,1236.82,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45048,2215971671,2412,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45068,2216004377,708,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45050,2215976510,6469,R,THERAPOSTURE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45062,2215988928,3938.63,R,WEALDEN REHAB
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45049,2215974106,718.72,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45056,2215981079,1074.6,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45077,2216013625,506.04,R,A LINTOTT & M LOCK T/A AJL CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215973139,800,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45056,2215981738,1260,R,ABC Transport Services Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972599,750,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972362,1620,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972364,616,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45076,2216012614,1620,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974007,2150,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45051,2215978570,1620,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974681,880,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974683,596,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974690,977,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974703,893.1,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974763,850,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215976058,1050,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215976567,1715,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215973151,1800,R,ATLAS CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215973152,1084,R,ATLAS CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215975336,540,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45056,2215981091,820,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972407,1440,R,Personal Payments
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972421,774,R,Carisma Private Hire Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45056,2215981628,1570,R,GALLEON TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45056,2215981633,900,R,GALLEON TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215975399,1296,R,Green I t/a Andover Premier Cars
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215975900,1260,R,Horizon Travel Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974426,624,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974494,525,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974563,2272,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974567,1635,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974573,1296,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974581,792,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974584,2838,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974586,1092,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974592,672,R,K & K HIRE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45057,2215984101,540,R,Personal Payments
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974230,649.6,R,LIPHOOK CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45048,2215972419,1104,R,Lymington Taxis Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45051,2215978516,1059,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45056,2215982411,562.5,R,MARCHWOOD MOTORWAYS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215976003,532,R,Oak View Alpha Cars
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974137,720,R,Personal Payments
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974630,774.4,R,RADIO TAXIS (SOUTHAMPTON)
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215975929,1175,R,RAYLYNX LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45050,2215975927,7643,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45051,2215978473,1400,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45051,2215978519,700,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45051,2215978520,900,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45071,2216010644,1986,R,RED EXPRESS TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45049,2215974436,598.8,R,Personal Payments
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45077,2216013619,674,R,Personal Payments
