Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Programmed Patching,45106,6600423140,555.04,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Programmed Patching,45106,6600423146,874.96,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Programmed Patching,45106,6600423155,557.45,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Programmed Patching,45106,6600423158,1361.57,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Programmed Patching,45106,6600423168,58518.05,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45078,6600420173,10288,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45078,6600420179,94772.6,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45085,6600420846,16500,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45085,6600420932,180633.49,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45092,6600421321,3478.03,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45092,6600421323,8921.66,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45092,6600421324,763.02,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45092,6600421326,61753.04,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45092,6600421333,7219.99,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422079,4226.41,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422086,1303.76,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422088,4213.77,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422099,1202.32,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422106,61482.98,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422110,25599.07,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45100,6600422120,250000,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422944,13097.26,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422946,4076.95,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422950,12428.95,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422958,8686.36,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422962,780.5,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422970,12457.82,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422978,5963.21,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Resurfacing,45106,6600422979,15985.59,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Site Works,45078,3400213410,1834.29,C,TFW GROUP LTD t/a Terra Firma
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Site Works,45092,3400213598,6018.83,C,TFW GROUP LTD t/a Terra Firma
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45093,3111276792,570.22,C,Corporate Resources
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45078,6600420166,693.42,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45078,6600420178,1387.9,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420834,1266.43,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420848,2069.4,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420855,1072.86,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420897,2403.21,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420901,945.92,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420906,839.58,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420911,1397.97,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45085,6600420913,1369.1,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45092,6600421332,3408.71,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45100,6600422105,52521.29,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45100,6600422115,25727.14,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45100,6600422116,1176.81,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45106,6600422988,2968.29,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45106,6600422994,4712.88,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45106,6600422999,3761.23,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45106,6600423000,4798.26,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Special Maintenance,45106,6600423024,3315.7,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45085,6600420862,1625.27,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45085,6600420870,678.85,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45085,6600420895,545.71,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45085,6600420929,2970.14,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45085,6600420943,1358.72,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45092,6600421042,1421.99,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45092,6600421322,946.51,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45100,6600422118,41698.77,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45100,6600422226,1217.87,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45100,6600422350,650.43,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45100,6600422357,3177.94,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45100,6600422593,9020.41,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Structural Drainage,45106,6600423136,547.6,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45085,6600420882,18844.75,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45092,6600421334,93513,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45100,6600422100,11523.36,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422965,3862.31,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422980,3871.62,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422989,5337.88,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422990,11366.07,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422991,15143.63,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422996,44526.1,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422997,130170.86,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600422998,273232.76,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423004,4698.34,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423005,30490.3,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423006,3219.4,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423007,5505.06,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423008,10345.63,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423009,5929.44,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423010,18314.95,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423011,7839.91,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423012,3614.64,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423015,202037.86,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423018,2380.08,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423020,3807.54,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423026,4720.6,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Surface Dressing,45106,6600423027,16690,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Telecommunications,45105,2216056684,529.21,C,BT OPEN REACH
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Telecommunications,45104,2216055189,8652.18,C,C A Telecom UK Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Telecommunications,45104,2216055189,2884.06,C,C A Telecom UK Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Term Consultancy Fees,45089,3400213547,2035,C,Stantec UK Ltd
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45078,6600420233,2323.75,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45078,6600420235,621.74,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45100,6600422188,2221.16,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45100,6600422189,6275.76,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45100,6600422195,710.49,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic sign & white lines,45082,2216018117,790.67,C,SIGNWAY SUPPLIES
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic signals,45078,3400213407,503.82,C,Yunex Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic signals,45103,2216054494,15799,C,Yunex Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic signals,45103,2216054502,43408.5,C,Yunex Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic signals,45103,2216054502,43408.5,C,Yunex Limited
Hampshire County Council,Universal Services,Non Principal Roads - Improvements,Traffic signals,45103,2216054793,13396.4,C,Yunex Limited
Hampshire County Council,Universal Services,North Farnborough Cty Infant - NDv .,Structural Repairs,45098,3400213730,49949.56,R,ROCON CONTRACTORS LTD
Hampshire County Council,Universal Services,North Farnborough Cty Infant - NDv .,Structural Repairs,45098,3400213730,6350.11,R,ROCON CONTRACTORS LTD
Hampshire County Council,Universal Services,Nursling (C) Primary - NDv .,Reactive Fabric Repairs,45086,3400213488,3326.64,R,TEW BROS LTD
Hampshire County Council,Universal Services,Oakley Cty Infant - NDv .,Reactive Fabric Repairs,45086,3400213483,3808.51,R,TEW BROS LTD
Hampshire County Council,Universal Services,Oakley Cty Infant - NDv .,Reactive Fabric Repairs,45086,3400213483,1680.81,R,TEW BROS LTD
Hampshire County Council,Universal Services,Oakridge Junior Basingstoke - NDv .,Reactive Fabric Repairs,45105,3400213904,3015.84,R,TEW BROS LTD
Hampshire County Council,Universal Services,Olivers Battery Pry Winchester - NDv .,External Decorations,45086,3400213502,5029.62,R,RICHARDSON DECORATING CONTRACTORS L
Hampshire County Council,Universal Services,Olivers Battery Pry Winchester - NDv .,Mechanical Maintenance,45098,3400213729,2530.53,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Universal Services,Orchard Lea Cty Inf Fareham - NDv .,Reactive Fabric Repairs,45086,3400213488,659.5,R,TEW BROS LTD
Hampshire County Council,Universal Services,Outdoor Activities Officer,Clothing and Uniforms,45098,2216048370,529.42,R,T M CLOTHING PLC
Hampshire County Council,Universal Services,Outdoor Activities Officer,Subscriptions,45092,2216032724,1250,R,Cinolla Software Ltd
Hampshire County Council,Universal Services,Outdoor Activities Officer,Subscriptions,45092,2216032728,1250,R,Cinolla Software Ltd
Hampshire County Council,Universal Services,Outdoor Centres Projects,Ad Hoc Internal Trading Expenditure,45084,3400213462,7317.92,R,R V DART & SONS (BUILDERS) LTD
Hampshire County Council,Universal Services,Outdoor Centres Projects,Ad Hoc Internal Trading Expenditure,45084,3400213462,97684.39,R,R V DART & SONS (BUILDERS) LTD
Hampshire County Council,Universal Services,Outdoor Centres Projects,Hired and Contracted Services,45084,3111274349,10491,R,CCBS
Hampshire County Council,Universal Services,Outdoor Centres Projects,Hired and Contracted Services,45092,3111276775,11312,R,CCBS
Hampshire County Council,Universal Services,Outdoor Centres Projects,Materials,45083,2216019571,929.04,R,Bates Office
Hampshire County Council,Universal Services,Outdoor Centres Projects,Materials,45106,3111280059,5382.67,R,CCBS
Hampshire County Council,Universal Services,Outdoor Centres Projects,Materials,45104,2216055652,786.32,R,Full Range Furniture
Hampshire County Council,Universal Services,Padnell Infant Cowplain - NDv .,Hard Landscape & Fencing,45086,3400213476,4307.7,R,SCANDOR LANDSCAPE CONTRACTORS LIMIT
Hampshire County Council,Universal Services,Padnell Infant Cowplain - NDv .,Reactive Fabric Repairs,45086,3400213483,664.45,R,TEW BROS LTD
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45103,2216054192,1100,R,Newnham Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45090,2216029228,1100,R,Steep Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021310,1100,R,Wellow Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021310,1100,R,Wellow Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021310,1100,R,Wellow Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021310,1100,R,Wellow Parish Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021549,1100,R,Yateley Town Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021549,1100,R,Yateley Town Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021549,1100,R,Yateley Town Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021549,1100,R,Yateley Town Council
Hampshire County Council,Universal Services,Parish lengthsmen - countywide,Payments to Other Local Authorities,45084,2216021549,3300,R,Yateley Town Council
Hampshire County Council,Universal Services,Parish Partnership Programme,Payments to Partnerships,45093,3111276781,1398.04,R,CCBS
Hampshire County Council,Universal Services,Park FSS Rushmoor,Uniform Business Rates,45103,3500254827,2611,R,RUSHMOOR BOROUGH COUNCIL
Hampshire County Council,Universal Services,Park Secon Havant - NDv .,Electrical Maintenance,45103,3400213863,1768.32,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Universal Services,Park Secon Havant - NDv .,Reactive Fabric Repairs,45086,3400213483,750.33,R,TEW BROS LTD
Hampshire County Council,Universal Services,Parking Team,Agency Staff,45092,3400213623,6259.41,R,MATCHTECH GROUP PLC
Hampshire County Council,Universal Services,Parsonage Farm Nurs/Inf   Cove - NDv .,Asbestos In Building,45100,3400213843,1050,R,SHIELD ENVIRONMENTAL SERVICES LTD
Hampshire County Council,Universal Services,PeterSField Cty Infant - NDv .,Electrical Maintenance,45098,3400213746,1524.54,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Universal Services,PeterSField Cty Infant - NDv .,External Decorations,45100,3400213836,584,R,FERRIS PAINTING CONTRACTOR
Hampshire County Council,Universal Services,PeterSField Cty Infant - NDv .,External Decorations,45100,3400213836,1000,R,FERRIS PAINTING CONTRACTOR
Hampshire County Council,Universal Services,PeterSField Cty Infant - NDv .,Reactive Fabric Repairs,45086,3400213483,1083.2,R,TEW BROS LTD
Hampshire County Council,Universal Services,Petersfield Depot,Non System - Electricity,45085,3111275337,2933.97,R,NPOWER
Hampshire County Council,Universal Services,Petersfield Depot,Non System - Gas,45082,3111274173,505.92,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Universal Services,Petersfield Depot,Uniform Business Rates,45103,3500254689,3327,R,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire County Council,Universal Services,Petersfield Workshop,Educational and Vocational Training,45091,2216031463,1089,R,FREIGHT TRANSPORT ASSOCIATION LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Equipment,45082,2216016610,775.95,R,COMMERCIAL SUPPLIES LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Non System - Electricity,45085,3111275337,2933.97,R,NPOWER
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45093,3111276833,1342.24,R,ADAMS MOREY LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45106,3111280084,834.01,R,ADAMS MOREY LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45090,3111276534,675.95,R,COMMERCIAL SUPPLIES LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45105,3111279949,574.95,R,COMMERCIAL SUPPLIES LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45078,3111266063,648.64,R,ECON ENGINEERING LTD
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45106,3111280090,2275.5,R,FUCHS LUBRICANTS (UK) PLC
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45106,3111280091,528.9,R,FUCHS LUBRICANTS (UK) PLC
Hampshire County Council,Universal Services,Petersfield Workshop,Vehicle Workshop Spares and Consumables,45106,3111280092,840.5,R,FUCHS LUBRICANTS (UK) PLC
Hampshire County Council,Universal Services,Pitmore School Chandlers Ford - NDv .,Planned Repairs (Management Partnership),45099,3400213800,3206,R,Blakedown SE Limited
Hampshire County Council,Universal Services,Planning,General Fees and Charges,45104,3111278940,1872,R,Corporate Resources
Hampshire County Council,Universal Services,Portchester Secon - NDv .,Mechanical Maintenance,45105,3400213939,15372.69,R,Emcor Group (UK) Plc
Hampshire County Council,Universal Services,Portchester Secon - NDv .,Reactive Fabric Repairs,45086,3400213488,1005.34,R,TEW BROS LTD
Hampshire County Council,Universal Services,Portchester Secon - NDv .,Reactive Fabric Repairs,45105,3400213903,547.81,R,TEW BROS LTD
Hampshire County Council,Universal Services,Poulner Cty Junior Ringwood - NDv .,Reactive Fabric Repairs,45086,3400213488,837.17,R,TEW BROS LTD
Hampshire County Council,Universal Services,Preston Candover Ce(C) Pry - NDv .,Reactive Fabric Repairs,45105,3400213904,2631.53,R,TEW BROS LTD
Hampshire County Council,Universal Services,Principal Roads - Improvements,Arboriculture/landscaping,45086,3400213489,1665,C,MJC Tree Services Ltd
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45104,2216055169,1453.64,C,BDS Technology Ltd
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45078,6600420045,2196.88,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45100,6600421466,1959.38,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45100,6600421470,1338.9,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45100,6600421472,26505.71,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45100,6600421480,653.13,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45100,6600421482,1163.75,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45106,6600422901,787.31,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45106,6600422902,524.88,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Bridge Works,45084,2216020758,4366.24,C,Network Rail Infrastructure
Hampshire County Council,Universal Services,Principal Roads - Improvements,Electricity diversion,45098,2216049312,10183.76,C,SCOTTISH & SOUTHERN ENERGY POWER
Hampshire County Council,Universal Services,Principal Roads - Improvements,Electricity diversion,45105,2216056689,42447.02,C,SCOTTISH & SOUTHERN ENERGY POWER
Hampshire County Council,Universal Services,Principal Roads - Improvements,Electricity diversion,45105,2216056689,14149.01,C,SCOTTISH & SOUTHERN ENERGY POWER
Hampshire County Council,Universal Services,Principal Roads - Improvements,Electricity provision,45083,2216018605,25024.74,C,SCOTTISH & SOUTHERN ENERGY POWER
Hampshire County Council,Universal Services,Principal Roads - Improvements,Electricity provision,45083,2216018615,827.22,C,SCOTTISH & SOUTHERN ENERGY POWER
Hampshire County Council,Universal Services,Principal Roads - Improvements,Footways pre surface dressing patching,45100,6600422076,2000,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Footways pre surface dressing patching,45106,6600422951,929.56,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Gas diversion,45084,2216020335,88050,C,SOUTHERN GAS NETWORKS PLC
Hampshire County Council,Universal Services,Principal Roads - Improvements,Other Consultants,45092,2216033200,4166.36,C,MATCHTECH GROUP PLC
Hampshire County Council,Universal Services,Principal Roads - Improvements,Other Consultants,45100,6600422065,7301.67,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Other Consultants,45100,6600422268,13617.66,C,Milestone Infrastructure Limited
Hampshire County Council,Universal Services,Principal Roads - Improvements,Other Consultants,45084,2216021293,732.25,C,Natural England
Hampshire County Council,Universal Services,Principal Roads - Improvements,Other Consultants,45085,2216024537,8611.5,C,RPF ASSOCIATES LTD
