Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  10,,,,,,
Start Date:  10 December 2023,,,,,,
End Date: 06 January 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110377075,05 Jan 24,"41,891.12",
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110371549,22 Dec 23,"39,101.64",
RAIL FOR LONDON LIMITED,Equans Services Limited,Fire and Safety Equipment,1020/5110374069,28 Dec 23,"35,162.94",
LONDON UNDERGROUND LTD,Equans Services Limited,Equipment Repairs & Maintenance,1005/5110342797,22 Dec 23,"30,492.29",
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110377080,05 Jan 24,"22,028.40",
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110351227,11 Dec 23,"21,205.49",
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110367259,19 Dec 23,"20,488.29",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110378288,03 Jan 24,"16,942.78",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110367478,19 Dec 23,"11,667.51",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110379086,15 Dec 23,"10,419.75",
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110367480,19 Dec 23,"9,968.71",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110367476,20 Dec 23,"8,305.47",
TTL PROPERTIES LTD,Equans Services Limited,Building Maintenance & Repairs,1040/5110360791,11 Dec 23,"7,072.91",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365682,18 Dec 23,"6,980.12",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365666,18 Dec 23,"6,216.30",
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110385911,05 Jan 24,"4,575.69",
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110378283,03 Jan 24,"3,761.44",
LONDON UNDERGROUND LTD,Equans Services Limited,Electrical Equipment Maintenance,1005/5110375028,27 Dec 23,"3,462.96",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110378281,03 Jan 24,"3,403.22",
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379269,19 Dec 23,"3,367.18",
LONDON RIVER SERVICES LTD,Equans Services Limited,Fire and Safety Equipment,1007/5110374071,28 Dec 23,"2,604.91",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110375025,29 Dec 23,"2,591.08",
TFL CORPORATE,Equans Services Limited,Equipment Repairs & Maintenance,1001/5110299316,13 Dec 23,"2,463.12",
CYCLE HIRE SCHEME,Equans Services Limited,Fire and Safety Equipment,1016/5110313331,04 Jan 24,"2,386.37",
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110367470,19 Dec 23,"2,178.78",
SURFACE TRANSPORT CORP,Equans Services Limited,Building Maintenance & Repairs,1002/5110365702,19 Dec 23,"1,792.88",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365696,19 Dec 23,"1,792.88",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110379079,18 Dec 23,"1,322.37",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110379076,03 Jan 24,"1,065.39",
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110378284,03 Jan 24,"1,023.48",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365685,19 Dec 23,993.02,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379260,18 Dec 23,941.22,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379263,18 Dec 23,941.22,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379268,18 Dec 23,941.22,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379262,03 Jan 24,934.63,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110379265,18 Dec 23,934.63,
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110379081,18 Dec 23,934.63,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110367534,20 Dec 23,871.72,
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110367434,19 Dec 23,806.49,
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110379077,15 Dec 23,765.48,
LONDON BUS SERVICES LTD,Equans Services Limited,Fire and Safety Equipment,1006/5110304601,13 Dec 23,690.65,
TTL PROPERTIES LTD,Equans Services Limited,Fire and Safety Equipment,1040/5110378287,03 Jan 24,653.69,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365691,18 Dec 23,478.17,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110365695,28 Dec 23,478.17,
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110374070,28 Dec 23,435.79,
RFL (IINFRASTRUCTURE) LTD,Equans Services Limited,Civil Engineering Construction Works,1025/5110375130,11 Dec 23,435.79,
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110378280,03 Jan 24,435.79,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110374074,28 Dec 23,435.78,
RFL (IINFRASTRUCTURE) LTD,Equans Services Limited,Civil Engineering Construction Works,1025/5110374072,28 Dec 23,435.78,
TTL PROPERTIES LTD,Equans Services Limited,Building Maintenance & Repairs,1040/5110378282,03 Jan 24,435.78,
TRANSPORT TRADING LTD,Equans Services Limited,Equipment Repairs & Maintenance,1004/5110254322,05 Jan 24,401.04,
RFL (IINFRASTRUCTURE) LTD,Equans Services Limited,Civil Engineering Construction Works,1025/5110374073,28 Dec 23,370.59,
LONDON UNDERGROUND LTD,Equans Services Limited,Equipment Repairs & Maintenance,1005/5110376370,18 Dec 23,"-25,410.24",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110372909,27 Dec 23,"106,319.52",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110372908,27 Dec 23,"77,687.40",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110372906,27 Dec 23,"12,520.75",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110372912,27 Dec 23,"11,547.12",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110372903,27 Dec 23,"1,919.77",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368159,20 Dec 23,"16,199.07",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368157,20 Dec 23,"16,199.07",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110374495,03 Jan 24,"16,199.07",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368145,20 Dec 23,"16,199.07",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367345,20 Dec 23,"11,625.04",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367342,20 Dec 23,"9,196.16",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368163,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371385,27 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368167,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371336,27 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368168,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367349,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367337,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368150,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367348,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110367344,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368161,20 Dec 23,"8,545.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368170,20 Dec 23,"8,454.83",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368172,20 Dec 23,"7,003.24",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364043,13 Dec 23,"6,961.94",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364040,13 Dec 23,"6,961.94",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371331,27 Dec 23,"6,223.38",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368151,20 Dec 23,"6,223.38",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368155,20 Dec 23,"6,140.79",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371398,27 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371387,27 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368144,20 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110375115,03 Jan 24,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110375116,03 Jan 24,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110375117,03 Jan 24,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110375114,03 Jan 24,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368154,20 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364042,13 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364036,13 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364039,13 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364051,13 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110368148,20 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364046,13 Dec 23,"6,140.78",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110364049,13 Dec 23,"6,140.78",
LONDON UNDERGROUND LTD,ERIKS  EMS,Plant & Equipment Purchases,1005/5110374487,03 Jan 24,"5,524.00",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Fleet,1031/5110368149,20 Dec 23,"5,449.20",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Fleet,1031/5110371327,27 Dec 23,"4,960.80",
LONDON UNDERGROUND LTD,ERIKS  EMS,Plant & Equipment Purchases,1005/5110374493,03 Jan 24,"4,290.00",
LONDON UNDERGROUND LTD,ERIKS  EMS,Plant & Equipment Purchases,1005/5110365032,18 Dec 23,"1,319.00",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110371363,27 Dec 23,"1,275.00",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031/5110369315,22 Dec 23,948.86,
TRANSPORT TRADING LTD,Ernst & Young LLP,Statutory Audit Fee,1004/5110372375,27 Dec 23,"65,500.00",
TFL CORPORATE,ESS Safeforce,Staff Training,1001/5110367517,20 Dec 23,450.00,
TFL CORPORATE,ESS Safeforce,Staff Training,1001/5110367516,20 Dec 23,450.00,
LONDON UNDERGROUND LTD,Esspee Fabrications Ltd,Fleet,1005/5110380185,20 Dec 23,"2,072.00",
LONDON UNDERGROUND LTD,Esspee Fabrications Ltd,Fleet,1005/5110382969,27 Dec 23,918.00,
LONDON UNDERGROUND LTD,Esspee Fabrications Ltd,Fleet,1005/5110375449,12 Dec 23,916.80,
TFL CORPORATE,ETher NDE Limited,Vehicle Repairs & Maintenance,1001/5110375819,12 Dec 23,639.00,
LONDON UNDERGROUND LTD,Europcar Group UK Limited,Vehicle Operating Leases,1005/5110373826,27 Dec 23,"15,819.54",
LONDON RIVER SERVICES LTD,European Active Projects Ltd,Infrastructure Maintenance and Repair,1007/5110378474,15 Dec 23,"16,050.00",
LONDON RIVER SERVICES LTD,European Active Projects Ltd,Infrastructure Maintenance and Repair,1007/5110376202,18 Dec 23,"11,550.00",
TRANSPORT TRADING LTD,EVAC+CHAIR INTERNATIONAL LTD,Building Maintenance & Repairs,1004/5110371963,27 Dec 23,"5,252.00",
TRANSPORT TRADING LTD,EVAC+CHAIR INTERNATIONAL LTD,Building Maintenance & Repairs,1004/5110371962,27 Dec 23,477.00,
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110380365,20 Dec 23,"10,550.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110376350,13 Dec 23,"9,050.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110376368,13 Dec 23,"9,020.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110376354,13 Dec 23,"8,320.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110375119,11 Dec 23,"5,275.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110377367,18 Dec 23,"4,500.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Non Recyclable Waste Disposal/Refuse Collection,1005/5110375118,11 Dec 23,"4,400.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1005/5110377366,19 Dec 23,"2,860.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1005/5110380726,21 Dec 23,"2,160.00",
DOCKLANDS LIGHT RAILWAY,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1012/5110380903,21 Dec 23,"2,100.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1005/5110380729,21 Dec 23,"1,600.00",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1005/5110377371,18 Dec 23,900.00,
LONDON TRANSPORT MUSEUM,Evening Standard,Advertising,1011/5110363962,13 Dec 23,"3,000.00",
LONDON TRANSPORT MUSEUM,Evening Standard,Advertising,1011/5110370595,27 Dec 23,"1,185.08",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110377143,27 Dec 23,"127,364.10",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004/5110383527,28 Dec 23,"74,712.00",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110377347,18 Dec 23,"20,055.00",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110380740,03 Jan 24,"16,200.00",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110366046,13 Dec 23,"14,400.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110379226,27 Dec 23,"14,196.00",
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002/5110364928,13 Dec 23,"12,431.20",
RAIL FOR LONDON LIMITED,EVERSHEDS,Legal Fees,1020/1900008628,20 Dec 23,"7,500.00",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004/5110379208,27 Dec 23,"6,486.50",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110375268,11 Dec 23,"5,636.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110366360,11 Dec 23,"4,284.00",
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002/5110377061,13 Dec 23,"3,566.50",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110376387,13 Dec 23,"3,407.00",
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002/5110380642,27 Dec 23,"3,174.40",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110378645,27 Dec 23,"3,060.00",
LONDON RIVER SERVICES LTD,EVERSHEDS,Legal Fees,1007/5110379201,18 Dec 23,"2,891.00",
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002/5110377022,22 Dec 23,"2,720.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110376086,13 Dec 23,"2,478.50",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110376390,13 Dec 23,"2,000.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110375265,11 Dec 23,"1,924.00",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110377115,18 Dec 23,"1,902.00",
LONDON RIVER SERVICES LTD,EVERSHEDS,Legal Fees,1007/5110379203,18 Dec 23,"1,638.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110377100,13 Dec 23,"1,400.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110377101,13 Dec 23,"1,200.00",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110377099,13 Dec 23,"1,000.00",
LONDON BUS SERVICES LTD,EVERSHEDS,Legal Fees,1006/5110377028,13 Dec 23,888.00,
LONDON BUS SERVICES LTD,EVERSHEDS,Legal Fees,1006/5110377014,13 Dec 23,720.00,
LONDON UNDERGROUND LTD,EVERSHEDS,Legal Fees,1005/5110378697,18 Dec 23,284.00,
SURFACE TRANSPORT CORP,Evolution Recruitment Solutions Ltd,Management & Support Consultancy,1002/5110375165,11 Dec 23,"9,360.00",
SURFACE TRANSPORT CORP,Evolution Recruitment Solutions Ltd,Management & Support Consultancy,1002/5110375225,12 Dec 23,"6,480.00",
LUL NOMINEE BCV LIMITED,EXCALIBUR SCREWBOLTS LTD,Stock Of Track,1033/5110362918,12 Dec 23,962.11,
LONDON UNDERGROUND LTD,EXCALIBUR SCREWBOLTS LTD,Stock of Signals and Electricals,1005/5110375270,03 Jan 24,523.65,
SURFACE TRANSPORT CORP,Excel Winner UK Limited,Other Joint Funding Contributions,1002/1900077619,18 Dec 23,"181,565.50",
SURFACE TRANSPORT CORP,Excel Winner UK Limited,Other Joint Funding Contributions,1002/1900077620,18 Dec 23,"151,455.98",
TFL CORPORATE,Exceptional Individuals,Staff Training,1001/1900203744,18 Dec 23,350.00,
LONDON UNDERGROUND LTD,Expresslube (UK) Ltd,Vehicle Repairs & Maintenance,1005/5110362053,13 Dec 23,"2,250.00",
LONDON UNDERGROUND LTD,Expresslube (UK) Ltd,Vehicle Repairs & Maintenance,1005/5110371577,27 Dec 23,"1,125.00",
TTL PROPERTIES LTD,Extended Studio,Building Maintenance & Repairs,1040/5110383948,03 Jan 24,"1,470.00",
TFL CORPORATE,Extended Studio,Management & Support Consultancy,1001/5110375041,12 Dec 23,933.00,
LONDON UNDERGROUND LTD,Extrastaff Ltd,Vehicle Running Costs,1005/5110379171,18 Dec 23,"2,935.72",
LONDON UNDERGROUND LTD,Extrastaff Ltd,Vehicle Running Costs,1005/5110384842,03 Jan 24,"2,780.27",
LONDON UNDERGROUND LTD,Extrastaff Ltd,Vehicle Running Costs,1005/5110382507,22 Dec 23,"2,730.98",
LONDON UNDERGROUND LTD,Extrastaff Ltd,Vehicle Running Costs,1005/5110379174,18 Dec 23,"2,564.83",
SURFACE TRANSPORT CORP,F M Conway Ltd,Road Maintenance,1002/5110385290,04 Jan 24,"1,806,939.30",
SURFACE TRANSPORT CORP,F M Conway Ltd,Road Maintenance,1002/5110383047,03 Jan 24,"1,624,204.50",
RAIL FOR LONDON LIMITED,F M Conway Ltd,Road Maintenance,1020/5110383032,03 Jan 24,"388,518.84",
LONDON BUS SERVICES LTD,F M Conway Ltd,Road Maintenance,1006/5110383039,03 Jan 24,"152,458.94",
SURFACE TRANSPORT CORP,F M Conway Ltd,Road Maintenance,1002/5110385678,04 Jan 24,"96,473.63",
LONDON BUS SERVICES LTD,F M Conway Ltd,Road Maintenance,1006/5110385199,03 Jan 24,"31,042.83",
TFL CORPORATE,F.C. LANE ELECTRONICS,Miscellaneous Costs,1001/3000048446,22 Dec 23,335.58,
LONDON TRANSPORT MUSEUM,Facebook,Miscellaneous Costs,1011/3000005483,05 Jan 24,705.80,
LONDON TRANSPORT MUSEUM,Facebook,Miscellaneous Costs,1011/3000005453,15 Dec 23,700.00,
LONDON TRANSPORT MUSEUM,Facebook,Miscellaneous Costs,1011/3000005484,05 Jan 24,700.00,
LONDON TRANSPORT MUSEUM,Facebook,Miscellaneous Costs,1011/3000005455,15 Dec 23,469.98,
LONDON RIVER SERVICES LTD,Fairfield Control Systems Ltd,Infrastructure Maintenance and Repair,1007/5110341204,18 Dec 23,"8,829.00",
LONDON RIVER SERVICES LTD,Fairfield Control Systems Ltd,Vehicle Repairs & Maintenance,1007/5110376300,13 Dec 23,"2,207.00",
LONDON RIVER SERVICES LTD,Fairfield Control Systems Ltd,Vehicle Repairs & Maintenance,1007/5110376298,13 Dec 23,"1,167.00",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110372958,29 Dec 23,"61,821.00",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110368582,21 Dec 23,"44,512.50",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110368579,22 Dec 23,"42,618.75",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110368589,21 Dec 23,"29,400.00",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110368382,21 Dec 23,"27,450.00",
LONDON UNDERGROUND LTD,Faithful & Gould,Professional Engineering Services,1005/5110362606,13 Dec 23,"24,725.00",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110364067,13 Dec 23,"16,440.00",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110373097,02 Jan 24,"13,268.13",
LONDON UNDERGROUND LTD,Faithful & Gould,Professional Engineering Services,1005/5110364047,13 Dec 23,"13,200.00",
DOCKLANDS LIGHT RAILWAY,Faithful & Gould,Professional Engineering Services,1012/5110364096,13 Dec 23,"12,765.00",
RAIL FOR LONDON LIMITED,Faithful & Gould,Professional Engineering Services,1020/5110373121,02 Jan 24,"11,550.00",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110364079,13 Dec 23,"9,750.00",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110364007,13 Dec 23,"9,300.00",
DOCKLANDS LIGHT RAILWAY,Faithful & Gould,Professional Engineering Services,1012/5110366514,20 Dec 23,"8,680.00",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110364006,13 Dec 23,"7,725.00",
TTL PROPERTIES LTD,Faithful & Gould,Management & Support Consultancy,1040/5110364041,13 Dec 23,"7,296.00",
LONDON UNDERGROUND LTD,Faithful & Gould,Management & Support Consultancy,1005/5110368379,21 Dec 23,"3,682.50",
TFL CORPORATE,Faithful & Gould,Management & Support Consultancy,1001/5110363568,13 Dec 23,"1,350.00",
TFL CORPORATE,Faithful+Gould,Management & Support Consultancy,1001/5110371311,27 Dec 23,"45,720.00",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock Purchase Price Variance,1020/5110369260,20 Dec 23,"11,995.85",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1020/5110365943,19 Dec 23,"3,426.18",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1020/5110376601,03 Jan 24,"3,346.37",
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005/5110362064,12 Dec 23,"1,634.35",
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Fleet,1031/5110366699,20 Dec 23,995.28,
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Fleet,1031/5110382423,22 Dec 23,926.64,
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Stock of Other Spares,1005/5110367205,20 Dec 23,594.33,
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1031/5110366701,20 Dec 23,529.20,
LUL NOMINEE SSL LIMITED,Faiveley Transport London,Fleet,1031/5110376613,29 Dec 23,"8,376.40",
LUL NOMINEE SSL LIMITED,Faiveley Transport London,Fleet,1031/5110347947,29 Dec 23,"6,310.80",
