Payments for Publishing for Invoices paid between 01-NOV-2023 and 30-NOV-2023,,,,,,,
Supplier Name,Payment Number,Paid Date,Line Amount,Department ,Cost Centre,Subjective Desc,Irrecoverable VAT
REDACTED PERSONAL DATA,159061,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159090,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
REDACTED PERSONAL DATA,159113,22-NOV-2023,566.80,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159113,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159118,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159142,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159427,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159061,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159061,22-NOV-2023,654.00,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159067,22-NOV-2023,"2,524.00",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Older People (65+),
REDACTED PERSONAL DATA,159067,22-NOV-2023,784.80,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Older People (65+),
REDACTED PERSONAL DATA,159115,22-NOV-2023,"1,294.94",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
REDACTED PERSONAL DATA,159273,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159277,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159340,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159386,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
REDACTED PERSONAL DATA,159386,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
REDACTED PERSONAL DATA,159435,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159438,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159461,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159062,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159062,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
REDACTED PERSONAL DATA,159063,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159117,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159127,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,159139,22-NOV-2023,"1,412.92",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
REDACTED PERSONAL DATA,154837,07-NOV-2023,612.00,"Children, Families & Education",E5731,School Transport,
REDACTED PERSONAL DATA,154185,03-NOV-2023,666.00,"Children, Families & Education",E5731,School Transport,
REDACTED PERSONAL DATA,161630,29-NOV-2023,"1,000.00","Children, Families & Education",E5731,School Transport,
REDACTED PERSONAL DATA,155339,09-NOV-2023,597.00,"Children, Families & Education",E7028,Care Provision,
REDACTED PERSONAL DATA,157640,16-NOV-2023,597.00,"Children, Families & Education",E7028,Care Provision,
REDACTED PERSONAL DATA,161914,30-NOV-2023,597.00,"Children, Families & Education",E7028,Care Provision,
REDACTED PERSONAL DATA,153904,02-NOV-2023,597.00,"Children, Families & Education",E7028,Care Provision,
REDACTED PERSONAL DATA,160371,23-NOV-2023,597.00,"Children, Families & Education",E7028,Care Provision,
REDACTED PERSONAL DATA,158501,21-NOV-2023,616.00,"Children, Families & Education",E7029,Care Provision,
REDACTED PERSONAL DATA,160273,23-NOV-2023,"1,143.72","Children, Families & Education",E7029,Care Provision,
REDACTED PERSONAL DATA,160242,23-NOV-2023,800.00,"Children, Families & Education",E7038,Care Provision,
REDACTED PERSONAL DATA,200465,20-NOV-2023,"1,928.57","Children, Families & Education",E7040,Care Provision,
REDACTED PERSONAL DATA,159129,22-NOV-2023,607.00,"Children, Families & Education",E7052,Grants Paid,
REDACTED PERSONAL DATA,159129,22-NOV-2023,"1,165.55","Children, Families & Education",E7052,Grants Paid,
REDACTED PERSONAL DATA,157078,14-NOV-2023,691.39,"Children, Families & Education",E7052,Grants Paid,
REDACTED PERSONAL DATA,159129,22-NOV-2023,"2,298.61","Children, Families & Education",E7052,Grants Paid,
REDACTED PERSONAL DATA,155478,09-NOV-2023,584.16,Finance,F6075,Benefits,
REDACTED PERSONAL DATA,159336,22-NOV-2023,"2,100.00",Finance,F6075,Benefits,
REDACTED PERSONAL DATA,155479,09-NOV-2023,978.24,Finance,F6075,Benefits,
REDACTED PERSONAL DATA,153948,02-NOV-2023,"1,078.00",Neighbourhood Services,L4950,"Equipment, Furniture & Materials",
REDACTED PERSONAL DATA,162061,30-NOV-2023,"4,158.00",Regeneration & Place,B7070,Customer and Client Receipts - Non Vatable,
REDACTED PERSONAL DATA,159332,22-NOV-2023,"1,026.76",Regeneration & Place,H6080,Expenses,
REDACTED PERSONAL DATA,156989,13-NOV-2023,"1,500.00",Regeneration & Place,H7097,"Equipment, Furniture & Materials",
REDACTED PERSONAL DATA,161004,27-NOV-2023,"6,000.00",Regeneration & Place,H7097,"Equipment, Furniture & Materials",
REDACTED PERSONAL DATA,161004,27-NOV-2023,"1,000.00",Regeneration & Place,H7097,Rents - external,
REDACTED PERSONAL DATA,156384,10-NOV-2023,"1,232.00",Corporate,W8700,Self-insurance expenditure,
REDACTED PERSONAL DATA,200436,03-NOV-2023,563.11,Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200426,03-NOV-2023,"2,453.45",Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200457,06-NOV-2023,"1,529.49",Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200431,03-NOV-2023,973.39,Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200455,06-NOV-2023,960.43,Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200452,06-NOV-2023,"1,355.04",Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200453,06-NOV-2023,"1,372.60",Resources,X7000,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200456,06-NOV-2023,"1,911.99",Resources,X7001,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200477,20-NOV-2023,552.60,Resources,X7044,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,200482,20-NOV-2023,566.54,Resources,X7044,Advances Of Pay - Cash,
REDACTED PERSONAL DATA,160648,24-NOV-2023,525.00,Resources,X7104,Green Loan Repayments,
REDHOLME NURSING HOME,159076,22-NOV-2023,"3,083.24",Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
REED TALENT SOLUTIONS LIMITED,160624,24-NOV-2023,"1,375.00","Children, Families & Education",E6020,Agency Staff,
REED TALENT SOLUTIONS LIMITED,160624,24-NOV-2023,"6,875.00","Children, Families & Education",E6020,Agency Staff,
REED TALENT SOLUTIONS LIMITED,160624,24-NOV-2023,"11,000.00","Children, Families & Education",E6020,Agency Staff,
REFLEXION CARE GROUP LIMITED,157070,14-NOV-2023,"12,678.95","Children, Families & Education",E7080,Care Provision,
REHABILITY UK COMMUNITY LIMITED,161000,27-NOV-2023,"2,409.41",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
REK41 CIC,157615,16-NOV-2023,"4,472.66",Adults Care and Health and Strategic Commissioning,P4008,Hired or Contracted services,
REPLAY MAINTENANCE LIMITED,159627,23-NOV-2023,"3,195.00",Neighbourhood Services,L3290,"Equipment, Furniture & Materials",
Resilient (NW) Ltd,155305,09-NOV-2023,"4,396.25","Children, Families & Education",E6152,Hired or Contracted services,
RHIAN LIVESLEY,161530,29-NOV-2023,508.33,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Older People (65+),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
RICHMOND RESIDENTIAL HOME,159078,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
RIGBY TAYLOR LIMITED T/A ORIGIN AMENITY SOLUTIONS,154419,06-NOV-2023,650.00,Neighbourhood Services,L4004,"Equipment, Furniture & Materials",
RIGBY TAYLOR LIMITED T/A ORIGIN AMENITY SOLUTIONS,155146,08-NOV-2023,"1,130.00",Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
RIGBY TAYLOR LIMITED T/A ORIGIN AMENITY SOLUTIONS,159088,22-NOV-2023,"1,403.01",Neighbourhood Services,L4978,"Equipment, Furniture & Materials",
RIGBY TAYLOR LIMITED T/A ORIGIN AMENITY SOLUTIONS,155146,08-NOV-2023,504.00,Neighbourhood Services,L4979,"Repairs, alterations and maintenance",
RIGBY TAYLOR LIMITED T/A ORIGIN AMENITY SOLUTIONS,159088,22-NOV-2023,675.00,Neighbourhood Services,L4979,"Repairs, alterations and maintenance",
Rise Adaptations Ltd,159328,22-NOV-2023,"21,560.00",Adults Care and Health and Strategic Commissioning,S6100,Hired or Contracted services,
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,608.57,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,130.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"1,365.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Adults (18-64),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,710.00,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,637.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"1,274.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,910.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
RIVERSDALE (NORTHWEST) LIMITED T/A RIVERSDALE NURSING HOME,159079,22-NOV-2023,"1,183.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
RIVERVIEW ENVIRONMENTAL LIMITED,155845,09-NOV-2023,"1,380.00",Adults Care and Health and Strategic Commissioning,S6132,Cleaning & Domestic Supplies,
RIVERVIEW ENVIRONMENTAL LIMITED,153980,02-NOV-2023,590.00,Adults Care and Health and Strategic Commissioning,S6142,Hired or Contracted services,
RIVERVIEW ENVIRONMENTAL LIMITED,156413,10-NOV-2023,535.00,Neighbourhood Services,L4956,"Repairs, alterations and maintenance",
RM PLUMBING & GAS LIMITED,156383,10-NOV-2023,"2,320.00",Capital,C4215,Expenditure on Capital Loans,
RML (RHODES MEDIA LIVE) LIMITED,161956,30-NOV-2023,"11,800.65",Neighbourhood Services,L3950,Customer and Client Receipts - Non Vatable,
