PAYMENT DATE,SUPPLIER NAME,PURPOSE,DEPARTMENT,AMOUNT
04/01/2024,AMBITIOUS ABOUT AUTISM,L.A. - Recoup Supp,Dedicated Schools Grant Management,21630.55
04/01/2024,PREMIER CAREWAITING LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",19959.67
04/01/2024,SHINING STARS FOSTERING AGENCY,PrivSec IndependFost,Dir of Children's Services,19250
04/01/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",15087.51
04/01/2024,Post Office Limited,Subscriptions,Dir of Environment & Resident Experience,14602
04/01/2024,ACORN CARE & EDUCATION LTD (SALES),Vol Sec -  Day Place,Dedicated Schools Grant Management,13969.65
04/01/2024,ACORN CARE & EDUCATION LTD (SALES),Vol Sec -  Day Place,Dedicated Schools Grant Management,13927.48
04/01/2024,JOHN ROWAN AND PARTNERS LLP,Consultancy,Dir of Finance,13395
04/01/2024,KEDLESTON SCHOOLS (LONDON) LIMITED,Vol Sec -  Day Place,Dedicated Schools Grant Management,12981.38
04/01/2024,PRIME WAY CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12276.63
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10565.13
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10565.13
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10565.13
04/01/2024,CARE 4 U LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10483.16
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10267.71
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10267.71
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,10267.71
04/01/2024,COMPLETE WORKS LTD,Vol Sec -  Day Place,Dedicated Schools Grant Management,8735
04/01/2024,COMPLETE WORKS LTD,Vol Sec -  Day Place,Dedicated Schools Grant Management,8735
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,7806.55
04/01/2024,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,7701.1
04/01/2024,CHAIM SHEL TORAH SUCCESS STORIES,Vol Sec - Add Supp,Dedicated Schools Grant Management,6527.46
04/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,6500
04/01/2024,TALMUD TORAH D'CHASIDEI GUR,Vol Sec - Add Supp,Dedicated Schools Grant Management,6066.16
04/01/2024,TALMUD TORAH D'CHASIDEI GUR,Vol Sec - Add Supp,Dedicated Schools Grant Management,6001
04/01/2024,DSI BILLING SERVICES,Printing,Dir of Environment & Resident Experience,5782.65
04/01/2024,TALMUD TORAH D'CHASIDEI GUR,Vol Sec - Add Supp,Dedicated Schools Grant Management,5666.66
04/01/2024,CHAIM SHEL TORAH SUCCESS STORIES,Vol Sec - Add Supp,Dedicated Schools Grant Management,5663
04/01/2024,DCK Construction Ltd,Buildings,Housing Revenue Account,3897.98
04/01/2024,ESSKAY FACILITIES MANAGEMENT LIMITE,Cleaning Service,"Dir of Adults, Health & Communities",3688.33
04/01/2024,TALMUD TORAH D'CHASIDEI GUR,Vol Sec - Add Supp,Dedicated Schools Grant Management,3661
04/01/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3548.02
04/01/2024,DCK Construction Ltd,Buildings,Housing Revenue Account,3454.06
04/01/2024,Pennington Choices Limited,Surveys,Dir of Finance,3416.16
04/01/2024,HOWARTH TIMBER & BUILDING SUPPLIES,Stock - Raw Material,Housing Revenue Account,3298.26
04/01/2024,TRANSITION AND LATERLIFE MATTER LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3287.76
04/01/2024,AMBITIOUS ABOUT AUTISM,Vol Sec -  Day Place,Dedicated Schools Grant Management,2609.5
04/01/2024,AMBITIOUS ABOUT AUTISM,L.A. - Recoup Supp,Dedicated Schools Grant Management,2609.5
04/01/2024,AMBITIOUS ABOUT AUTISM,L.A. - Recoup Supp,Dedicated Schools Grant Management,2609.5
04/01/2024,AMBITIOUS ABOUT AUTISM,L.A. - Recoup Supp,Dedicated Schools Grant Management,2609.5
04/01/2024,AMBITIOUS ABOUT AUTISM,L.A. - Recoup Supp,Dedicated Schools Grant Management,2609.5
04/01/2024,SERVESOUL LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2499
04/01/2024,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",2062.5
04/01/2024,TYCO FIRE & INTEGRATED SOLUTIONS (U,Closed-Circuit Telev,Dir of Finance,2010
04/01/2024,Alpine UK Scaffolding LTD,Construction,Housing Revenue Account,1862
04/01/2024,BT PAYMENT SERVICES LTD,Fixed,"Dir of  Culture, Strategy & Engagement",1858.76
04/01/2024,SELLICK PARTNERSHIP LIMITED,Salaries,Assistant Dir Corporate Governance,1797.12
04/01/2024,SELLICK PARTNERSHIP LIMITED,Salaries,Assistant Dir Corporate Governance,1797.12
04/01/2024,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1711.66
04/01/2024,GrowN22 C.I.C.,Tree Trimming,Dir of Finance,1705
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
04/01/2024,DIRECT BOOT AND SHOE SUPPLIES LTD,Parking,Dir of Environment & Resident Experience,1667.83
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1581.66
04/01/2024,SPOTLESS COMMERCIAL CLEANING LTD,Cleaning Service,Dir of Children's Services,1497.9
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1495
04/01/2024,STATEBOND LTD T/A HORNSEY AGENCIES,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
04/01/2024,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
04/01/2024,YOUUS CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1443.77
04/01/2024,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1404
04/01/2024,KEEL HOMES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1400.53
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
04/01/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1365
04/01/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1365
04/01/2024,MILLENIUM INVESTMENT 2000 LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1365
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
04/01/2024,Haringey GP Group Ltd,GP Surgery Services,"Dir of Adults, Health & Communities",1166.66
04/01/2024,PRIME WAY CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1134
04/01/2024,DWF LLP CLIENT ACCOUNT,Specialist Support,Dir of Finance,1131
04/01/2024,Personal Data Redacted,Vol Sec - Add Supp,Dedicated Schools Grant Management,1129.5
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
04/01/2024,Alpine UK Scaffolding LTD,Construction,Housing Revenue Account,1058
04/01/2024,KENNEDYS LAW LLP,Specialist Support,Dir of Finance,1000.5
04/01/2024,SIDLOFF ASSOCIATES LIMITED,"Advice, Advocacy & C","Dir of Adults, Health & Communities",1000
04/01/2024,GrowN22 C.I.C.,Trees & Shrubs,Dir of Placemaking & Housing,960
04/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",953.33
04/01/2024,CHAIM SHEL TORAH SUCCESS STORIES,Vol Sec - Add Supp,Dedicated Schools Grant Management,950
04/01/2024,OMEGA CITYLIFTS SERVICES LIMITED,Priv - Sub Contract,Housing Revenue Account,900
04/01/2024,D&G CONSTRUCTION & ELECTRICAL LIMIT,Buildings,Dir of Placemaking & Housing,850
04/01/2024,Kapas Consultancy,Procurement,Dir of Placemaking & Housing,742.5
04/01/2024,THE CAMPHILL VILLAGE TRUST,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",738.56
04/01/2024,Hambury Tilmond Ltd,Debt Collection & Re,Dir of Environment & Resident Experience,736.48
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,650
04/01/2024,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,616.79
04/01/2024,YOUUS CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",612.52
04/01/2024,YOUUS CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",612.52
04/01/2024,SM SOCIAL CARE LTD,"Advice, Advocacy & Counselling Services","Dir of Adults, Health & Communities",600
04/01/2024,GrowN22 C.I.C.,Trees & Shrubs,Dir of Placemaking & Housing,600
04/01/2024,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,519.6
04/01/2024,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",450.27
04/01/2024,Restore Harrow Green,Removals,Dir of Placemaking & Housing,433
04/01/2024,D&G CONSTRUCTION & ELECTRICAL LIMIT,Buildings,Dir of Placemaking & Housing,410
04/01/2024,ZENITH MOTORCYCLES LIMITED,Parking,Dir of Environment & Resident Experience,393.99
04/01/2024,EUROTECH SECURITY SYSTEMS Ltd,Services,"Dir of  Culture, Strategy & Engagement",383
04/01/2024,ESSKAY FACILITIES MANAGEMENT LIMITE,Cleaning Service,"Dir of Adults, Health & Communities",326
04/01/2024,SRCL LIMITED,Waste Collection,Dir of Environment & Resident Experience,312.34
04/01/2024,PHOENIX SOFTWARE LTD,Software,Housing Revenue Account,265.03
04/01/2024,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,264
04/01/2024,Personal Data Redacted,Vol Sec - Add Supp,Dedicated Schools Grant Management,254.5
04/01/2024,THOMAS RIDLEY & SON  LTD,Corporate Services  Catering,Dir of Children's Services,246.69
04/01/2024,HAIL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",225.12
04/01/2024,CROWN PAINTS LIMITED,"Material - Purch,Rep",Housing Revenue Account,199.22
04/01/2024,GRANT PAYMENTS,Voluntary Org,Dir of Placemaking & Housing,189
04/01/2024,3D Technical Design Ltd,Construction,Dir of Finance,171.88
04/01/2024,civica Election Services Ltd,Election Services,"Dir of  Culture, Strategy & Engagement",150.46
04/01/2024,PRESCOTT THOMAS LTD,Corporate Services  Catering,Dir of Children's Services,128.07
04/01/2024,civica Election Services Ltd,Election Services,"Dir of  Culture, Strategy & Engagement",126.93
04/01/2024,GrowN22 C.I.C.,"Works - Construction, Repair & Maintenance",Dir of Children's Services,120
04/01/2024,GrowN22 C.I.C.,Trees & Shrubs,Dir of Placemaking & Housing,120
04/01/2024,CYCLEHOOP LTD,Street & Traffic Management,Dir of Finance,120
04/01/2024,WILLIAM WHITE MEATS LTD,Food & Beverages,Dir of Children's Services,108.36
04/01/2024,WILLIAM WHITE MEATS LTD,Meat & Frozen food,Dir of Children's Services,104.95
04/01/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",98.12
04/01/2024,Personal Data Redacted,Disbursements,Assistant Dir Corporate Governance,81
04/01/2024,Personal Data Redacted,Professional Musical Instruments,"Dir of Adults, Health & Communities",80
04/01/2024,Grantcroft Limited,Telecommunications,Dir of Children's Services,75.35
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
04/01/2024,Hyperoptic Ltd.,Fixed,"Dir of Adults, Health & Communities",55
04/01/2024,Hyperoptic Ltd.,Fixed,"Dir of Adults, Health & Communities",55
04/01/2024,PRESCOTT THOMAS LTD,Corporate Services,Dir of Children's Services,46.66
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
04/01/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
04/01/2024,COMMERCIAL COLLECTION SERVICES LTD,Debt Collection & Recovery,Housing Revenue Account,18.22
04/01/2024,COMMERCIAL COLLECTION SERVICES LTD,Debt Collection & Recovery,Housing Revenue Account,18.22
04/01/2024,FAYERS PLUMBING AND BUILDING SUPPLI,"Material - Purch,Rep",Housing Revenue Account,15.93
04/01/2024,COMMERCIAL COLLECTION SERVICES LTD,Debt Collection & Recovery,Housing Revenue Account,12.22
04/01/2024,SELLICK PARTNERSHIP LIMITED,SalAgen-Sickness,Assistant Dir Corporate Governance,-299.52
04/01/2024,SELLICK PARTNERSHIP LIMITED,SalAgen-Sickness,Assistant Dir Corporate Governance,-299.52
05/01/2024,ACCESS UK LTD T/A ADAM,Letting  / Estate Agents,"Dir of Adults, Health & Communities",2049173.05
05/01/2024,NWANDO DOMICILLIARY CARE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",112100.94
05/01/2024,CCS MEDIA LIMITED,Mobile,"Dir of  Culture, Strategy & Engagement",47775
05/01/2024,LINK COMMUNITY CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",46500.3
05/01/2024,ACORN CARE & EDUCATION LTD (SALES),Vol Sec -  Day Place,Dedicated Schools Grant Management,30993.34
05/01/2024,LONDON CARE PLC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",28165.29
05/01/2024,LONDON CARE PLC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",25687.76
05/01/2024,THE SOUTHOVER PARTNERSHIP,Vol Sec -  Day Place,Dedicated Schools Grant Management,25200
05/01/2024,THE SOUTHOVER PARTNERSHIP,Vol Sec -  Day Place,Dedicated Schools Grant Management,20050.67
05/01/2024,THE SOUTHOVER PARTNERSHIP,Vol Sec -  Day Place,Dedicated Schools Grant Management,19874.19
05/01/2024,THE SOUTHOVER PARTNERSHIP,Vol Sec -  Day Place,Dedicated Schools Grant Management,19535.67
05/01/2024,FRESHSTEPS LIMITED,Vol Sec -  Day Place,Dedicated Schools Grant Management,15667
05/01/2024,CHAIM SHEL TORAH SUCCESS STORIES,Vol Sec - Add Supp,Dedicated Schools Grant Management,12578.25
05/01/2024,FRESHSTEPS LIMITED,Vol Sec -  Day Place,Dedicated Schools Grant Management,11667
05/01/2024,Southend Electrical Services Ltd,Construction,Housing Revenue Account,9940
05/01/2024,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,9373.32
05/01/2024,Personal Data Redacted,Construction,Housing Revenue Account,8820
05/01/2024,LOYAL CARE CONSORTIUM LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8565.6
05/01/2024,EMPOWERMENT HEALTHCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8266.12
05/01/2024,RIDGE AND PARTNERS LLP,Consultancy,Dir of Finance,8174
05/01/2024,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,7800
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,7423
05/01/2024,GRIFFIN TECHNICAL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,7113.86
05/01/2024,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,6524.9
05/01/2024,ALL PAY LTD (LBH FUNDING ACCOUNT),Subsist - SS Clients,Dir of Children's Services,6072.68
05/01/2024,CROWN HOSTING DATA CENTRES LIMITED,Services,"Dir of  Culture, Strategy & Engagement",5573.53
05/01/2024,DCK Construction Ltd,Construction,Housing Revenue Account,5228.88
05/01/2024,DCK Construction Ltd,Construction,Housing Revenue Account,5171.38
05/01/2024,Middleton Murray Infrastructure,General Materials,Dir of Finance,3995
05/01/2024,Herts Heritage Build & Roof Ltd,Priv - Sub Contract,Housing Revenue Account,3821.05
05/01/2024,BT PAYMENT SERVICES LTD,Priv - Contractor,Housing Revenue Account,3721.3
05/01/2024,UNITED CARE UK LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3611.63
05/01/2024,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,3466.8
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,3203
05/01/2024,VIRGIN MEDIA PAYMENTS LIMITED,Telecommunications,"Dir of  Culture, Strategy & Engagement",3162.81
05/01/2024,ONE TIME,Fees - Consultant,"Dir of Adults, Health & Communities",3150
05/01/2024,GREENSPACE INFO FOR GREATER LONDON,Business,Dir of Environment & Resident Experience,3000
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2800
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2700
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2671
05/01/2024,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,2527.1
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2200
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2200
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",2166.66
05/01/2024,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,2158.66
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2137
05/01/2024,FILEY CARE AND SUPPORT LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1750
05/01/2024,VIRGIN MEDIA PAYMENTS LIMITED,Telecommunications,"Dir of  Culture, Strategy & Engagement",1724.86
05/01/2024,EAST LONDON CLEANERS,Fees - Storage,"Dir of Adults, Health & Communities",1700
05/01/2024,MILLENIUM INVESTMENT 2000 LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1624
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1600
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1520
05/01/2024,LEXICON LINGUISTICS LTD,Subsist - SS Clients,Dir of Children's Services,1498.75
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1495
05/01/2024,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1404
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1374
05/01/2024,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
05/01/2024,CHOICE SUPPORT,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1352.4
05/01/2024,Enfield Skips Ltd,Construction,Housing Revenue Account,1340
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1308.66
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1306
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1280
05/01/2024,LITTLE ACORN LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
05/01/2024,LYNCADE LTD t/a CAVENDISH CARS,Travel Exp - Client,"Dir of Adults, Health & Communities",1180
05/01/2024,Restore Harrow Green,Removals,Dir of Placemaking & Housing,1116
05/01/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
05/01/2024,ACCESS UK LTD T/A ADAM,Letting  / Estate Agents,"Dir of Adults, Health & Communities",1053.41
05/01/2024,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,1027
