Payment date,Supplier Name,Purpose,Department,Amount
21/06/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,19.57
21/06/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,18.48
21/06/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,14.51
21/06/2023,NWANDO DOMICILLIARY CARE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",13.98
21/06/2023,COMPENSATE,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",10
21/06/2023,KELTIC LIMITED,Clothing - Uniform,Dir of Environment & Resident Experience,9.95
21/06/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,4.85
21/06/2023,BUNZL UK LTD t/a GREENHAM,Equip - Purchase,"Dir of Adults, Health & Communities",-0.46
21/06/2023,Corona,Energy - gas,Carbon Management,-76.24
21/06/2023,HAIL LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-158.5
21/06/2023,HAZELWOOD LODGE LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-190.8
21/06/2023,EXPERIAN LTD,IT Software Maintce,Dir of Finance,-1134
21/06/2023,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-1294
21/06/2023,CYCLEHOOP LTD,PayContractr Infrast,Dir of Finance,-2655
21/06/2023,PHILOMENA OKORON T/A 4ACRES DOMICIL,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2977
22/06/2023,Formation Design and Build Limited,Buildings,Dir of Finance,2191636.56
22/06/2023,OURRIS PROPERTIES LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",94782.21
22/06/2023,BESTCHOICE GLOBAL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",72303.7
22/06/2023,BARNET AND SOUTHGATE COLLEGE,L.A. - Recoup Supp,Dedicated Schools Grant Management,51482.35
22/06/2023,OURRIS PROPERTIES LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",45962.3
22/06/2023,SIDE BY SIDE (CHILDREN) LTD,Vol Sec -  Day Place,Dedicated Schools Grant Management,40667.49
22/06/2023,OURRIS RESIDENTIAL HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",35652
22/06/2023,OURRIS PROPERTIES LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",23696
22/06/2023,Capital City College Group,L.A. - Recoup Supp,Dedicated Schools Grant Management,21508.6
22/06/2023,LOGSTOR UK Ltd,Hand Tools,Dir of Finance,19372.52
22/06/2023,BIG CREATIVE TRAINING,L.A. - Recoup Supp,Dedicated Schools Grant Management,18494.1
22/06/2023,HARINGTON SCHEME,L.A. - Recoup Supp,Dedicated Schools Grant Management,17743.62
22/06/2023,Roger Mears Architects LLP,Architect,Dir of Finance,16138.5
22/06/2023,WALTHAM FOREST COLLEGE,L.A. - Recoup Supp,Dedicated Schools Grant Management,15637.99
22/06/2023,CUTTLE CONSTRUCTION LTD,Buildings,Dir of Finance,15478.97
22/06/2023,MA EDUCATION LTD,Training & Conferences,"Dir of Adults, Health & Communities",15450
22/06/2023,ADVANCE,Prem - Rents,Dir of Placemaking & Housing,15038.5
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,15000
22/06/2023,CHRISTOPHER HOUSE (LONDON) LTD,Prem - Rents,Dir of Children's Services,13781
22/06/2023,INSURANCE,Bal Alloc InsurePrem,Dir of Finance,13500
22/06/2023,AREA 51 EDUCATION LTD,Vol Sec - Add Supp,Dedicated Schools Grant Management,12594.98
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,12500
22/06/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Arms Length Management Organisations,Dir of Finance,12500
22/06/2023,ACCESS UK LTD T/A ADAM,Organised Activities,Dir of Environment & Resident Experience,11440
22/06/2023,COMPENSATE,Exp - Compensation,Housing Revenue Account,10700
22/06/2023,DSA Prospect Limited,L.A. - Recoup Supp,Dedicated Schools Grant Management,9726.6
22/06/2023,Emerald Contracts Ltd,Buildings,Housing Revenue Account,9695
22/06/2023,THE CONIFERS HEALTHCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",9694.29
22/06/2023,New City College,Vol Sec - Add Supp,Dedicated Schools Grant Management,9579.15
22/06/2023,K &T HEATING SERVICES LTD,Buildings,Housing Revenue Account,9299.1
22/06/2023,WEST LEA SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,9249.87
22/06/2023,Gladstone MRM Ltd,Arts & Leisure Services,Dir of Finance,8866.99
22/06/2023,INCLUSION ME LTD,Occupational Therapy Services,"Dir of Adults, Health & Communities",8325
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,8300
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8122.24
22/06/2023,COMPENSATE,Exp - Compensation,Housing Revenue Account,7850
22/06/2023,BNP Paribas Real Estate,Procurement,Dir of Placemaking & Housing,7630
22/06/2023,STEF & PHILIPS CLIENT ACCOUNT,Prem - Rents,Dir of Children's Services,7620
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,7500
22/06/2023,CHRISTOPHER HOUSE (LONDON) LTD,Priv - Lodgings,Dir of Children's Services,7334
22/06/2023,INCLUSION ME LTD,Occupational Therapy Services,"Dir of Adults, Health & Communities",7300
22/06/2023,HOUSING ACTION MANAGEMENT LTD,Prem - Rents,Dir of Children's Services,7255
22/06/2023,STEF & PHILIPS CLIENT ACCOUNT,Priv - Lodgings,Dir of Children's Services,6900
22/06/2023,TEMP-ACCOM,Prem - Rents,"Dir of Adults, Health & Communities",6700
22/06/2023,Personal Data Redacted,Business,Housing Revenue Account,6576.5
22/06/2023,Personal Data Redacted,Business,Housing Revenue Account,6576.5
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6061.44
22/06/2023,The Bridge London Trust,L.A. - Recoup SpDay,Dedicated Schools Grant Management,5794.72
22/06/2023,Funeral Partners Ltd,Body Transport Service,Assistant Dir Corporate Governance,5566.67
22/06/2023,ST MARY MAGDALENE ACADEMY THE COURT,L.A. - Recoup SpDay,Dedicated Schools Grant Management,5489.14
22/06/2023,COPPETTS WOOD SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,5267.49
22/06/2023,The Bridge London Trust,Vol Sec - Add Supp,Dedicated Schools Grant Management,5044.59
22/06/2023,COMPENSATE,Exp - Compensation,Housing Revenue Account,4980
22/06/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,4961
22/06/2023,ACCESS UK LTD T/A ADAM,Passenger Transport,Dir of Children's Services,4895
22/06/2023,Funeral Partners Ltd,Body Transport Service,Assistant Dir Corporate Governance,4660
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,4600.79
22/06/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,Priv - Contractor,Dir of Children's Services,4523.29
22/06/2023,SWISS COTTAGE SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,4463.03
22/06/2023,ADVANCE,Prem - Leasing,Dir of Placemaking & Housing,4357.5
22/06/2023,CHRISTOPHER HOUSE (LONDON) LTD,Priv - Sub Contract,Dir of Children's Services,4200
22/06/2023,Lime Trust t/a Lime Academy Hornbea,L.A. - Recoup SpDay,Dedicated Schools Grant Management,4166.67
22/06/2023,Funeral Partners Ltd,Body Transport Service,Assistant Dir Corporate Governance,4046.67
22/06/2023,LBE DURANTS SPECIAL SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,3996.27
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3943.1
22/06/2023,Lime Trust t/a Lime Academy Ravensb,L.A. - Recoup SpDay,Dedicated Schools Grant Management,3927.87
22/06/2023,BELMONT PARK SHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,3916.66
22/06/2023,BIG CREATIVE ACADEMY,L.A. - Recoup Supp,Dedicated Schools Grant Management,3778.95
22/06/2023,BARNET AND SOUTHGATE COLLEGE,Vol Sec - Add Supp,Dedicated Schools Grant Management,3755.49
22/06/2023,DILIGENT CARE SERVICES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3713.28
22/06/2023,CHRISTOPHER HOUSE (LONDON) LTD,Priv - Contractor,Dir of Children's Services,3690
22/06/2023,THE ARCHER ACADEMY,L.A. - Recoup Supp,Dedicated Schools Grant Management,3626.09
22/06/2023,NEC SOFTWARE SOLUTIONS (UK) LTD,Services,Housing Revenue Account,3600
22/06/2023,ENFIELD LEARNING TRUST,L.A. - Recoup SpDay,Dedicated Schools Grant Management,3471.22
22/06/2023,DSI BILLING SERVICES,Printing,"Dir of  Culture, Strategy & Engagement",3427.84
22/06/2023,RUSSET HOUSE SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,3414
22/06/2023,DAIMA GLOBAL LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3367
22/06/2023,THE SYMPHONY GROUP,Stock - Raw Material,Housing Revenue Account,3265.61
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,3250
22/06/2023,HOUSING ACTION MANAGEMENT LTD,Priv - Lodgings,Dir of Children's Services,3221
22/06/2023,HARINGEY EDUCATION PARTNERSHIP,School Services,Dir of Children's Services,3200
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,3136.24
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3081.12
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3081.12
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,3000
22/06/2023,TEMPORARY LETS LIMITED,Prem - Rents,Dir of Children's Services,2940
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2904
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,2850
22/06/2023,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2835.56
22/06/2023,RIVERSIDE SCHOOL,SS Child - Out of Sc,Dir of Children's Services,2831.2
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2824.36
22/06/2023,NEW WAVE FEDERATION,L.A. - Recoup Supp,Dedicated Schools Grant Management,2752.26
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2694.84
22/06/2023,BIRKETTS LLP,Specialist Support,Assistant Dir Corporate Governance,2671
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2567.6
22/06/2023,FINEFAIR MANAGEMENT LIMITED,Priv - Contractor,Dir of Children's Services,2550
22/06/2023,COMPENSATE,Fees Legal External,Housing Revenue Account,2500
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2499
22/06/2023,BEIS TRANA SCHOOL OF LONDON LIMITED,Vol Sec - Add Supp,Dedicated Schools Grant Management,2493.9
22/06/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2488.67
22/06/2023,SELLICK PARTNERSHIP LIMITED,Specialist Support,Assistant Dir Corporate Governance,2484.72
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2483.6
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2464
22/06/2023,SELLICK PARTNERSHIP LIMITED,Specialist Support,Assistant Dir Corporate Governance,2412.59
22/06/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Arms Length Management Organisations,Dir of Finance,2400
22/06/2023,PARKWOOD HALL CO-OPERATIVE ACADEMY,L.A. - Recoup SpDay,Dedicated Schools Grant Management,2391.67
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,2367
22/06/2023,FRIERN BARNET SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,2357.31
22/06/2023,MORESHET HATORAH LTD,Vol Sec - Add Supp,Dedicated Schools Grant Management,2355.3
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2341.68
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2323.44
22/06/2023,DILIGENT CARE SERVICES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2320.86
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2310.84
22/06/2023,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2310
22/06/2023,Roger Mears Architects LLP,Architect,Dir of Finance,2303.5
22/06/2023,SINAN CARE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2268
22/06/2023,KNIGHTSFIELD SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,2250
22/06/2023,THE PATHOLOGY GROUP,Forensic & Laboratory,Assistant Dir Corporate Governance,2250
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2235.24
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2235.24
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2220.93
22/06/2023,WAVERLEY SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,2183.67
22/06/2023,WEST LODGE LIMITED,Priv - Lodgings,Dir of Children's Services,2160
22/06/2023,METRO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2139.48
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2128.72
22/06/2023,ELDON PRIMARY SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,2112.92
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2111.06
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2111.06
22/06/2023,ZFA LTD,Priv - Contractor,Dir of Children's Services,2100
22/06/2023,GRANTS,Fees - Tuition,Dedicated Schools Grant Management,2100
22/06/2023,WILLIAM ELLIS SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,2099.33
22/06/2023,NORWOOD SCHOOLS LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2098.64
22/06/2023,COPPETTS WOOD SCHOOL,L.A. - Recoup SpDay,Dedicated Schools Grant Management,2083.34
22/06/2023,TEMP-ACCOM,Tenants Support,Housing Revenue Account,2077
22/06/2023,AN CONTRACT SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,2022.99
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2016
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2016
22/06/2023,THE SKINNERS' ACADEMY,L.A. - Recoup Supp,Dedicated Schools Grant Management,2004.01
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1986.88
22/06/2023,PARLIAMENT HILL SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,1983.48
22/06/2023,NORWOOD SCHOOLS LTD,Priv - Contractor,"Dir of Adults, Health & Communities",1975.01
22/06/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Arms Length Management Organisations,Dir of Finance,1970
22/06/2023,YESODEY HATORAH SECONDARY GIRLS' SC,L.A. - Recoup Supp,Dedicated Schools Grant Management,1965.09
22/06/2023,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1937.5
22/06/2023,DAIMA GLOBAL LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1926.4
22/06/2023,CYCLEHOOP LTD,PayContractr Infrast,Dir of Finance,1887.2
22/06/2023,TOLDOS YAKOV YOSEF SCHOOL,Vol Sec - Add Supp,Dedicated Schools Grant Management,1884.24
22/06/2023,THE PATHOLOGY GROUP,Forensic & Laboratory,Assistant Dir Corporate Governance,1875
22/06/2023,The Compton School,L.A. - Recoup Supp,Dedicated Schools Grant Management,1867.72
22/06/2023,TEMP-ACCOM,Tenants Support,Housing Revenue Account,1860
22/06/2023,D&G CONSTRUCTION & ELECTRICAL LIMIT,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,1845
22/06/2023,ADVANCE,Prem - Insurance,Dir of Placemaking & Housing,1839.9
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1836.09
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1835.66
22/06/2023,ACLAND BURGHLEY SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,1833.71
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1797.32
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1738.52
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1738.52
22/06/2023,FIRS FARM PRIMARY SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,1701.38
22/06/2023,ST MICHAEL AT BOWES CE JUNIOR SCHOO,L.A. - Recoup Supp,Dedicated Schools Grant Management,1690.07
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
22/06/2023,REDEC INDUSTRIAL LTD,Stock - Raw Material,Housing Revenue Account,1645.6
22/06/2023,THE ROYAL ASSOCIATION FOR DEAF PEOP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1635
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1610
22/06/2023,ST MARY MAGDALENE ACADEMY THE COURT,Vol Sec - Add Supp,Dedicated Schools Grant Management,1541.67
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1531.32
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1522.92
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1515.36
22/06/2023,MUF ARCHITECTURE / ART LLP,Architect,Dir of Finance,1505
22/06/2023,THE PATHOLOGY GROUP,Forensic & Laboratory,Assistant Dir Corporate Governance,1500
22/06/2023,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
22/06/2023,RAYNERS,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
22/06/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,1470.75
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1440.09
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1430
22/06/2023,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1404
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1400
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1400
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1386
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1380
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1380
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1348.24
22/06/2023,MILLENIUM INVESTMENT 2000 LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1343.33
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1334.96
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1330
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1325.07
22/06/2023,Ambient Support Limited,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1314.6
22/06/2023,JOHN ROWAN AND PARTNERS LLP,Technical & Feasibility,Dir of Finance,1308
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1302.14
22/06/2023,TEMP-ACCOM,Tenants Support,Housing Revenue Account,1302
22/06/2023,Step by Step London,SS Child - Out of Sc,Dir of Children's Services,1260.66
22/06/2023,BLUE RIBBON PROPERTY LETTINGS LTD,Prem - Rents,Dir of Children's Services,1260
22/06/2023,TRAVIS PERKINS TRADING CO LTD,Stock - Raw Material,Housing Revenue Account,1236.2
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1235
22/06/2023,Ark John Keats Academy Enfield,L.A. - Recoup Supp,Dedicated Schools Grant Management,1213.98
22/06/2023,CARTER JONAS LLP,Technical & Feasibility,Dir of Placemaking & Housing,1208.5
22/06/2023,WILLIAM ELLIS SCHOOL,Vol Sec - Add Supp,Dedicated Schools Grant Management,1208.34
22/06/2023,Woods Communications Limited,Telecommunications,Housing Revenue Account,1204.78
22/06/2023,COMPENSATE,Exp - Compensation,Housing Revenue Account,1200
22/06/2023,Charles Ramsden Consultancy,Property,Dir of Finance,1200
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1190
22/06/2023,Woods Communications Limited,Telecommunications,Housing Revenue Account,1177.35
22/06/2023,KELTIC LIMITED,Parking,Dir of Environment & Resident Experience,1170.85
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1169.92
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1159.03
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1150
22/06/2023,Alpine UK Scaffolding LTD,Buildings,Housing Revenue Account,1150
22/06/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1148.63
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1142.19
22/06/2023,DMA SOUTH EAST LTD,Public Health,"Dir of Adults, Health & Communities",1141.35
22/06/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1136.52
22/06/2023,KAMINO HOMECARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1120
22/06/2023,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1117.62
22/06/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
