Payment Date,Supplier name,Purpose,Department,Amount
13/09/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,2579.4
13/09/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,2574.72
13/09/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,2574
13/09/2023,CNWL NHS FOUNDATION TRUST,Specialist Services,"Dir of Adults, Health & Communities",2500
13/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2400
13/09/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,2144
13/09/2023,HSL PATHOLOGY LLP,Specialist Services,"Dir of Adults, Health & Communities",2052.2
13/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2000
13/09/2023,Driftwood Pictures Ltd,Sport & Fitness,Dir of Children's Services,2000
13/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2000
13/09/2023,D&G CONSTRUCTION & ELECTRICAL LIMIT,General Materials,Dir of Environment & Resident Experience,1838
13/09/2023,CNWL NHS FOUNDATION TRUST,Public Health,"Dir of Adults, Health & Communities",1805.58
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1776.66
13/09/2023,AYERST ENVIRONMENTAL LTD,Buildings,Dir of Finance,1770
13/09/2023,Redacted Personal Data,Sport & Fitness,Dir of Environment & Resident Experience,1740
13/09/2023,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,1630
13/09/2023,LATCHAM DIRECT LIMITED,Storage,"Dir of  Culture, Strategy & Engagement",1609.32
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1538.33
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1522
13/09/2023,AYERST ENVIRONMENTAL LTD,Buildings,Dir of Finance,1520
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,1500
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1496
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1495
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,1480
13/09/2023,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
13/09/2023,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,1430
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1430
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1418
13/09/2023,SUPER PROPERTY MANAGEMENT LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1408.33
13/09/2023,STATEBOND LTD T/A HORNSEY AGENCIES,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
13/09/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365.52
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365.52
13/09/2023,MIDOS RESIDENTIAL INVESTMENTS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1365
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1365
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1339
13/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",1300
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1300
13/09/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1281
13/09/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Priv - Sub Contract,Housing Revenue Account,1269.04
13/09/2023,Cisilion Ltd,Services,Assistant Dir Corporate Governance,1246.6
13/09/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1153
13/09/2023,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,1123.34
13/09/2023,STOR-A-FILE LTD,Document Archiving,Dir of Placemaking & Housing,1084.21
13/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1083.33
13/09/2023,THE POOL & SPA SPECIALISTS LTD,Sports & Playground,Dir of Environment & Resident Experience,1070
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1051
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1051
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,1051
13/09/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",1000
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",1000
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",1000
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",1000
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",1000
13/09/2023,Tenants Save Money Limited,Electricity,Housing Revenue Account,1000
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",998.5
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",992.5
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",974
13/09/2023,TLT LLP,Specialist Support,Assistant Dir Corporate Governance,922
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,900
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,880
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,880
13/09/2023,All in 1 property solutions,Buildings,Housing Revenue Account,850
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,781
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,750
13/09/2023,All in 1 property solutions,Buildings,Housing Revenue Account,750
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,709
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,673
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,673
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,652
13/09/2023,FastEpc.co.uk Ltd,Seeds & Plants,Dir of Environment & Resident Experience,620
13/09/2023,Redacted Personal Data,Business,Dir of Finance,570
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,565
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",540
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,540
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,538
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,538
13/09/2023,BUSINESS ENERGY SOLUTIONS LTD T/A,Energy - Gas,Dir of Placemaking & Housing,523.06
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",500
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,457
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,450
13/09/2023,E-Tech Security Limited,Services,Dir of Children's Services,450
13/09/2023,The People's Pantry,Procurement,Dir of Placemaking & Housing,445.12
13/09/2023,KANSSAS HOME CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",426.01
13/09/2023,GRACE,CONTRADLT,"Dir of Adults, Health & Communities",401.31
13/09/2023,All in 1 property solutions,Construction,Housing Revenue Account,400
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,349
13/09/2023,B-MAT SCAFFOLDING LTD,Buildings,Housing Revenue Account,349
13/09/2023,BUSINESS ENERGY SOLUTIONS LTD T/A,Energy - Gas,Dir of Placemaking & Housing,332.58
13/09/2023,BUSINESS ENERGY SOLUTIONS LTD T/A,Energy - Gas,Dir of Placemaking & Housing,326.72
13/09/2023,BUSINESS ENERGY SOLUTIONS LTD T/A,Energy - Gas,Dir of Placemaking & Housing,321.3
13/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,314.25
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",300
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",300
13/09/2023,Minhas Consultancy,"Advice, Advocacy & Counselling Services","Dir of Adults, Health & Communities",286.97
13/09/2023,PRESCOTT THOMAS LTD,School Meals Service,Dir of Children's Services,280.8
13/09/2023,PRESCOTT THOMAS LTD,School Meals Service,Dir of Children's Services,251.04
13/09/2023,MUSIC FOR PEOPLE,Organised Activities,"Dir of Adults, Health & Communities",250
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",240
13/09/2023,STOR-A-FILE LTD,Document Archiving,Dir of Children's Services,239.63
13/09/2023,BETA DISTRIB (SOUTH) LTD T/A,Mailing,"Dir of  Culture, Strategy & Engagement",230
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,189.13
13/09/2023,PILL SOLUTIONS LTD T/A PHARMACY EXP,Public Health,"Dir of Adults, Health & Communities",184.3
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,182.41
13/09/2023,MUSIC FOR PEOPLE,Organised Activities,"Dir of Adults, Health & Communities",180
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,178.53
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,174.08
13/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,162.72
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,159.65
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,158.25
13/09/2023,UK FOSTERING LTD,ZFWI CODEZ165F5760,Dir of Children's Services,150
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,149.86
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,133.96
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,123.74
13/09/2023,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",115.79
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,114.02
13/09/2023,STOR-A-FILE LTD,Document Archiving,Assistant Dir Corporate Governance,109.3
13/09/2023,STOR-A-FILE LTD,Document Archiving,"Dir of Adults, Health & Communities",105.38
13/09/2023,TRAVIS PERKINS TRADING CO LTD,Stock - Raw Material,Housing Revenue Account,105.28
13/09/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",100
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,94.53
13/09/2023,BUNZL UK LTD t/a GREENHAM,Stock - Raw Material,Housing Revenue Account,93.6
13/09/2023,CHUBB FIRE & SECURITY LTD,Repair & Maintenance,Housing Revenue Account,91.18
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",90
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,88.47
13/09/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,87.86
13/09/2023,BES COMMERCIAL ELECTRICITY LTD,Energy - Electric,Dir of Placemaking & Housing,87
13/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,86.22
13/09/2023,BES COMMERCIAL ELECTRICITY LTD,Energy - Electric,Dir of Placemaking & Housing,81.14
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",80
13/09/2023,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",77.6
13/09/2023,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",67.39
13/09/2023,PRESCOTT THOMAS LTD,Corporate Services  Catering,Dir of Children's Services,66.42
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",65
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",65
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,63.61
13/09/2023,PRESCOTT THOMAS LTD,Corporate Services  Catering,Dir of Children's Services,62.72
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,59.37
13/09/2023,STOR-A-FILE LTD,Document Archiving,Housing Revenue Account,57.81
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",55
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",55
13/09/2023,PRESCOTT THOMAS LTD,Corporate Services  Catering,Dir of Children's Services,54.41
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",50
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",50
13/09/2023,STOR-A-FILE LTD,Document Archiving,"Dir of  Culture, Strategy & Engagement",46.09
13/09/2023,BUNZL UK LTD t/a GREENHAM,Stock - Raw Material,Housing Revenue Account,40.62
13/09/2023,PRESCOTT THOMAS LTD,Corporate Services  Catering,Dir of Children's Services,40.14
13/09/2023,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",40
13/09/2023,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",38.8
13/09/2023,BRITISH GAS BUSINESS,Energy - Electric,Dir of Placemaking & Housing,37.24
13/09/2023,SOUTHERN ELECTRIC,Energy - Gas,Dir of Placemaking & Housing,32
13/09/2023,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",29.1
13/09/2023,SOUTHERN ELECTRIC,Energy - Gas,Dir of Placemaking & Housing,29
13/09/2023,STOR-A-FILE LTD,Document Archiving,Dir of Environment & Resident Experience,11.1
13/09/2023,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",9.7
13/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,5.2
13/09/2023,OPUS ENERGY LTD,Energy - Electric,"Dir of Adults, Health & Communities",-122.83
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,236571.89
14/09/2023,PURDY CONTRACTS LTD,Buildings,Housing Revenue Account,146670.76
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,105000
14/09/2023,INTEGRATED SERVICES PROGRAMME,ZFWI CODEZ161F5735,Dir of Children's Services,49525.16
14/09/2023,ICS.AI LTD,Call Systems,"Dir of  Culture, Strategy & Engagement",48150
14/09/2023,ILLUMINANCE FOSTERING SERVICES,ZFWI CODEZ161F5735,Dir of Children's Services,43192.86
14/09/2023,DCK Construction Ltd,Buildings,Dir of Finance,35962.57
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,35000
14/09/2023,NEXUS FOSTERING LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,30718.49
14/09/2023,GREATER LONDON FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,27744.03
14/09/2023,DCK Construction Ltd,General Materials,Dir of Finance,24986.59
14/09/2023,FAMILY FIRST FOSTERING,ZFWI CODEZ161F5735,Dir of Children's Services,23495.68
14/09/2023,THE NATIONAL FOSTERING AGENCY LTD,ZFWI CODEZ161F5735,Dir of Children's Services,23464.51
14/09/2023,3D Technical Design Ltd,Buildings,Dir of Finance,22880.38
14/09/2023,DCK Construction Ltd,General Materials,Dir of Finance,20554.16
14/09/2023,STOCKWELLCARE SUPPORT SERVICES LIMI,CONTRADLT,"Dir of Adults, Health & Communities",18945.87
14/09/2023,ST GEORGES HOME CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",18356.26
14/09/2023,DCK Construction Ltd,Buildings,Dir of Finance,18243
14/09/2023,SHARED CARE SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,17880.4
14/09/2023,John Flynn Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,17650
14/09/2023,ACCESS UK LTD T/A ADAM,Passenger Transport,Dir of Children's Services,17326
14/09/2023,INTEGRATED FOSTERING SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,16896
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Repair & Maintenance,Dir of Finance,15063.75
14/09/2023,TEMPORARY ACCOMODATION,Priv - Hotel Short,"Dir of Adults, Health & Communities",14580
14/09/2023,CHOICE FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,14380
14/09/2023,CIVICA UK LTD,Services,Assistant Dir Corporate Governance,13636.36
14/09/2023,TACT,ZFWI CODEZ161F5735,Dir of Children's Services,13552
14/09/2023,SISUA LTD,Buildings,Dir of Placemaking & Housing,12100
14/09/2023,BRIGHTER FUTURES FOSTER CARE LTD,ZFWI CODEZ161F5735,Dir of Children's Services,12080
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials & Surface Dressings,Dir of Finance,12056.7
14/09/2023,PURDY CONTRACTS LTD,Construction,Housing Revenue Account,12054.82
14/09/2023,Capstone Foster Care (South East) L,ZFWI CODEZ161F5735,Dir of Children's Services,11772
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,11355.66
14/09/2023,SHINING STARS FOSTERING AGENCY,ZFWI CODEZ161F5735,Dir of Children's Services,10800
14/09/2023,FLOURISH FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,10000
14/09/2023,BRITANNIA FOSTERING AGENCY LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,9900
14/09/2023,ONE TIME,Equip - Repair,Dir of Environment & Resident Experience,9641.34
14/09/2023,CREDO CARE LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,9600
14/09/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,Stock - Raw Material,Housing Revenue Account,9600
14/09/2023,FAMILY PLACEMENT COM,ZFWI CODEZ161F5735,Dir of Children's Services,9212
14/09/2023,FAMILY WORKS FOSTERING,ZFWI CODEZ161F5735,Dir of Children's Services,8000
14/09/2023,DIVERSE CARE (UK) LTD,ZFWI CODEZ161F5735,Dir of Children's Services,7743.24
14/09/2023,CARIS,Sport & Fitness,Dir of Children's Services,7480
14/09/2023,ST CHRISTOPHER'S FELLOWSHIP,ZFWI CODEZ161F5735,Dir of Children's Services,7200
14/09/2023,ETHELBERT SPECIALIST HOMES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,7088.24
14/09/2023,The Fulker Consultancy Limited,Consultancy,Dir of Finance,7017.15
14/09/2023,DCK Construction Ltd,Buildings,Dir of Finance,6500
14/09/2023,COMPASS FOSTERING SOUTH EAST LIMITE,ZFWI CODEZ161F5735,Dir of Children's Services,6235.65
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,6180.58
14/09/2023,QUALITY FOSTER CARE LTD,ZFWI CODEZ161F5735,Dir of Children's Services,6118.36
14/09/2023,REGIONAL FOSTERING SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,6041
14/09/2023,RYANCARE FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,5399.28
14/09/2023,Ecolab Ltd,Animal Services,Dir of Finance,5095.76
14/09/2023,FIVE RIVERS CHILD CARE LTD,ZFWI CODEZ161F5735,Dir of Children's Services,4845.96
14/09/2023,DCK Construction Ltd,General Materials,Dir of Finance,4813.27
14/09/2023,OWNLIFE FOSTERING LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,4800
14/09/2023,XCEL 2000 FOSTERCARE SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,4566.12
14/09/2023,The Fulker Consultancy Limited,Consultancy,Dir of Finance,4434.93
14/09/2023,CORE ASSETS FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,3956.4
14/09/2023,FUSION FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,3743
14/09/2023,DCK Construction Ltd,Construction,Dir of Finance,3697.4
14/09/2023,FOSTERPLUS LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,3683.12
14/09/2023,Redacted Personal Data,ZFWI CODEZ161F5735,Dir of Children's Services,3596
14/09/2023,CONNECT FOSTERING SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,3540
14/09/2023,MISHELLIS PROPERTIES LTD T/A MCA CA,CONTRADLT,"Dir of Adults, Health & Communities",3494.4
14/09/2023,CHANNELS & CHOICES LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,3388
14/09/2023,STEPPING STONES FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,3200
14/09/2023,PURDY CONTRACTS LTD,Construction,"Dir of Adults, Health & Communities",3154.54
14/09/2023,FOSTERING FOR YOU LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,3145.04
14/09/2023,Silver Lining Fostering Ltd,ZFWI CODEZ161F5735,Dir of Children's Services,3100
14/09/2023,FOSTERING OPTIONS LTD,ZFWI CODEZ161F5735,Dir of Children's Services,3032.12
14/09/2023,RAINBOW FOSTERING SERVICES LTD,ZFWI CODEZ161F5735,Dir of Children's Services,2996
14/09/2023,UK FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,2920
14/09/2023,KENT HOMEFINDING AND FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,2746.8
14/09/2023,WELLCARE FOSTERING SERVICES LIMITED,ZFWI CODEZ161F5735,Dir of Children's Services,2740
14/09/2023,BAYIS SHELI LTD,ZFWI CODEZ186F5752,Dir of Children's Services,2620
14/09/2023,JAMMA UMOJA (RESIDENTIAL SERV) LTD,ZFWI CODEZ184F5733,Dir of Children's Services,2598.57
14/09/2023,SERVESOUL LIMITED,CONTRADLT,"Dir of Adults, Health & Communities",2499
14/09/2023,Redacted Personal Data,CONTRADLT,"Dir of Adults, Health & Communities",2423.52
14/09/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,Stock - Raw Material,Housing Revenue Account,2220
14/09/2023,LINK COMMUNITY CARE LTD,CONTRADLT,"Dir of Adults, Health & Communities",2076.46
14/09/2023,The Fulker Consultancy Limited,Consultancy,Dir of Finance,1980
14/09/2023,PURDY CONTRACTS LTD,Cleaning Service,Housing Revenue Account,1831.34
14/09/2023,STARDUST HOLDING LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1800.06
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1776.66
14/09/2023,Sharpe Focus Ltd,ZFWI CODEZ186F5752,Dir of Children's Services,1736.29
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
14/09/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1684.15
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
14/09/2023,BROWNE JACOBSON LLP,Specialist Support,Dir of Finance,1575
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1495
14/09/2023,LONDON BOROUGH OF ENFIELD,ZFWI CODEZ161F5735,Dir of Children's Services,1493.77
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1430
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1408.33
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1400.01
14/09/2023,Redacted Personal Data,Professional & Advis,Dir of Children's Services,1329.66
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1300
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1170
14/09/2023,Redacted Personal Data,CONTRADLT,"Dir of Adults, Health & Communities",1040
14/09/2023,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",1000
14/09/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",953.33
14/09/2023,MAXAM International Ltd,General Materials,Housing Revenue Account,798.5
14/09/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,640.35
14/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,612.44
14/09/2023,BEAUTYCHEM LIMITED,Specialist Services,"Dir of Adults, Health & Communities",514.5
14/09/2023,STUDIO UPSTAIRS,CONTRADLT,"Dir of Adults, Health & Communities",490.76
14/09/2023,MARLBOROUGH HIGHWAYS LTD,Repair & Maintenance,Dir of Finance,445.13
14/09/2023,GrowN22 C.I.C.,Repair & Maintenance,"Dir of Adults, Health & Communities",375
14/09/2023,COMPASS FOSTERING LONDON AND EASTER,ZFWI CODEZ161F5735,Dir of Children's Services,363.99
14/09/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,350.77
14/09/2023,STUDIO UPSTAIRS,CONTRADLT,"Dir of Adults, Health & Communities",326.28
14/09/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,274.95
14/09/2023,DIRECTA UK LTD,"Material - Purch,Rep",Housing Revenue Account,216.95
14/09/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Environment & Resident Experience,215.8
14/09/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,151.96
14/09/2023,CMS CORPORATE MAILING SOLUTIONS LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",138.75
14/09/2023,CENTRAL LONDON COMMUNITY HEALTHCARE,Public Health,"Dir of Adults, Health & Communities",104.09
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,103.6
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,99.48
14/09/2023,BUNZL UK LTD t/a GREENHAM,Chemical,Dir of Children's Services,93.34
14/09/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
14/09/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
14/09/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
14/09/2023,TOUCAN TOOL COMPANY LTD,"Material - Purch,Rep",Housing Revenue Account,91.99
