Payment date,Supplier Name,Purpose,Department,Amount
11/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,16300
11/10/2023,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",16246.28
11/10/2023,HOLTWHITES LTD TA PERSON CENTRED DA,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",14847.04
11/10/2023,HOLTWHITES LTD TA PERSON CENTRED DA,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",14847.04
11/10/2023,Data Centre Response Ltd,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",14093
11/10/2023,Roger Mears Architects LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,13801.2
11/10/2023,STANDING TOGETHER AGAINST DOMESTIC,Social Community Care Supplies & Services - Children,"Dir of Adults, Health & Communities",12500
11/10/2023,Levitt Bernstein,"Works - Construction, Repair & Maintenance",Dir of Finance,11132
11/10/2023,Consarc Consulting Architects Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,10209.38
11/10/2023,Middleton Murray Infrastructure,Building Construction Materials,Dir of Finance,8950
11/10/2023,EQUANS SERVICES LIMITED,"Works - Construction, Repair & Maintenance",Housing Revenue Account,8861.47
11/10/2023,Fountaineers Limited,Facilities & Management Services,Dir of Finance,8774.6
11/10/2023,Fountaineers Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,8657.25
11/10/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,8360.54
11/10/2023,Fountaineers Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,8110.75
11/10/2023,Fountaineers Limited,Facilities & Management Services,Dir of Finance,6834.6
11/10/2023,AKW MEDICARE LTD,Stock - Raw Material,Housing Revenue Account,6750.6
11/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,6300
11/10/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,6076.88
11/10/2023,Fountaineers Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,5984.62
11/10/2023,Michael Edwards Consultants Limited,Consultancy,Dir of Finance,5512.02
11/10/2023,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",5459.04
11/10/2023,Levitt Bernstein,"Works - Construction, Repair & Maintenance",Dir of Finance,5000
11/10/2023,Huntley Cartwright,Consultancy,Dir of Finance,5000
11/10/2023,LAWRENCE HOUSE SURGERY,Healthcare,"Dir of Adults, Health & Communities",4051.5
11/10/2023,TOMELI LIMITED,Facilities & Management Services,"Dir of Adults, Health & Communities",4041.75
11/10/2023,BEVAN BRITTAN LLP,Legal Services,Assistant Dir Corporate Governance,4030
11/10/2023,Currie & Brown UK Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,3914.44
11/10/2023,Global Guardians Facilities Mgnt,Facilities & Management Services,Dir of Finance,3400
11/10/2023,Personal Data Redacted,PrivSec IndependFost,Dir of Children's Services,3253.71
11/10/2023,TOUCAN TOOL COMPANY LTD,Stock - Raw Material,Housing Revenue Account,3007.4
11/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,2541
11/10/2023,FERNLEA SURGERY,Healthcare,"Dir of Adults, Health & Communities",2338
11/10/2023,E-Tech Security Limited,Facilities & Management Services,Dir of Finance,2300
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,2203
11/10/2023,Coherent Cities,Consultancy,Dir of Finance,2000
11/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2000
11/10/2023,Personal Data Redacted,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",1820.83
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1815
11/10/2023,ATLANTIC SALES & LETTINGS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1657
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1613
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1581
11/10/2023,ME DUFFELL LIMITED,"Material - Purch,Rep",Housing Revenue Account,1554
11/10/2023,CAPSTICKS SOLICITOR,Legal Services,"Dir of Adults, Health & Communities",1500
11/10/2023,THOMSON REUTERS PROFESSIONAL (UK) L,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",1477.44
11/10/2023,STATEBOND LTD T/A HORNSEY AGENCIES,Prem - Leasing,"Dir of Adults, Health & Communities",1430
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,1424.07
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1404
11/10/2023,Haringey Sports Development,Arts & Leisure Services,Dir of Environment & Resident Experience,1400
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
11/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1335
11/10/2023,Relentless UK Limited,SS Child-Assessments,Dir of Children's Services,1332.91
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1330
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1303
11/10/2023,WENTWORTH HOUSING LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1300
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1300
11/10/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,1211
11/10/2023,ABC SOCIAL WORK SERVICES LTD,SS Child-Assessments,Dir of Children's Services,1200
11/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,1182
11/10/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,1158.79
11/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1106.47
11/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1105
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
11/10/2023,Campbell and Co Architects Ltd,Consultancy,Dir of Finance,1000
11/10/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,998.89
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",975
11/10/2023,ONE TIME,Priv - Contractor,Dir of Children's Services,921.5
11/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",917.97
11/10/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,814
11/10/2023,LAWRENCE HOUSE SURGERY,Healthcare,"Dir of Adults, Health & Communities",790.72
11/10/2023,AYERST ENVIRONMENTAL LTD,"Works - Construction, Repair & Maintenance",Dir of Finance,790
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,717.6
11/10/2023,KINGS COLLEGE HOSPITAL FOUNDATION T,Healthcare,"Dir of Adults, Health & Communities",681.08
11/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,660
11/10/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,639.28
11/10/2023,LAR TRAFFIC SERVICES LTD,Vehicle Management,Dir of Environment & Resident Experience,600
11/10/2023,LAR TRAFFIC SERVICES LTD,Vehicle Management,Dir of Environment & Resident Experience,600
11/10/2023,LAR TRAFFIC SERVICES LTD,Vehicle Management,Dir of Environment & Resident Experience,600
11/10/2023,LAR TRAFFIC SERVICES LTD,Vehicle Management,Dir of Environment & Resident Experience,600
11/10/2023,IRON MOUNTAIN (UK) LTD,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",564.95
11/10/2023,TVF (UK) Ltd,Health & Safety,Dir of Children's Services,542.07
11/10/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,Priv - Contractor,Dir of Children's Services,531.43
11/10/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,Priv - Contractor,Dir of Children's Services,514.29
11/10/2023,The Ubele Initiative,Horticultural,Dir of Finance,500
11/10/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,463.56
11/10/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,438.04
11/10/2023,KINGS COLLEGE HOSPITAL FOUNDATION T,Healthcare,"Dir of Adults, Health & Communities",411.46
11/10/2023,Eversley Felix Consulting Ltd,Human Resources,"Dir of  Culture, Strategy & Engagement",385
11/10/2023,MetroSRM LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,375
11/10/2023,MetroSRM LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,375
11/10/2023,ALL PAY LTD (LBH FUNDING ACCOUNT),Subsist - SS Clients,Dir of Children's Services,366
11/10/2023,CITY OF LONDON,Environmental Services,Dir of Environment & Resident Experience,337.5
11/10/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,307.23
11/10/2023,ALEXANDRA SURGERY,Healthcare,"Dir of Adults, Health & Communities",306.3
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,282.91
11/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,260
11/10/2023,FAYERS PLUMBING AND BUILDING SUPPLI,Stock - Raw Material,Housing Revenue Account,251.4
11/10/2023,HERALD INFORMATION SYSTEMS,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",247
11/10/2023,LAWRENCE HOUSE SURGERY,Healthcare,"Dir of Adults, Health & Communities",225
11/10/2023,THOMAS RIDLEY & SON  LTD,Catering,Dir of Children's Services,218.29
11/10/2023,PHOENIX SOFTWARE LTD,Information Communication Technology,"Dir of  Culture, Strategy & Engagement",216
11/10/2023,CENTRAL LONDON COMMUNITY HEALTHCARE,Healthcare,"Dir of Adults, Health & Communities",215
11/10/2023,HOLTWHITES LTD TA PERSON CENTRED DA,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",195.84
11/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,155.25
11/10/2023,GREAT WESTERN HOSPITALS NHS FT,Healthcare,"Dir of Adults, Health & Communities",148.77
11/10/2023,BUNZL UK LTD t/a GREENHAM,Cleaning & Janitorial,Dir of Environment & Resident Experience,145.55
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,140.5
11/10/2023,ASSOCIATION OF ACCOUNTING TECHNICIA,Education,Dir of Placemaking & Housing,120
11/10/2023,BES COMMERCIAL ELECTRICITY LTD,Energy - Gas,Dir of Placemaking & Housing,117
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,114.51
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,107.76
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,107.34
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,104.84
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,104.38
11/10/2023,OXFORD UNIVERSITY HOSPITAL NHS TRUS,Healthcare,"Dir of Adults, Health & Communities",103.82
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,103
11/10/2023,ALL PAY LTD (LBH FUNDING ACCOUNT),Travel Exp - Client,Dir of Children's Services,100
11/10/2023,OPUS ENERGY LTD,Energy - Electric,Dir of Placemaking & Housing,98.44
11/10/2023,BES COMMERCIAL ELECTRICITY LTD,Energy - Electric,Dir of Placemaking & Housing,93
11/10/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,91.2
11/10/2023,BIKUR CHOLIM LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",90.14
11/10/2023,Business Storage Solutions Limited,Facilities & Management Services,Dir of Children's Services,75
11/10/2023,Business Storage Solutions Limited,Facilities & Management Services,Dir of Children's Services,75
11/10/2023,ASSOCIATION OF ACCOUNTING TECHNICIA,Education,Dir of Placemaking & Housing,74
11/10/2023,EDF ENERGY CUSTOMER PLC,Energy - Electric,Dir of Placemaking & Housing,71.6
11/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,59.44
11/10/2023,EDF ENERGY CUSTOMER PLC,Debt recovery on lat,Dir of Placemaking & Housing,58
11/10/2023,ME DUFFELL LIMITED,"Material - Purch,Rep",Housing Revenue Account,44.14
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,43.08
11/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,41.63
11/10/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,SS Children- DayCare,Dir of Children's Services,40
11/10/2023,MALTINGS LOCKSMITHS LTD,"Material - Purch,Rep",Housing Revenue Account,36
11/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,35.64
11/10/2023,PERSONNEL HYGIENE SERVICES LTD,Cleaning & Janitorial,Housing Revenue Account,34.5
11/10/2023,PERSONNEL HYGIENE SERVICES LTD,Cleaning & Janitorial,Housing Revenue Account,34.5
11/10/2023,PERSONNEL HYGIENE SERVICES LTD,Cleaning & Janitorial,Housing Revenue Account,34.5
11/10/2023,PERSONNEL HYGIENE SERVICES LTD,Cleaning & Janitorial,Housing Revenue Account,34.5
11/10/2023,CLOC LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
11/10/2023,EDF ENERGY CUSTOMER PLC,Debt recovery on lat,Dir of Placemaking & Housing,30
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,27.38
11/10/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,24.96
11/10/2023,ME DUFFELL LIMITED,"Material - Purch,Rep",Housing Revenue Account,20.54
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,19.85
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,17.2
11/10/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,16.5
11/10/2023,EDF ENERGY CUSTOMER PLC,Debt recovery on lat,Dir of Placemaking & Housing,10
11/10/2023,EDF ENERGY CUSTOMER PLC,Debt recovery on lat,Dir of Placemaking & Housing,10
11/10/2023,IRON MOUNTAIN (UK) LTD,IT Serv Infrastruct,"Dir of  Culture, Strategy & Engagement",-0.02
11/10/2023,THOMAS RIDLEY & SON  LTD,Catering Consumables,Dir of Children's Services,-4.51
11/10/2023,THOMAS RIDLEY & SON  LTD,Catering Consumables,Dir of Children's Services,-14.74
11/10/2023,Data Centre Response Ltd,IT Serv Infrastruct,"Dir of  Culture, Strategy & Engagement",-10569.75
12/10/2023,Formation Design and Build Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,3480815.32
12/10/2023,Formation Design and Build Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,976422.88
12/10/2023,OASIS GROUP LONDON LTD TA OASIS CAR,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",93343.8
12/10/2023,Marston Holdings Ltd,Street & Traffic Management,Dir of Environment & Resident Experience,91241.66
12/10/2023,Taranto Systems Ltd,Street & Traffic Management,Dir of Environment & Resident Experience,82381.73
12/10/2023,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",75224.44
12/10/2023,EMBRACE UK COMMUNITY SUPPORT CENTRE,Healthcare,"Dir of Adults, Health & Communities",55000
12/10/2023,NORTH LONDON COMMUNITY CARE AGENCY,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",46749.89
12/10/2023,CAPAAN DAY SERVICE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",30322.76
12/10/2023,WSP UK Ltd,Consultancy,Dir of Finance,29753
12/10/2023,ACORN DAY OPPORTUNITIES,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",27611.24
12/10/2023,Carbon Trust Advisory Limited,Consultancy,Dir of Finance,24125.08
12/10/2023,HAWKINS BROWN DESIGN LTD,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,22000
12/10/2023,Arc Fab Sussex Limited,"Works - Construction, Repair & Maintenance",Dir of Finance,21288.51
12/10/2023,STOCKWELLCARE SUPPORT SERVICES LIMI,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",18945.87
12/10/2023,MY PLACE HOMES LTD,Priv - Contractor,Dir of Children's Services,17430
12/10/2023,TLT LLP,Legal Services,Assistant Dir Corporate Governance,15643
12/10/2023,SPECTRUM FIRE AND SECURITY GROUP LT,Housing Management,Dir of Finance,15317
12/10/2023,HARINGEY MENCAP LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",13947.04
12/10/2023,TLT LLP,Legal Services,Assistant Dir Corporate Governance,13271
12/10/2023,Galop,Social Community Care Supplies & Services - Adult,"Dir of Adults, Health & Communities",12500
12/10/2023,TLT LLP,Legal Services,Assistant Dir Corporate Governance,10979
12/10/2023,CARE 4 U LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10483.16
12/10/2023,TLT LLP,Legal Services,Assistant Dir Corporate Governance,10387
12/10/2023,DK-CM Ltd,"Works - Construction, Repair & Maintenance",Dir of Finance,10000
12/10/2023,Emerald Contracts Ltd,Cleaning & Janitorial,"Dir of Adults, Health & Communities",9020
12/10/2023,DSI BILLING SERVICES,Facilities & Management Services,"Dir of  Culture, Strategy & Engagement",8867
12/10/2023,Emerald Contracts Ltd,Cleaning & Janitorial,"Dir of Adults, Health & Communities",8330
12/10/2023,Alban Construction Consultancy,Consultancy,Dir of Placemaking & Housing,8250
12/10/2023,GetFix LTD,Priv - Sub Contract,Housing Revenue Account,7667.78
12/10/2023,Tempo Time Credits,Social Community Care Supplies & Services - Children,"Dir of Adults, Health & Communities",7500
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",7200
12/10/2023,SENTRY DOORS LIMITED,"Material - Purch,Rep",Housing Revenue Account,7170
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",6796.44
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",6796.44
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",6700
12/10/2023,OAKLAND PRIMECARE LTD RE ELSYNG HOU,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6600
12/10/2023,CALFORD SEADEN LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,6400
12/10/2023,CODE1 COMMUNITY GROUP,Consultancy,Housing Revenue Account,5000
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",4800
12/10/2023,BUTLER HEGARTY ARCHITECTS,Consultancy,Dir of Placemaking & Housing,4675
12/10/2023,TRAVIS PERKINS TRADING CO LTD,Stock - Raw Material,Housing Revenue Account,4207.25
12/10/2023,Brydon Walk Consultancy Ltd,Consultancy,Dir of Children's Services,3850
12/10/2023,DIFFERENT STROKES LONDON NORTH GROU,Education,Dir of Placemaking & Housing,3813.75
12/10/2023,Southern Testing Laboratories Ltd,Environmental Services,Dir of Finance,3712
12/10/2023,THE CEDARS HEALTHCARE MIDLANDS LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3682.84
12/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3200
12/10/2023,OASIS CARE & TRAINING AGENCY,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3015.48
12/10/2023,OASIS CARE & TRAINING AGENCY,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3015.48
