Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
23/02/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1091.85
23/02/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1494.03
23/02/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,545.93
01/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1091.85
08/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1311.19
08/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1082.23
21/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,857.29
27/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,562.7
27/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
28/03/2024,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
15/02/2024,1246634,Crawford Mansions Tenants &,Other Adhoc Site / Grounds Maintenanc,HRA City West Homes,804
14/03/2024,1247273,Hidetower Residents Assoc(Grant,Other Adhoc Site / Grounds Maintenanc,HRA City West Homes,1090.5
18/01/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1009.59
07/02/2024,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1050
07/02/2024,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1302
12/02/2024,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1596.03
19/02/2024,D000000016,GENERAL,Compensation Costs,HRA City West Homes,925
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,759.88
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,881.64
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,793.84
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,699.34
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,632.58
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,558.64
15/03/2024,1288881,Brook Green Supply Limited,Non System - Gas,HRA City West Homes,1489.57
08/02/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,4693.33
09/02/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,4693.33
13/02/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,7420
19/02/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,7420
28/02/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,7420
22/03/2024,1243976,Baily Garner LLP,Other Consultants,HRA City West Homes,7420
11/01/2024,1255265,Berkeley Homes (Central London) Ltd,,HRA City West Homes,69642.86
26/01/2024,1244084,Calford Seaden LLP,Other Consultants,HRA City West Homes,10745.25
24/01/2024,1278732,County Enforcement Limited,B*Supervision,HRA City West Homes,9000
24/01/2024,1278732,County Enforcement Limited,B*Supervision,HRA City West Homes,5976
06/02/2024,1278732,County Enforcement Limited,Payments to main contractor,HRA City West Homes,8064
11/03/2024,1246667,Delva Patman Redler LLP,B*Surveyors,HRA City West Homes,1707.25
11/03/2024,1246667,Delva Patman Redler LLP,B*Surveyors,HRA City West Homes,3780.5
08/01/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,9176.4
08/01/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,2234
01/02/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,7348
02/02/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,8950
28/02/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,1578
28/02/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,3366.4
28/02/2024,1245367,F.M Conway Ltd,Payments to main contractor,HRA City West Homes,2672
11/01/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,549940.31
17/01/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,689153.54
17/01/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,884117.27
14/02/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,851089.85
14/02/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,678449.22
14/02/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,902045.66
11/03/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,655404.68
18/03/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,644317.62
18/03/2024,1245373,Geoffrey Osborne Ltd,Payments to main contractor,HRA City West Homes,811787.67
28/03/2024,1244482,Gowling WLG (UK) LLP (Main,Other Consultants,HRA City West Homes,1600
09/02/2024,1267995,H.A. Marks Construction Ltd,Payments to main contractor,HRA City West Homes,720
29/01/2024,1303285,Hodkinson Consultancy Ltd,Other Consultants,HRA City West Homes,3017.5
29/01/2024,1303285,Hodkinson Consultancy Ltd,Other Consultants,HRA City West Homes,1117.5
29/01/2024,1303285,Hodkinson Consultancy Ltd,Other Consultants,HRA City West Homes,2847.5
29/01/2024,1303285,Hodkinson Consultancy Ltd,Other Consultants,HRA City West Homes,540
22/03/2024,1260691,Levitt Bernstein Associates Ltd,Other Consultants,HRA City West Homes,4160
02/01/2024,1265422,PERSONAL PAYMENTS,Payments to main contractor,HRA City West Homes,3000
08/01/2024,1265422,PERSONAL PAYMENTS,Other Consultants,HRA City West Homes,3000
22/01/2024,1265422,PERSONAL PAYMENTS,Payments to main contractor,HRA City West Homes,1500
05/02/2024,1265422,PERSONAL PAYMENTS,Other Consultants,HRA City West Homes,3000
09/02/2024,1295446,Perfect Circle JV Ltd,Payments to main contractor,HRA City West Homes,6301.75
09/02/2024,1295446,Perfect Circle JV Ltd,Payments to main contractor,HRA City West Homes,6301.75
09/02/2024,1295446,Perfect Circle JV Ltd,Payments to main contractor,HRA City West Homes,6604.23
09/02/2024,1295446,Perfect Circle JV Ltd,Payments to main contractor,HRA City West Homes,6301.75
15/02/2024,1295446,Perfect Circle JV Ltd,Payments to main contractor,HRA City West Homes,6301.75
10/01/2024,1248502,Pinnacle Housing,Other Consultants,HRA City West Homes,1250
06/02/2024,1248502,Pinnacle Housing,Other Consultants,HRA City West Homes,1250
08/03/2024,1259569,Rapleys LLP,Other Consultants,HRA City West Homes,10000
11/01/2024,1245539,Say Property Consulting LLP,Other Consultants,HRA City West Homes,2000
15/02/2024,1281680,Vital Energi Utilities Ltd,Other Consultants,HRA City West Homes,3596.7
12/01/2024,1252778,Ward William Associates,Payments to main contractor,HRA City West Homes,1500
09/02/2024,1252778,Ward William Associates,Payments to main contractor,HRA City West Homes,6320
28/03/2024,1252778,Ward William Associates,Other Consultants,HRA City West Homes,45000
11/01/2024,1246198,Wates Construction Ltd,Payments to main contractor,HRA City West Homes,742700
21/02/2024,1246198,Wates Construction Ltd,Payments to main contractor,HRA City West Homes,719500
21/03/2024,1246198,Wates Construction Ltd,Payments to main contractor,HRA City West Homes,1156300
28/03/2024,1246198,Wates Construction Ltd,Payments to main contractor,HRA City West Homes,1210800
04/03/2024,1246206,Westco Trading ltd,Other Consultants,HRA City West Homes,859
04/03/2024,1246206,Westco Trading ltd,Other Consultants,HRA City West Homes,859
04/03/2024,1246206,Westco Trading ltd,Other Consultants,HRA City West Homes,859
02/01/2024,1306378,Willmott Dixon Construction Limited,Payments to main contractor,HRA City West Homes,58461.53
02/01/2024,1306378,Willmott Dixon Construction Limited,Payments to main contractor,HRA City West Homes,49913.1
02/01/2024,1306378,Willmott Dixon Construction Limited,Payments to main contractor,HRA City West Homes,1006344.91
14/02/2024,1306378,Willmott Dixon Construction Limited,Payments to main contractor,HRA City West Homes,34570.64
14/02/2024,1306378,Willmott Dixon Construction Limited,Payments to main contractor,HRA City West Homes,64812.01
26/01/2024,1243627,Willmott Dixon Holdings Limited,Payments to main contractor,HRA City West Homes,1006344.91
17/01/2024,1246409,Wsp Uk Ltd,Payments to main contractor,HRA City West Homes,1289.5
09/02/2024,1246409,Wsp Uk Ltd,Payments to main contractor,HRA City West Homes,5049
20/03/2024,1246409,Wsp Uk Ltd,Payments to main contractor,HRA City West Homes,1490
08/02/2024,1249316,Zipcar UK Ltd,Other Consultants,HRA City West Homes,22400
15/01/2024,1262698,Evinox Services Ltd,Non System - Gas,HRA City West Homes,4101.25
23/02/2024,1293511,Pinnacle Power,Non System - Electricity,HRA City West Homes,30795.87
22/03/2024,1293511,Pinnacle Power,Non System - Liquid Propane Gas,HRA City West Homes,25212.29
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,1007.08
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
19/03/2024,1282687,Sycous Limited,Equipment,HRA City West Homes,669.58
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,17224.03
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,8333.26
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9683.86
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9851.68
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9461.28
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,11556.77
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9885.81
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,12230.77
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9369.33
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,3884.27
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9605.03
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,12190.99
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9514.04
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9223.03
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10862.51
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,2261.75
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9722.31
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,1486.95
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,8714.94
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9569.28
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,6555.53
17/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,7709.6
18/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,5358.78
18/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,8275.1
24/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,1888.02
24/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,5386.92
24/01/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,2603.46
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9465.78
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,11736.44
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9410.72
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,48346.14
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9655.64
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,11144.27
01/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9585.97
02/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9745.74
02/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10069.84
02/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9613.86
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,2279.25
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9366.5
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,16695.98
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10441.49
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9375.12
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9282.95
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,2569.99
21/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,13481.65
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10029.61
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9638.03
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10595.34
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9463.59
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9982.46
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10936.19
22/02/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10571.96
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,7473.78
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,11281
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,1123.51
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,4154.93
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9219.36
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,10387.24
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9069.97
11/03/2024,1243583,Effectable Construction Services,Payments to main contractor,HRA City West Homes,9038.33
03/01/2024,1270138,8x8 UK Limited,Telephone - Equipment,HRA City West Homes,8594.46
30/01/2024,1270138,8x8 UK Limited,Telephone - Equipment,HRA City West Homes,8921.64
13/02/2024,1270138,8x8 UK Limited,Telephone - Equipment,HRA City West Homes,9387.22
11/03/2024,1270138,8x8 UK Limited,Telephone - Equipment,HRA City West Homes,9691.71
29/02/2024,1318291,Tampico Services Ltd,Research and Data Fees,HRA City West Homes,6000
26/01/2024,1244033,Bowen Partnership,B* Public Analyst Charges -other,HRA City West Homes,1000
04/03/2024,1244033,Bowen Partnership,B* Public Analyst Charges -other,HRA City West Homes,800
05/02/2024,D000000016,GENERAL,Subscriptions,HRA City West Homes,652
05/02/2024,D000000016,GENERAL,Subscriptions,HRA City West Homes,9208
15/01/2024,1244662,Jma Design & Technical Services,Printing,HRA City West Homes,347200
26/01/2024,1244662,Jma Design & Technical Services,Printing,HRA City West Homes,3472
08/02/2024,1244662,Jma Design & Technical Services,Printing,HRA City West Homes,3596
13/03/2024,1244662,Jma Design & Technical Services,Printing,HRA City West Homes,3472
09/01/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,6760
09/01/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,4152
06/02/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,3100
06/02/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,775
19/02/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,1550
19/02/2024,1246008,ARO Performance Systems Ltd,,HRA City West Homes,6975
12/03/2024,1246008,ARO Performance Systems Ltd,B*Purchase & Processing Of Films,HRA City West Homes,1000
12/03/2024,1246008,ARO Performance Systems Ltd,B*Purchase & Processing Of Films,HRA City West Homes,1300
07/03/2024,1243922,Aquatronic Group Management plc,,HRA City West Homes,1239.3
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,13207.5
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,24544.85
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,15815.13
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,16446.57
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,22925.5
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,18066.5
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,18066.5
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,8348.5
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,16447
24/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,15815.5
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,7274.5
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,14549
01/02/2024,1245372,GEM Environmental Building,Equipment,HRA City West Homes,26875.1
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,7274.5
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,13167
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,13167
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,16683.13
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,16683.13
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,16683.13
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,11038.75
21/03/2024,D000000016,GENERAL,Legal Costs,HRA City West Homes,24214.33
16/02/2024,1244744,Life Safety Distribution AG,,HRA City West Homes,618
05/01/2024,1248502,Pinnacle Housing,,HRA City West Homes,648.12
06/02/2024,1248502,Pinnacle Housing,,HRA City West Homes,648.12
07/03/2024,1248502,Pinnacle Housing,,HRA City West Homes,648.12
23/02/2024,1272805,RJ Power Network Ltd,,HRA City West Homes,848
17/01/2024,1245520,Saacke Combustion Services Ltd,,HRA City West Homes,1800
17/01/2024,1245520,Saacke Combustion Services Ltd,,HRA City West Homes,2863.5
04/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,197767.28
04/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,657224.97
04/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,414292.13
04/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,327565.38
22/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,414283.12
22/03/2024,1246117,Total Gas & Power Limited,Non System - Gas,HRA City West Homes,392878.93
03/01/2024,1245372,GEM Environmental Building,Other Recovered Costs,HRA City West Homes,1200
03/01/2024,1245372,GEM Environmental Building,Other Recovered Costs,HRA City West Homes,8800
01/02/2024,1245372,GEM Environmental Building,Other Recovered Costs,HRA City West Homes,25883.81
26/03/2024,1245372,GEM Environmental Building,Fixtures and Fittings,HRA City West Homes,10000
08/03/2024,1244382,Etc Venues Ltd,Hire of Accommodation and Facilities,HRA City West Homes,966
08/03/2024,1244526,Hays Specialist Recruitment Ltd,Agency Staff,HRA City West Homes,10557
30/01/2024,1290737,Interim Partners Limited,Recruitment Expenses (excl. advertising),HRA City West Homes,1500
07/02/2024,1245326,Rics,Training related expenditure,HRA City West Homes,1295
27/02/2024,1283947,Ridge and Partners LLP,Service Charges - Premises,HRA City West Homes,7000
28/03/2024,1273417,Commonplace Digital Ltd.,Postage and Delivery,HRA City West Homes,3000
14/03/2024,1246582,Clearway Environmental Services,Security Costs,HRA City West Homes,7326
14/03/2024,1246582,Clearway Environmental Services,Security Costs,HRA City West Homes,6438
14/03/2024,1246582,Clearway Environmental Services,Security Costs,HRA City West Homes,7104
02/01/2024,1246598,Communities First,Hired and Contracted Services,HRA City West Homes,1155
12/02/2024,1246598,Communities First,Hired and Contracted Services,HRA City West Homes,1155
12/02/2024,1246598,Communities First,Hired and Contracted Services,HRA City West Homes,810
18/03/2024,1246598,Communities First,Hired and Contracted Services,HRA City West Homes,1320
28/03/2024,1320045,PERSONAL PAYMENTS,Hire of Accommodation and Facilities,HRA City West Homes,5100
28/03/2024,1320045,PERSONAL PAYMENTS,Hire of Accommodation and Facilities,HRA City West Homes,6800
28/03/2024,1320045,PERSONAL PAYMENTS,Hire of Accommodation and Facilities,HRA City West Homes,8500
07/02/2024,1260877,Solo Managed Services Uk Ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,1465.9
07/02/2024,1260877,Solo Managed Services Uk Ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,1795.43
10/01/2024,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,513
07/02/2024,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,541.5
07/02/2024,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,640
06/03/2024,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",HRA City West Homes,741
15/02/2024,1243825,4-5 Grays Inn Square,Legal Costs,HRA City West Homes,1320
02/02/2024,1244033,Bowen Partnership,B* Public Analyst Charges -other,HRA City West Homes,1700
29/02/2024,1244033,Bowen Partnership,B* Public Analyst Charges -other,HRA City West Homes,750
09/02/2024,1244662,Jma Design & Technical Services,Printing,HRA City West Homes,992
01/02/2024,1244251,Crown Promotions & Removals Ltd,,HRA City West Homes,1505
18/03/2024,1244251,Crown Promotions & Removals Ltd,,HRA City West Homes,1030
18/03/2024,1244251,Crown Promotions & Removals Ltd,,HRA City West Homes,980
08/03/2024,D000000016,GENERAL,Printing,HRA City West Homes,11301.55
08/03/2024,D000000016,GENERAL,Printing,HRA City West Homes,8552.35
20/02/2024,1245372,GEM Environmental Building,B*Rechargeable Works,HRA City West Homes,2291.25
10/01/2024,1245382,Morgan Sindall Property Services,Health and Safety Equipment,HRA City West Homes,23000
01/02/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1126.14
02/02/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,514.85
13/02/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,801.36
04/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,801.36
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,603.89
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1088.19
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,562.66
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1491.34
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,630.67
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,628.21
06/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1070.12
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,717.25
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1098.38
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,1030.53
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,2248.17
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,603.89
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,680.12
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,675.62
15/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,2408.51
01/03/2024,1245612,SoloProtect Limited,Health and Safety Equipment,HRA City West Homes,1510
17/01/2024,1248223,Oakray Limited,,HRA City West Homes,1254.4
17/01/2024,1248223,Oakray Limited,,HRA City West Homes,1400.36
17/01/2024,1248223,Oakray Limited,,HRA City West Homes,1396.5
13/03/2024,1248223,Oakray Limited,,HRA City West Homes,847.32
13/03/2024,1248223,Oakray Limited,,HRA City West Homes,631.65
13/03/2024,1248223,Oakray Limited,,HRA City West Homes,579.44
17/01/2024,1243583,Effectable Construction Services,,HRA City West Homes,1589.04
18/01/2024,1243583,Effectable Construction Services,,HRA City West Homes,580.42
21/02/2024,1243583,Effectable Construction Services,,HRA City West Homes,580.42
21/02/2024,1243583,Effectable Construction Services,,HRA City West Homes,580.42
21/02/2024,1243583,Effectable Construction Services,,HRA City West Homes,580.42
06/02/2024,1244742,Life Environmental Services Ltd,,HRA City West Homes,534.6
06/02/2024,1244742,Life Environmental Services Ltd,,HRA City West Homes,1386.56
26/01/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,517.3
05/02/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,781.74
13/02/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,545.26
22/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.51
22/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,814.57
22/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,649.17
22/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,853.56
22/03/2024,1245382,Morgan Sindall Property Services,,HRA City West Homes,612.95
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,778.45
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,742.5
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
11/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
17/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
17/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,528
17/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,545.1
17/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1123.45
19/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,617.9
19/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1011.11
19/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1011.11
19/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,1011.11
19/01/2024,1245372,GEM Environmental Building,,HRA City West Homes,962.5
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,1512.5
01/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,1265
16/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,764.5
16/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,4125
20/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,1647.38
20/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,569.4
20/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,1363.9
20/02/2024,1245372,GEM Environmental Building,,HRA City West Homes,1185.8
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,607.1
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,937.03
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,3218.21
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,607.1
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,2901.82
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,715
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,607.1
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,3152.6
07/03/2024,1245372,GEM Environmental Building,,HRA City West Homes,1023.49
18/03/2024,1245372,GEM Environmental Building,B*Rechargeable Works,HRA City West Homes,591.07
