Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
06/12/2023,1260257,Hazel Homes for Autism Ltd,,Bi-Borough Director of Integrated Care,14885.24
21/12/2023,1260257,Hazel Homes for Autism Ltd,,Bi-Borough Director of Integrated Care,14885.24
12/10/2023,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,11753.83
08/11/2023,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,20690.91
06/12/2023,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,13286.16
21/12/2023,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,13286.16
18/10/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,941.29
18/10/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
18/10/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
18/10/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
18/10/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
08/11/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
08/11/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
08/11/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
08/11/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
14/12/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
14/12/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
14/12/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
14/12/2023,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
12/10/2023,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3790.26
08/11/2023,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3930.64
06/12/2023,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3930.64
21/12/2023,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3930.64
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2045.76
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,767.16
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1619.56
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,639.3
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1790.04
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1129.44
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,639.3
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1022.88
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1331.89
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,852.4
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1790.04
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,681.92
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1044.18
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1108.12
06/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,596.68
30/10/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1726.22
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1001.57
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,767.16
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,554.08
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1662.18
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2045.76
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1054.85
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1022.88
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,703.23
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1790.04
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1342.53
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,852.4
02/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,575.37
14/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1193.36
14/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2152.31
14/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1619.56
14/11/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,532.75
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,767.16
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,895.31
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,828.83
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,739.78
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,790.02
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1587.38
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,699.7
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1103.46
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,633.23
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1525
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,681.92
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1803.8
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,576.15
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1321.01
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,568.04
12/12/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1006.93
17/10/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1613.92
09/11/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1613.92
07/12/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1613.92
12/10/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16158.92
08/11/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16757.4
06/12/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16757.4
21/12/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16757.4
08/11/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,7466.24
08/11/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,29528.71
08/11/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,21612.8
08/11/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,37533.41
06/12/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,19107.92
06/12/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,11002.88
06/12/2023,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,15032.8
01/10/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,8205
12/10/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,754.86
12/10/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1603.49
09/11/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1006.48
09/11/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1662.88
06/12/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1006.48
06/12/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1662.88
12/12/2023,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,19714.88
14/12/2023,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,20323.58
14/12/2023,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,16137.65
14/12/2023,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,19789.84
18/12/2023,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,16863
21/12/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1006.48
21/12/2023,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1662.88
12/10/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13112.09
12/10/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,7620.48
08/11/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13597.72
08/11/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,9025.24
06/12/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13597.72
06/12/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,8139.04
21/12/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13597.72
21/12/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,8139.04
12/10/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6379.71
08/11/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6616
06/12/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6616
21/12/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6616
12/10/2023,1244762,Livability,,Bi-Borough Director of Integrated Care,6364.29
08/11/2023,1244762,Livability,,Bi-Borough Director of Integrated Care,6600
06/12/2023,1244762,Livability,,Bi-Borough Director of Integrated Care,6600
21/12/2023,1244762,Livability,,Bi-Borough Director of Integrated Care,6600
12/10/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1023.24
12/10/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,848.4
12/10/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1731.71
12/10/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1417.76
12/10/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1152.64
03/11/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,848.4
03/11/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1762.83
03/11/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1362.97
03/11/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,938.55
08/11/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1152.64
06/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1152.64
07/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,848.05
07/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1757.52
07/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1457.35
07/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1022.32
22/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,848.4
22/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1763.18
22/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1464.77
22/12/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care,1039.36
12/10/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care,6094.29
12/10/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care,4288.58
08/11/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care,6320
06/12/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care,6320
21/12/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care,6320
10/10/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care,1438.86
24/10/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care,1899
24/11/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care,1960
18/12/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care,2109
12/10/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care,5771.48
08/11/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care,5985.24
06/12/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care,5985.24
21/12/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care,5985.24
12/10/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,1274.4
12/10/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,5714.09
12/10/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,6845.62
08/11/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,1321.6
08/11/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,7355.33
06/12/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,1321.6
06/12/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,7298.4
21/12/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,1321.6
21/12/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care,7298.4
12/10/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care,3118.11
08/11/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care,3233.6
06/12/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care,3233.6
21/12/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care,3233.6
20/10/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1418.44
20/10/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1418.44
