Posting date,Supplier number,Supplier name,Expense type,Department,Amount
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,873.7
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1248.14
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,748.88
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,2537.89
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,592.92
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1071.32
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,2912.33
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,3390.78
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,644.88
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,540.86
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1019.32
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,977.72
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1477.19
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1196.13
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1123.32
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1081.72
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,967.32
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,9172.88
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,2569.09
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,2912.33
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,540.86
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,977.72
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,686.48
07/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,790.48
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1480.74
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1252.34
21/09/2023,1245372,GEM Environmental Building,B*Rechargeable Works,HRA City West Homes,2123.05
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1170
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1860.17
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,1479.78
21/09/2023,1245372,GEM Environmental Building,,HRA City West Homes,569.84
06/07/2023,1248223,Oakray Limited,,HRA City West Homes,554.2
06/07/2023,1248223,Oakray Limited,,HRA City West Homes,855.33
06/07/2023,1248223,Oakray Limited,,HRA City West Homes,554.59
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,3232.84
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,3869.31
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1409.11
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1371.2
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1361.96
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1364.64
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1361.96
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,606.04
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,3487.75
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1440
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1286
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1068.68
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1191.2
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1546.57
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1609.91
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1093.55
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1034.54
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,1454.49
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,930.78
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,855.33
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,554.2
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,554.59
08/09/2023,1248223,Oakray Limited,,HRA City West Homes,554.2
08/09/2023,1248223,Oakray Limited,,HRA City West Homes,855.33
08/09/2023,1248223,Oakray Limited,,HRA City West Homes,554.59
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,848.45
20/09/2023,D000000016,GENERAL,,HRA City West Homes,4703
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,598.69
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.76
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,918.46
13/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1039.15
08/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,735.8
08/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1223.99
11/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,659.56
11/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,559.21
23/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,902.92
23/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,759
23/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.1
23/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.76
23/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,634.74
25/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1187.71
25/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1542.54
25/08/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1635.48
06/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.1
06/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1109.02
06/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1024.03
20/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,747.01
20/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,953.26
20/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.76
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1024.03
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1322.84
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.76
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,540.76
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,546.3
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,593.36
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1081.52
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,568.79
26/09/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,596.29
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,502.09
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,804.22
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1089.3
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1145.82
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,667.15
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1031.91
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,877.12
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,933.91
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1263.4
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1839.47
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1858.64
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1584.05
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1047.54
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1549.89
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1328.93
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1652.02
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,510.66
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1240.46
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1617.52
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,644.86
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,779.33
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,597.66
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,989.25
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,609.92
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,550.29
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,558.63
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,530.42
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1436.97
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,744.69
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,982.53
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,607.51
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,513.57
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1669.26
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,883.12
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1419.82
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1582.17
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,610.07
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1881.84
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1190.88
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,814.81
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,991
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1059.13
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1850.9
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,684.96
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1489.63
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1134.22
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,740.38
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1787.52
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1588.92
08/08/2023,1276309,Newmay Electrical Services,,HRA City West Homes,1229.93
21/07/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,608.2
21/07/2023,1248223,Oakray Limited,,HRA City West Homes,1027.02
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,1110
15/08/2023,1248223,Oakray Limited,,HRA City West Homes,552.4
16/08/2023,1248223,Oakray Limited,,HRA City West Homes,529.6
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,537.12
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,612.72
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,656.18
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,617.31
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,756.09
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,571.13
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,600.44
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,623.09
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,726.75
12/09/2023,1248223,Oakray Limited,,HRA City West Homes,636.45
21/07/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
21/07/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
21/07/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,642.49
16/08/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
16/08/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,642.49
16/08/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
08/09/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,642.49
08/09/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
08/09/2023,1248223,Oakray Limited,B*Rechargeable Works,HRA City West Homes,666.24
15/09/2023,1245966,Alderton Associates Ltd,,HRA City West Homes,1530
28/09/2023,1245683,City Of Westminster (Rent Fund 7),Compensation Costs,HRA City West Homes,820
08/09/2023,1244251,Crown Promotions & Removals Ltd,,HRA City West Homes,540
19/09/2023,1244251,Crown Promotions & Removals Ltd,,HRA City West Homes,545
24/07/2023,1243583,Effectable Construction Services,,HRA City West Homes,15244
24/07/2023,1243583,Effectable Construction Services,,HRA City West Homes,15244
26/07/2023,1243583,Effectable Construction Services,,HRA City West Homes,4992.06
15/08/2023,1243583,Effectable Construction Services,,HRA City West Homes,15244
15/08/2023,1243583,Effectable Construction Services,,HRA City West Homes,16500
15/08/2023,1243583,Effectable Construction Services,,HRA City West Homes,15244
23/08/2023,1243583,Effectable Construction Services,,HRA City West Homes,21037.5
11/08/2023,1250716,Focus Furnishing,,HRA City West Homes,988.88
11/08/2023,1250716,Focus Furnishing,,HRA City West Homes,545.63
17/07/2023,1245372,GEM Environmental Building,,HRA City West Homes,761.25
17/07/2023,1245372,GEM Environmental Building,,HRA City West Homes,558
10/07/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,550
11/07/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,3126.98
25/07/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,580
04/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1010
14/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,520
14/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,500
14/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,620
16/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,520
23/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,3780
30/08/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,610
12/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1255
15/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1025
15/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1050
18/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1995
18/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1100
18/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,650
18/09/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1360
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,9000
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,8650
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,8000
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,7500
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,8278
19/07/2023,1279219,MLCS3 Limited,,HRA City West Homes,6300
08/09/2023,1279219,MLCS3 Limited,,HRA City West Homes,8500
08/09/2023,1279219,MLCS3 Limited,,HRA City West Homes,9350
08/09/2023,1279219,MLCS3 Limited,,HRA City West Homes,9600
08/09/2023,1279219,MLCS3 Limited,,HRA City West Homes,9950
08/09/2023,1279219,MLCS3 Limited,,HRA City West Homes,7225
12/07/2023,1304711,Midnight Integrated Systems Ltd,Other premises related costs,HRA City West Homes,8613
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,518.3
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,650.29
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,3020.95
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,1349.34
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,523.98
04/07/2023,1245382,Morgan Sindall Property Services,,HRA City West Homes,886.99
