Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/08/2023,5809688,"3,520.67",Affinity Fostering Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/08/2023,5811918,"3,759.68",Affinity Fostering Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/08/2023,5811919,"3,638.40",Affinity Fostering Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/08/2023,5811920,"3,759.68",Affinity Fostering Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,25/08/2023,5813764,"5,978.66",Aim High Fostering Limited
Children�s Services,Children's Social Care,Children's and Young People's Safety,Family Hubs & Sure Start,Catering - Hospitality,21/08/2023,5807115,390,All Seasons Foods
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815438,"6,993.00",Allen Gardens Playgroup
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815519,777,Allen Gardens Playgroup
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815371,"11,655.00",Allen Gardens Playgroup
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,30/08/2023,5810305,"1,535.72",Alpha Care Service Ltd
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,30/08/2023,5810305,"1,651.86",Alpha Care Service Ltd
Children�s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Other Agencies,14/08/2023,5806873,"49,165.00",Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811207,700,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811208,700,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811209,850,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811210,"1,200.00",Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811212,750,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811213,550,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811563,700,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811564,700,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,16/08/2023,5811906,700,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Education & Training - Non Staff Tuition Fees,23/08/2023,5815293,644,Anchor Teaching Ltd
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809509,"1,705.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809661,"1,705.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809662,"1,209.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809663,"1,860.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809664,"1,209.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809665,"2,480.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5809666,"1,200.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,18/08/2023,5810309,"1,550.00",Apolonia Property Services (Exodus Housing)
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,21/08/2023,5808943,"6,394.19",Ascension Supported Living
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,30/08/2023,5814549,"20,749.54",Ascension Supported Living
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,14/08/2023,5806782,"3,638.16",Ascension Supported Living
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,25/08/2023,5811322,424.26,Atlantic Lodge
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,25/08/2023,5811979,"1,823.91",Atlantic Lodge
Children�s Services,No Service Specified,No Division Specified,Conditions and Improvements - Cap,Building Works - Main Works,30/08/2023,5813308,"104,429.05",Atlas Maintenance Services Ltd
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815439,"2,331.00",Avebury Playgroup
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815372,"7,770.00",Avebury Playgroup
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815440,"27,195.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815494,"14,763.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815520,"7,770.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815565,"6,993.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815373,"6,216.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815415,777,Barkantine Community Nursery
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815442,"17,871.00",Barnardo's
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815522,"5,439.00",Barnardo's
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815375,"6,993.00",Barnardo's
Children�s Services,Children's Social Care,Children Looked After,C.B.C & Fam.Prev/Support-Mgmnt,Third Party Payments - Voluntary Associations,09/08/2023,5809485,"6,483.60",Barnardo's
Children�s Services,Children's Social Care,Children Looked After,C.B.C & Fam.Prev/Support-Mgmnt,Third Party Payments - Voluntary Associations,09/08/2023,5809486,"27,786.25",Barnardo's
Children�s Services,Children's Social Care,Children Looked After,C.B.C & Fam.Prev/Support-Mgmnt,Third Party Payments - Voluntary Associations,09/08/2023,5809487,"6,483.60",Barnardo's
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Social Care - Nursing Care,04/08/2023,5809719,"3,720.55",Barts Health NHS Trust
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,18/08/2023,5813392,"5,121.30",Be My Family Fostering Agency
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,18/08/2023,5813393,"5,292.01",Be My Family Fostering Agency
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Payments to Private Contractors - General Contractors,07/08/2023,5804799,900,BEAMS (Education and Music) Ltd
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,21/08/2023,5814672,350,Section 40 FOIA
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815441,"11,655.00",Bethnal Green Montessuri Nursery
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815504,"11,655.00",Bethnal Green Montessuri Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815521,"5,439.00",Bethnal Green Montessuri Nursery
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815572,"6,993.00",Bethnal Green Montessuri Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815374,777,Bethnal Green Montessuri Nursery
Children�s Services,Children's Social Care,Children's and Young People's Safety,Family Hubs & Sure Start,Events & Exhibitions,18/08/2023,5814875,"9,500.00",BRAND X CONSULTANCY LIMITED
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815443,"2,331.00",BRAYFORD SQUARE PLAYGROUP
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,23/08/2023,5815376,"3,108.00",BRAYFORD SQUARE PLAYGROUP
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815444,"17,094.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815445,"14,763.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815446,"20,979.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815447,"23,310.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815448,"9,324.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,23/08/2023,5815457,"21,756.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815523,"3,108.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815524,"2,331.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,23/08/2023,5815525,"3,108.00",BRIGHT HORIZONS FAMILY SOLUTION
