Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789939,"1,705.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789940,"1,890.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789941,"2,015.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789942,"1,665.60",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789943,"1,040.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,19/06/2023,5789944,825.00,Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,28/06/2023,5791506,"1,823.91",Atlantic Lodge
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,28/06/2023,5792421,"2,225.00",Centennial Property Ltd (T/A The Housing Network)
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,23/06/2023,5792514,"1,800.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,23/06/2023,5792515,"2,160.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,23/06/2023,5792516,"2,280.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,23/06/2023,5792517,"2,160.00",Finefair Management
Children & Culture,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,23/06/2023,5792518,"4,250.00",Finefair Management
Children & Culture,Children's Social Care,Children Looked After,Children Looked After Sect 17,Childrens Act Section 17 - Spec Pymnts Miscellaneous,07/06/2023,5791503,722.00,TWINKLE TOES DAY NURSERY
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-F&F F/Care,Childrens Act Section 23 - All Contact Expenses,14/06/2023,5793130,288.00,Family Matters Enterprise
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-F&F F/Care,Childrens Act Section 23 - All Contact Expenses,14/06/2023,5793131,288.00,Family Matters Enterprise
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-F&F F/Care,Childrens Act Section 23 - All Contact Expenses,14/06/2023,5793132,288.00,Family Matters Enterprise
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-F&F F/Care,Childrens Act Section 23 - All Contact Expenses,14/06/2023,5793133,360.00,Family Matters Enterprise
Children & Culture,Children's Social Care,Children Looked After,Care Matters,Childrens Act Section 23 - Commissioned Services,02/06/2023,5788578,"3,216.00",OFSTED
Children & Culture,Children's Social Care,Children Looked After,Care Matters,Childrens Act Section 23 - Commissioned Services,02/06/2023,5788579,"2,059.00",OFSTED
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Interpreting/Translation,28/06/2023,5790553,"3,262.73",Thebigword Interpreting Services Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Interpreting/Translation,28/06/2023,5792872,"1,231.89",Thebigword Interpreting Services Limited
Children & Culture,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Interpreting/Translation,28/06/2023,5790554,"1,394.84",Thebigword Interpreting Services Limited
Children & Culture,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Interpreting/Translation,28/06/2023,5792874,378.70,Thebigword Interpreting Services Limited
Children & Culture,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Maintenance/Subsistence,23/06/2023,5798203,350.00,HAMLETTS LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Non-Contact Taxi Costs,26/06/2023,5797628,260.00,Mile End Car Hire Limited
Children & Culture,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Non-Contact Taxi Costs,21/06/2023,5796046,480.00,The Drive Care Homes Ltd
Children & Culture,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Non-Contact Taxi Costs,21/06/2023,5796047,"2,160.00",The Drive Care Homes Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,12/06/2023,5754610,"-1,330.94",Children First Fostering Agency LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,12/06/2023,5757220,780.00,Children First Fostering Agency LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,02/06/2023,5782890,"4,312.32",Ethelbert Specialist Homes LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,02/06/2023,5782891,"4,539.29",Ethelbert Specialist Homes LTD
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/06/2023,5785699,460.50,Diverse Care (UK) Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788521,"3,520.67",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788522,"3,343.66",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788523,"3,520.67",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788524,"5,646.34",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788525,"3,520.67",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,21/06/2023,5788527,"3,759.99",Affinity Fostering Services Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,16/06/2023,5788540,"3,424.26",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,16/06/2023,5788542,"3,494.14",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,16/06/2023,5788543,"7,174.28",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,16/06/2023,5788544,"10,668.43",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/06/2023,5789859,"4,317.99",Action for Children
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/06/2023,5789860,"4,101.92",Action for Children
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,26/06/2023,5789902,"5,978.66",Aim High Fostering Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5789905,"7,528.66",Caring Hearts Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5789906,"3,542.99",Caring Hearts Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790207,"3,810.00",Aspirations Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790215,"3,534.93",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790216,"6,067.01",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790217,"3,653.66",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790218,"4,557.00",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790488,"5,232.60",Diverse Care (UK) Limited
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,05/06/2023,5790503,"3,471.43",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,16/06/2023,5790504,"3,587.14",Fostering Innovations Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790507,"3,653.66",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790510,"5,580.60",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790511,"4,354.50",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790512,"4,559.40",By The Bridge Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790513,"3,835.50",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790514,"3,835.50",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5790515,"6,420.00",Eastern Fostering Services
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,30/06/2023,5791230,"4,977.60",COMPASS FOSTERING LONDON LIMITED
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791258,"3,653.66",National Fostering Agency
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791312,"3,221.79",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791313,"3,221.79",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791314,"3,432.14",Sunbeam Fostering Agency Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,09/06/2023,5791443,"4,207.14",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,09/06/2023,5791444,"3,820.75",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,23/06/2023,5791445,"4,165.07",Family First Fostering
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791447,"3,105.17",Quality Foster Care Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791448,"3,450.21",Quality Foster Care Ltd
Children & Culture,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,28/06/2023,5791455,"3,733.80",Aspirations Fostering
