Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844896,"10,709.74",APPLEWOOD CARE HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844897,"9,170.08",APPLEWOOD CARE HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844926,"11,066.73",APPLEWOOD CARE HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849322,"5,015.78",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849375,"4,804.07",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,24/11/2023,5849509,"5,150.27",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,24/11/2023,5849367,"4,804.07",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,24/11/2023,5849208,"4,804.07",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,24/11/2023,5849351,"4,804.07",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),"Enabling People - Living Well		",Social Care - Preventative Health and Wellbeing,17/11/2023,5822309,"5,396.00",Appropriate Adults UK
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),"Enabling People - Living Well		",Social Care - Preventative Health and Wellbeing,17/11/2023,5833668,"2,916.50",Appropriate Adults UK
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,15/11/2023,5844928,"8,800.00",ASHBROOK NURSING HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844915,"7,364.76",ASHDENE HOUSE LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,17/11/2023,5846130,"7,192.44",ASHGATE HOUSE LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,17/11/2023,5846130,-787.31,ASHGATE HOUSE LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,17/11/2023,5846131,"7,168.00",ASHKING HOUSE LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/11/2023,5849195,"1,671.43",Ashlar House T/A Barchester Healthcare Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/11/2023,5849458,"2,600.00",Ashlar House T/A Barchester Healthcare Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,22/11/2023,5847566,"8,586.34",ASHTEAD HOUSE LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Client Contributions for Social Care - Residential Care,22/11/2023,5847566,-524.61,ASHTEAD HOUSE LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,22/11/2023,5847607,"24,601.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),01/11/2023,5840591,380,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),24/11/2023,5849328,260,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,17/11/2023,5846146,"2,231.26",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,22/11/2023,5847602,"23,488.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,01/11/2023,5840532,"12,270.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,01/11/2023,5840633,960,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,17/11/2023,5846143,"1,501.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,22/11/2023,5847608,"26,512.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Home Care (Short Term),01/11/2023,5840632,"3,520.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,17/11/2023,5846144,"2,887.51",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,22/11/2023,5847605,"16,524.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),01/11/2023,5840489,"3,600.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),01/11/2023,5840491,"1,260.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),01/11/2023,5840494,800,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),01/11/2023,5840502,"1,960.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),01/11/2023,5840588,540,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),08/11/2023,5842819,"1,000.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),08/11/2023,5842890,"1,320.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Home Care (Short Term),01/11/2023,5840490,"2,950.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Home Care (Short Term),01/11/2023,5840628,"2,200.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,01/11/2023,5840631,"39,750.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,22/11/2023,5847603,"6,867.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/11/2023,5847601,"1,417.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,01/11/2023,5840589,"13,890.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/11/2023,5847609,619.5,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Home Care (Short Term),01/11/2023,5840587,"2,524.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Home Care (Short Term),01/11/2023,5840589,"50,677.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,17/11/2023,5846142,"2,142.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,22/11/2023,5847604,"6,342.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,22/11/2023,5847606,"3,843.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,01/11/2023,5840537,"8,393.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,17/11/2023,5846145,"36,660.80",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,22/11/2023,5847610,"2,709.00",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,23/11/2023,5788484,600,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,01/11/2023,5840543,"3,092.05",Aspirations Care
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,01/11/2023,5840638,"3,092.05",Aspirations Care
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,29/11/2023,5850067,"3,092.05",Aspirations Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Nursing Care,15/11/2023,5844931,"5,934.37",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,08/11/2023,5842803,"4,805.00",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Residential Care,15/11/2023,5844930,"4,406.43",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Residential Care,15/11/2023,5844932,"4,340.00",Aspray House Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,01/11/2023,5840595,"5,355.20",AUGUSTA CARE LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,01/11/2023,5836822,"13,300.00",Avondale Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,29/11/2023,5850114,"3,642.86",B & M Care
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844985,264,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844986,440,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844987,440,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844994,880,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844996,264,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844997,440,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844998,880,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Non Staff Transport Costs - Client Transport Costs,15/11/2023,5844999,352,BANGLADESHI PARENTS & CARERS ASSOCIATION
