Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807251,"3,487.50",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807268,"3,499.84",Forward Community Care Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807296,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807327,"3,852.86",Globe Court Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807586,"3,952.50",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807737,"4,964.21",APPROACH LODGE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807934,"4,807.83",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807949,"4,807.83",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5807970,"3,487.50",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,26/07/2023,5808004,"3,826.08",All About Care Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,07/07/2023,5803017,432.00,The Bromley by Bow Centre
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,21/07/2023,5805527,910.00,CORE ARTS LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,21/07/2023,5805635,650.00,CORE ARTS LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,21/07/2023,5805703,"1,300.00",CORE ARTS LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,28/07/2023,5809206,575.28,VIBRANCE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,07/07/2023,5803102,315.00,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,19/07/2023,5805664,"2,877.90",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,19/07/2023,5805671,"15,269.51",Diversity Health and Social Care LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,19/07/2023,5805717,"9,421.42",APASENTH
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,21/07/2023,5806680,690.80,Capital Homecare (UK) Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,05/07/2023,5801323,"3,500.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,05/07/2023,5801352,810.72,THE REGARD PARTNERSHIP
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,05/07/2023,5801357,"1,800.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,05/07/2023,5801381,288.00,Our Lodge
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,07/07/2023,5803177,"3,600.00",Plaza London Hotel
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,12/07/2023,5803840,"3,952.91",Providence Row Housing Association
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,14/07/2023,5804922,"2,015.00",Osiq Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,26/07/2023,5807910,627.84,Outward Housing
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,07/07/2023,5798992,"4,807.83",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,05/07/2023,5801340,"3,792.90",Oaklodge Supporting Living Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,07/07/2023,5803065,"4,632.90",Oaklodge Supporting Living Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,12/07/2023,5803798,"3,642.90",Oaklodge Supporting Living Limited
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,12/07/2023,5803809,"4,643.40",ANGEL SUPPORT LIVING LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,12/07/2023,5803877,"4,670.40",Seacole Healthcare Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,19/07/2023,5805690,"3,387.00",ANGEL SUPPORT LIVING LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,26/07/2023,5807573,"5,014.00",Next Step Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Client Utility Bills,12/07/2023,5803821,518.18,EDF  Energy
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,07/07/2023,5803032,"1,000.00",PARK VIEW CARE HOME
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,07/07/2023,5803132,"3,885.72",Bennetts Castlle Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,12/07/2023,5803805,"7,500.00",section 40 FOIA
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,19/07/2023,5805535,"6,642.86",DMP Healthcare (Cherry Orchard) Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,21/07/2023,5805536,"3,100.00",DMP Healthcare (Cherry Orchard) Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,19/07/2023,5805557,"3,857.14",Abbey Healthcare (Mill Hill) Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,19/07/2023,5805658,"6,642.86",DMP Healthcare (Cherry Orchard) Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,19/07/2023,5805729,"6,642.86",DMP Healthcare (Cherry Orchard) Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807245,"4,387.87",Bennetts Castlle Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807306,"7,085.71",Bennetts Castlle Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807380,"2,957.40",JEWISH CARE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807560,"3,473.95",Bennetts Castlle Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807587,"3,391.44",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807955,"4,207.14",Bennetts Castlle Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807960,"6,200.00",PARK VIEW CARE HOME
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,26/07/2023,5807978,"4,317.86",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801264,"3,606.86",CHASEVIEW RESIDENTIAL AND NURSING HOME(HC-ONE Oval Ltd)
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801270,"5,142.86",Romford Care Centre
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801290,"3,642.86",CHASEVIEW RESIDENTIAL AND NURSING HOME(HC-ONE Oval Ltd)
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801298,"3,852.86",Globe Court Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801304,"3,728.57",Globe Court Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,05/07/2023,5801329,"3,728.57",Globe Court Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803019,"3,565.72",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803021,"3,565.72",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803023,"3,565.72",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803067,"4,652.75",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803069,"1,900.00",EXCELCARE HOLDING PLC
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803074,994.29,Globe Court Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803080,"4,652.75",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803083,"4,652.75",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803130,"3,565.72",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803134,"4,652.75",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,07/07/2023,5803138,"3,565.72",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,12/07/2023,5803861,"5,357.14",Heathlands Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,12/07/2023,5803867,"1,357.14",EXCELCARE HOLDING PLC
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,14/07/2023,5804932,"3,642.86",Agincare (Southwark) Limited Greenhive Care Home
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,14/07/2023,5804940,"53,658.00",Beaumont Court Care Home Ltd
