Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,25/10/2023,5838806,725.87,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NE Team-MH			",Social Care - Direct Payments,25/10/2023,5838487,389.57,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NW Team-LD				",Social Care - Direct Payments,25/10/2023,5838186,864.13,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Direct Payments,25/10/2023,5838253,334.28,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Direct Payments,25/10/2023,5838507,"2,834.28",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SW Team-MH									",Social Care - Direct Payments,25/10/2023,5838220,691.28,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,11/10/2023,5832438,"-1,470.99",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,11/10/2023,5832461,785.76,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838088,"1,935.60",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838097,"1,976.18",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838192,"4,514.57",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838285,867.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838368,416.53,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838374,730.45,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838417,760.42,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838454,395.87,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838463,"9,522.85",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838636,"3,041.65",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838649,"1,101.68",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838684,"2,773.15",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838765,"2,145.17",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838800,"1,901.05",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838801,332.65,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838830,"3,123.85",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838919,"5,341.42",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,25/10/2023,5838933,728.92,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Respite Care Residential,06/10/2023,5832454,"3,250.00",DISCOVERY HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Respite Care Residential,27/10/2023,5839923,"6,425.00",DISCOVERY HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,04/10/2023,5831509,"2,840.00",DISCOVERY HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,11/10/2023,5833575,"386,242.02",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,11/10/2023,5833538,"36,397.97",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,11/10/2023,5833539,"2,415.10",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/10/2023,5833584,"1,707.83",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,11/10/2023,5833564,622.81,Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,11/10/2023,5833540,"19,323.42",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,11/10/2023,5833563,"61,008.25",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,11/10/2023,5833427,"6,409.47",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,11/10/2023,5833439,"11,506.67",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,11/10/2023,5833432,"25,724.10",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Supported Living,18/10/2023,5831469,"4,228.58",Divine Care And Services Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Services - Professional Fees - Legal Fees/Expenses,06/10/2023,5832040,350,DOUGHTY STREET CHAMBERS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,13/10/2023,5828864,"13,596.00",DUKERIES HEALTHCARE LTD (GRAYS)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,18/10/2023,5835603,"4,360.00",East Cheshire Housing Consortium Ltd
Health and Adult Social Care,Adult Social Care,Social Care Activities,Learning Disabs M & A,Social Care - Nursing Care,02/10/2023,5823209,"14,098.64",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Social Care Activities,Learning Disabs M & A,Social Care - Nursing Care,25/10/2023,5832600,"15,483.33",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Social Care Activities,Integration Project,Social Care - Others,02/10/2023,5829587,"114,671.81",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Social Care Activities,ASC Emergency Duty Team,Computing - Purchase of Hardware,27/10/2023,5832132,"6,736.73",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),Hospital Social Work Team,Agency Staff - Health - Salary Recharge,06/10/2023,5832130,"5,100.00",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),Hospital Social Work Team,Agency Staff - Health - Salary Recharge,25/10/2023,5832131,"5,100.00",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),Hospital Social Work Team,Agency Staff - Health - Salary Recharge,25/10/2023,5833671,"5,100.00",East London NHS Foundation Trust
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Training Expenses - Staff External Training (UK Based),06/10/2023,5822940,"1,910.00",Edge Training and Consultancy Ltd
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Training Expenses - Staff External Training (UK Based),04/10/2023,5830480,495,Edge Training and Consultancy Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,20/10/2023,5836911,"4,662.00",Efficiency For Care Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,18/10/2023,5835591,882,Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,18/10/2023,5835660,882,Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,25/10/2023,5835715,882,Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,18/10/2023,5835567,"1,008.00",Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,18/10/2023,5835699,504,Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,20/10/2023,5836823,504,Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages SE Team -SP,Social Care - Home Care (Short Term),13/10/2023,5834886,"5,350.50",Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,11/10/2023,5833254,"11,098.00",Elysium Care Partnerships Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,11/10/2023,5833327,"10,740.00",Elysium Care Partnerships Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,11/10/2023,5833361,"11,098.00",Elysium Care Partnerships Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,04/10/2023,5831429,"3,316.92",Enhanced elderly Care
Health and Adult Social Care,Public Health,Substance Misuse,"Contracted Services (Drug and Alcohol)		",Payments to Private Contractors - Pharmacies,27/10/2023,5834615,812.2,Everlasting Pharm Ltd
Health and Adult Social Care,Public Health,Sexual Health,Public Health � Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,27/10/2023,5835377,968.6,Everlasting Pharm Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,11/10/2023,5833585,629.22,Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,11/10/2023,5833429,"5,214.60",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,11/10/2023,5833559,"11,116.56",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,11/10/2023,5833554,490.18,Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,11/10/2023,5833558,"195,253.24",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/10/2023,5833428,"214,259.42",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/10/2023,5833530,"26,906.76",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,11/10/2023,5833578,"1,052.14",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,11/10/2023,5833546,"2,877.90",Excelcare (Home Care Division) LTD
