Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children’s Services,Education Services,Primary Schools,Sir William Borough Academy,Government Grants - DfE Grants for Schools,22/03/2024,5891885,946.8,Sir William Burrough School
Children’s Services,Education Services,Primary Schools,Stebon Academy,Government Grants - DfE Grants for Schools,22/03/2024,5891887,"1,893.60",The Letta Trust
Children’s Services,Education Services,Primary Schools,Old Ford Academy,Government Grants - DfE Grants for Schools,22/03/2024,5891884,"1,893.60",Paradigm Trust
Children’s Services,Education Services,Primary Schools,St Pauls Way Trust Academy,Government Grants - DfE Grants for Schools,22/03/2024,5891886,946.8,ST Pauls Way Trust School
Children’s Services,Education Services,Special Schools,Ian Mikardo Delegated,Government Grants - DfE Grants for Schools,28/03/2024,5891842,"17,357.00",Ian Mikardo High School
Children’s Services,Education Services,Early Years,EYS Mangt & Admin GF,Transport Dept Charges,15/03/2024,5877782,"2,640.00",Sonny White Removals
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883167,"7,314.75",Allen Gardens Playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883168,"7,344.00",Avebury Playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883169,"15,856.50",Barkantine Community Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883170,"5,329.50",Bethnal Green Montessuri Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883171,"15,235.80",Barnardo's
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883172,"1,795.20",Early Years Network Tower Hamlets
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883173,"12,192.44",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883174,"15,199.80",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883175,"14,229.85",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883176,"22,959.91",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883177,"14,025.00",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883178,"2,499.75",BRIGHT HORIZONS FAMILY SOLUTION
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883179,"12,005.55",Burdett Estate playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883180,"15,958.80",BUTTERCUP  NURSERY
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883181,"8,090.25",Calvary Poplar Preschool
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883182,"6,183.75",SOMALI INTEGRATION TEAM
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883183,"16,764.00",CLAIRE BEARS LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883184,"70,648.05",Date Palm Nurseries Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883186,"1,101.30",EXCELLENCE CHRISTIAN SCHOOL
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883187,"135,646.50",Gatehouse Educational Trust Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883189,"7,542.15",GLOBAL KIDS DAY CARE
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883190,"14,879.70",GLOBAL KIDS DAY CARE
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883191,"13,683.14",Busy Bees Nurseries Limited
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883192,"12,316.26",Busy Bees Nurseries Limited
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883193,"1,187.85",Account 3 Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883194,"31,019.85",Headstart Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883195,"11,007.60",Iqra Preschool
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883196,"22,117.20",Iqra Pre School
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883197,"4,668.90",Jingle Jungle Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883198,"17,162.85",Kids Kingdom Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883200,"5,357.55",LANTERNS DAY NURSERY
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883201,"16,601.10",Lincoln Hall Playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883202,"10,962.75",Lincoln Hall Playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883203,"22,784.10",Little Limehouse Preschool
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883205,"17,064.30",Little Miracles Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883206,"15,909.30",Little St Matthias Pre School
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883207,"15,522.27",MAGIC ROUNDABOUT NURSERIES LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883208,"8,062.05",Matchbox Day Nursery Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883209,"40,518.30",Matchbox Day Nursery Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883210,"5,568.75",Matilda Community Day Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883212,"23,646.00",Montessori On The Park
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883213,"23,958.00",Mudchute Association
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883214,"6,402.00",New Birth Day Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883215,"3,850.85",London Early Years Foundation
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883216,"5,865.75",Pillar Box Nurseries Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883217,"5,214.90",Precious Kids Day Nursery LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883218,"12,978.90",Puddle Jumpers Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883219,"13,653.75",Purple Lion Day Nurseries Buckhurst Hill LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883220,"17,226.00",Rainbow Angels Nurseries & Learning Centres Ltd
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883221,"24,573.45",Rainbow House
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883222,"22,091.85",Rainbow House
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883223,"5,893.80",Barkantine Community Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883224,"7,651.05",Rawdatul Atfaal
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883225,"14,487.00",Rise N Shine Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883226,569,Scallywags Parent Partnership Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883227,"18,252.30",Shining Futures Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883228,"27,581.40",Spring Nursery Limited
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883229,"6,991.50",St Paul’s (Nursery at Dock Street)
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883230,"1,159.05",Poplar HARCA LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883231,"15,461.85",TATE HOUSE PLAYGROUP
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883232,"18,075.75",The Pier Head Preparatory School
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883233,"11,171.70",Tower Hamlets Opportunity Group
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883234,"8,893.50",WEAVERSFIELD COMMUNITY NURSERY
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883235,"58,053.60",SELECT LEARNING LONDON LTD
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883236,"10,854.33",Wonder Haven
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,04/03/2024,5883243,"1,397.55",Nicola Bennison Childcare Services
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,13/03/2024,5886518,828,Lincoln Hall Playgroup
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,25/03/2024,5893125,"10,879.80",Step By Step Nursery
Children’s Services,Education Services,Early Years,3&4 Year old PVI’s,Third Party Payments - Voluntary Associations,25/03/2024,5893142,"15,097.50",THE NURSERY QUEEN MARY UNIVERSITY LONDON
Children’s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,04/03/2024,5883251,"1,295.25",Allen Gardens Playgroup
